, LIBBY DAM, KOOTENAI RIV AT LEONIA, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-03-19,2761.0,5344.0,385.0,3195.0,217.0,399.0,201.0,378.0,1007.0,758.0,1765.0,2388.0,4224.0,10030.0,10929.0,788.0,14049.0,9137.0,9843.0,554.0,51021.0,302.0,61401.0,70000.0,689.0,240.0,70936.0,713.0,72986.0,50.0,1490.0,74468.0,73000.0,343.0,342.0,383.0,485.0,966.0,394.0,2292.0,215.0,810.0,420.0,1145.0,3530.0,4931.0,315.0,367.0,906.0,277.0,1039.0,346.0,749.0,870.0,1539.0,1357.0,23.0,2394.0,2053.0,1738.0,1793.0,235.0,4460.0,58.0,68.0,7830.0,40.0,69.0,189.0,262.0,29.0,1610.0,23.0,404.0,186.0,75.0,129.0,215.0,47.0,1950.0,997.0,12235.0,13602.0,5359.0,2160.0,21146.0,6738.0,5328.0,11316.0,32462.0,32462.0,33720.0,33720.0,1032.0,112645.0,317.0,738.0,301.0,735.0,1621.0,2146.0,121196.0,5592.0,118104.0,2422.0,1423.0,1637.0,123634.0
2003-03-20,2829.0,5398.0,383.0,3214.0,226.0,410.0,221.0,416.0,1077.0,791.0,1867.0,2442.0,4255.0,10167.0,11108.0,812.0,14242.0,9257.0,10018.0,565.0,51254.0,321.0,61816.0,70000.0,684.0,248.0,70938.0,732.0,72987.0,49.0,1537.0,74518.0,73000.0,345.0,324.0,377.0,464.0,971.0,418.0,2282.0,207.0,844.0,387.0,1168.0,3471.0,4866.0,314.0,365.0,910.0,281.0,1040.0,346.0,746.0,867.0,1542.0,1360.0,24.0,2399.0,2057.0,1734.0,1781.0,233.0,4438.0,58.0,66.0,7884.0,40.0,68.0,193.0,270.0,29.0,1649.0,21.0,424.0,191.0,73.0,124.0,223.0,46.0,1965.0,990.0,12238.0,13576.0,5437.0,2186.0,21240.0,6789.0,5441.0,11331.0,32570.0,32570.0,33734.0,33734.0,995.0,112629.0,336.0,765.0,290.0,717.0,1622.0,2111.0,121102.0,5559.0,117971.0,2338.0,1316.0,1558.0,123385.0
2003-03-21,2903.0,5466.0,381.0,3235.0,233.0,420.0,241.0,458.0,1149.0,846.0,1994.0,2539.0,4293.0,10330.0,11302.0,827.0,14481.0,9319.0,10156.0,568.0,51542.0,352.0,62244.0,70000.0,678.0,258.0,70942.0,736.0,72990.0,49.0,1560.0,74547.0,73000.0,340.0,313.0,376.0,479.0,974.0,450.0,2290.0,203.0,865.0,378.0,1163.0,3392.0,4787.0,314.0,363.0,911.0,288.0,1037.0,345.0,743.0,863.0,1556.0,1363.0,25.0,2400.0,2060.0,1729.0,1770.0,231.0,4413.0,58.0,64.0,7886.0,40.0,67.0,198.0,275.0,30.0,1684.0,20.0,420.0,185.0,68.0,119.0,236.0,46.0,1925.0,930.0,12205.0,13520.0,5516.0,2131.0,21146.0,6890.0,5579.0,11481.0,32627.0,32627.0,33796.0,33796.0,957.0,112551.0,359.0,775.0,283.0,732.0,1601.0,2080.0,120947.0,5528.0,117771.0,2261.0,1281.0,1523.0,122951.0
2003-03-22,2980.0,5521.0,378.0,3255.0,240.0,428.0,258.0,501.0,1220.0,879.0,2100.0,2673.0,4340.0,10524.0,11534.0,843.0,14753.0,9346.0,10302.0,608.0,51907.0,395.0,62761.0,70000.0,673.0,267.0,70946.0,752.0,72994.0,49.0,1592.0,74579.0,73000.0,360.0,361.0,396.0,615.0,995.0,485.0,2334.0,208.0,883.0,379.0,1164.0,3338.0,4735.0,313.0,362.0,916.0,291.0,1035.0,345.0,741.0,861.0,1567.0,1366.0,27.0,2395.0,2056.0,1719.0,1756.0,229.0,4386.0,57.0,63.0,7929.0,40.0,67.0,202.0,284.0,32.0,1691.0,18.0,430.0,179.0,63.0,113.0,242.0,45.0,1901.0,904.0,12117.0,13382.0,5587.0,2158.0,20998.0,6977.0,5710.0,11755.0,32753.0,32753.0,33858.0,33858.0,986.0,112560.0,395.0,817.0,271.0,736.0,1562.0,2022.0,120876.0,5544.0,117703.0,2271.0,1379.0,1574.0,122817.0
2003-03-23,2991.0,5581.0,376.0,3273.0,248.0,437.0,276.0,541.0,1287.0,908.0,2195.0,2798.0,4384.0,10749.0,11794.0,885.0,15093.0,9584.0,10431.0,641.0,52364.0,439.0,63349.0,70000.0,669.0,277.0,70950.0,787.0,72999.0,49.0,1641.0,74631.0,73000.0,385.0,386.0,425.0,699.0,1036.0,504.0,2388.0,219.0,902.0,395.0,1165.0,3308.0,4717.0,312.0,362.0,925.0,299.0,1036.0,344.0,747.0,863.0,1589.0,1370.0,29.0,2392.0,2052.0,1706.0,1738.0,226.0,4357.0,57.0,61.0,8046.0,40.0,66.0,208.0,299.0,36.0,1721.0,17.0,443.0,186.0,51.0,108.0,283.0,45.0,1964.0,1008.0,12149.0,13312.0,5679.0,2277.0,20942.0,7101.0,5983.0,12093.0,33035.0,33035.0,34068.0,34068.0,999.0,112660.0,403.0,864.0,261.0,773.0,1576.0,1985.0,120876.0,5568.0,117711.0,2335.0,1479.0,1625.0,123007.0
2003-03-24,3025.0,5654.0,374.0,3284.0,255.0,446.0,294.0,565.0,1344.0,944.0,2288.0,2910.0,4414.0,10970.0,12062.0,945.0,15465.0,9906.0,10583.0,647.0,52932.0,478.0,64086.0,70000.0,668.0,288.0,70956.0,838.0,73004.0,48.0,1688.0,74685.0,73000.0,390.0,368.0,405.0,748.0,1037.0,512.0,2431.0,228.0,920.0,414.0,1182.0,3299.0,4729.0,311.0,364.0,937.0,319.0,1043.0,344.0,750.0,873.0,1619.0,1375.0,32.0,2393.0,2052.0,1696.0,1719.0,224.0,4330.0,57.0,67.0,8106.0,40.0,65.0,216.0,311.0,39.0,1723.0,15.0,446.0,196.0,41.0,104.0,319.0,44.0,2047.0,1171.0,12434.0,13508.0,5779.0,2379.0,21056.0,7214.0,6181.0,12455.0,33511.0,33511.0,34645.0,34645.0,968.0,113003.0,411.0,899.0,263.0,813.0,1637.0,2004.0,121171.0,5561.0,117972.0,2448.0,1545.0,1697.0,123460.0
2003-03-25,3050.0,5708.0,372.0,3295.0,262.0,454.0,313.0,580.0,1412.0,969.0,2380.0,3012.0,4403.0,11153.0,12266.0,1000.0,15719.0,9941.0,10711.0,640.0,53457.0,510.0,64804.0,70000.0,668.0,299.0,70965.0,826.0,73013.0,49.0,1689.0,74703.0,73000.0,361.0,342.0,395.0,647.0,1004.0,489.0,2356.0,226.0,925.0,390.0,1164.0,3181.0,4699.0,311.0,365.0,945.0,328.0,1058.0,343.0,748.0,879.0,1652.0,1380.0,35.0,2403.0,2059.0,1690.0,1704.0,222.0,4306.0,56.0,85.0,8109.0,40.0,64.0,224.0,324.0,42.0,1693.0,14.0,436.0,200.0,32.0,102.0,314.0,44.0,2090.0,1240.0,12694.0,13788.0,5880.0,2415.0,21340.0,7251.0,6106.0,12434.0,33774.0,33774.0,34948.0,34948.0,926.0,113518.0,394.0,892.0,244.0,840.0,1623.0,2033.0,121738.0,5539.0,118504.0,2414.0,1547.0,1604.0,124110.0
2003-03-26,3081.0,5723.0,370.0,3306.0,266.0,460.0,332.0,588.0,1470.0,986.0,2456.0,3112.0,4416.0,11275.0,12399.0,1026.0,15870.0,9827.0,10866.0,627.0,53793.0,538.0,65363.0,70000.0,670.0,308.0,70974.0,826.0,73023.0,50.0,1663.0,74687.0,73000.0,350.0,327.0,385.0,620.0,979.0,468.0,2285.0,217.0,918.0,379.0,1124.0,2981.0,4560.0,310.0,366.0,951.0,326.0,1066.0,343.0,744.0,876.0,1661.0,1384.0,37.0,2416.0,2072.0,1690.0,1693.0,219.0,4282.0,56.0,106.0,8088.0,40.0,63.0,232.0,406.0,46.0,1639.0,13.0,417.0,191.0,27.0,97.0,301.0,43.0,2136.0,1214.0,12738.0,13918.0,5970.0,2396.0,21552.0,7223.0,6058.0,12202.0,33755.0,33755.0,35005.0,35005.0,900.0,113495.0,379.0,851.0,228.0,823.0,1555.0,2010.0,121763.0,5516.0,118521.0,2383.0,1540.0,1575.0,124078.0
2003-03-27,3124.0,5742.0,368.0,3324.0,269.0,465.0,349.0,593.0,1518.0,1017.0,2535.0,3205.0,4461.0,11425.0,12587.0,1045.0,16142.0,9965.0,11057.0,671.0,54071.0,565.0,65842.0,70000.0,671.0,316.0,70983.0,841.0,73034.0,52.0,1701.0,74723.0,73000.0,386.0,364.0,430.0,826.0,1019.0,489.0,2282.0,225.0,921.0,384.0,1110.0,2835.0,4373.0,310.0,366.0,957.0,330.0,1070.0,343.0,744.0,872.0,1665.0,1392.0,40.0,2423.0,2081.0,1695.0,1688.0,217.0,4270.0,56.0,124.0,8080.0,39.0,62.0,240.0,572.0,50.0,1579.0,11.0,413.0,186.0,24.0,88.0,302.0,43.0,2150.0,1154.0,12696.0,13950.0,6057.0,2497.0,21691.0,7207.0,6081.0,12199.0,33890.0,33890.0,35233.0,35233.0,904.0,113470.0,394.0,886.0,236.0,782.0,1562.0,1966.0,121600.0,5507.0,118336.0,2345.0,1555.0,1568.0,123842.0
2003-03-28,3172.0,5802.0,367.0,3343.0,275.0,471.0,364.0,609.0,1575.0,1054.0,2628.0,3306.0,4489.0,11627.0,12806.0,1084.0,16392.0,10347.0,11176.0,756.0,54443.0,594.0,66334.0,70000.0,671.0,325.0,70993.0,849.0,73046.0,55.0,1750.0,74788.0,73000.0,380.0,351.0,412.0,756.0,1019.0,494.0,2306.0,230.0,924.0,400.0,1095.0,2777.0,4223.0,310.0,367.0,961.0,333.0,1074.0,342.0,750.0,876.0,1680.0,1402.0,42.0,2431.0,2088.0,1697.0,1685.0,215.0,4261.0,56.0,131.0,8063.0,39.0,61.0,247.0,680.0,53.0,1531.0,10.0,425.0,194.0,22.0,81.0,322.0,42.0,2157.0,1110.0,12588.0,13868.0,6152.0,2649.0,21908.0,7261.0,6026.0,12232.0,34139.0,34139.0,35432.0,35432.0,911.0,113578.0,377.0,869.0,210.0,804.0,1597.0,1980.0,121629.0,5514.0,118351.0,2306.0,1580.0,1531.0,123815.0
2003-03-29,3189.0,5844.0,365.0,3370.0,276.0,475.0,376.0,615.0,1614.0,1052.0,2666.0,3401.0,4508.0,11823.0,13020.0,1124.0,16644.0,10468.0,11226.0,687.0,54795.0,620.0,66781.0,70000.0,670.0,333.0,71002.0,862.0,73057.0,57.0,1762.0,74818.0,73000.0,372.0,339.0,401.0,689.0,999.0,498.0,2270.0,240.0,925.0,378.0,1072.0,2653.0,4127.0,313.0,367.0,961.0,327.0,1069.0,342.0,758.0,883.0,1700.0,1407.0,43.0,2438.0,2096.0,1696.0,1680.0,212.0,4252.0,55.0,128.0,8057.0,39.0,61.0,253.0,730.0,55.0,1408.0,8.0,412.0,191.0,22.0,78.0,306.0,42.0,2114.0,1050.0,12511.0,13807.0,6227.0,2585.0,21876.0,7360.0,5840.0,11990.0,33866.0,33866.0,34994.0,34994.0,840.0,113278.0,372.0,821.0,183.0,778.0,1542.0,1984.0,121421.0,5510.0,118152.0,2274.0,1561.0,1527.0,123590.0
2003-03-30,3265.0,5886.0,367.0,3396.0,276.0,480.0,389.0,626.0,1656.0,1046.0,2702.0,3451.0,4614.0,11977.0,13241.0,1150.0,16978.0,10556.0,11376.0,694.0,55241.0,652.0,67377.0,70000.0,671.0,341.0,71010.0,868.0,73067.0,59.0,1770.0,74832.0,73000.0,381.0,355.0,415.0,778.0,1014.0,513.0,2259.0,247.0,933.0,377.0,1063.0,2493.0,4037.0,316.0,366.0,962.0,320.0,1051.0,341.0,767.0,890.0,1706.0,1410.0,44.0,2433.0,2094.0,1689.0,1670.0,210.0,4224.0,55.0,120.0,8129.0,39.0,60.0,258.0,768.0,58.0,1240.0,7.0,399.0,183.0,21.0,70.0,316.0,41.0,2093.0,1031.0,12347.0,13647.0,6275.0,2498.0,21603.0,7321.0,5742.0,11804.0,33406.0,33406.0,34553.0,34553.0,852.0,112678.0,411.0,852.0,181.0,724.0,1483.0,1942.0,120711.0,5519.0,117448.0,2352.0,1642.0,1546.0,122908.0
2003-03-31,3384.0,6038.0,442.0,3451.0,283.0,500.0,407.0,669.0,1750.0,1085.0,2836.0,3523.0,4716.0,12256.0,13585.0,1203.0,17566.0,11230.0,11627.0,812.0,55827.0,697.0,68243.0,70000.0,671.0,352.0,71020.0,894.0,73079.0,61.0,1892.0,74942.0,73000.0,442.0,420.0,483.0,1061.0,1118.0,578.0,2352.0,263.0,989.0,384.0,1112.0,2475.0,3949.0,318.0,366.0,969.0,329.0,1031.0,341.0,780.0,903.0,1728.0,1422.0,51.0,2415.0,2077.0,1670.0,1651.0,207.0,4191.0,55.0,123.0,8218.0,39.0,59.0,265.0,837.0,62.0,1123.0,5.0,470.0,203.0,20.0,63.0,336.0,41.0,2167.0,1147.0,12438.0,13667.0,6341.0,2584.0,21444.0,7381.0,5910.0,12432.0,33877.0,33877.0,35274.0,35274.0,907.0,112571.0,454.0,933.0,188.0,746.0,1474.0,1903.0,120366.0,5593.0,117136.0,2398.0,1723.0,1564.0,122731.0
