, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-21, 9592, 17670, 2148, 2142, 1580, 8135, 350, 830, 508, 1355, 2795, 708, 3508, 190, 4430, 9262, 15530, 17240, 520, 16002, 1165, 1742, 2545, 120, , 880, 116765, 125638, 2382, 828, 128915, 2010, 131202, 222, 1932, 133152, 133155, 50, 90, 620, 370, 40, 3688, 70, 380, 375, 552, 478, 1960, 740, 590, 1280, 1235, 2028, 1020, 5800, 6738, 8890, 8782, 50, 6552, 5765, 3612, 3568, 250, 6390, 2000, 190, 8345, 240, 300, 330, 190, 80, 495, 370, 3020, 935, 878, 50, 110, 0, 110, 390, 90, 2228, 290, 13890, 14575, 6212, 2095, 24468, 3010, 1568, 15410, 39878, 39878, 40020, 40020, 155, 175535, 60, 90, 60, 170, 360, 590, 177382, 4690, 179548, 980, 390, 755, 181762
2011-08-22, 9442, 17655, 2095, 2110, 1525, 8058, 350, 822, 492, 1332, 2765, 712, 3475, 180, 4405, 9158, 15325, 17015, 512, 15785, 1148, 1700, 2502, 120, , 850, 116160, 125045, 2315, 802, 128302, 1852, 130512, 220, 1895, 132542, 132582, 50, 90, 598, 365, 32, 3628, 70, 378, 370, 550, 455, 1958, 740, 578, 1282, 1218, 2020, 1000, 5728, 6650, 8782, 8710, 50, 6475, 5695, 3535, 3485, 260, 6310, 2000, 190, 8378, 240, 300, 325, 195, 80, 495, 362, 2938, 912, 872, 50, 110, 0, 110, 350, 90, 2215, 282, 13960, 14645, 6175, 2045, 24440, 2952, 1528, 15350, 39790, 39790, 39938, 39938, 160, 175110, 60, 82, 60, 170, 360, 585, 176902, 4690, 179110, 970, 390, 738, 181255
2011-08-23, 9230, 17635, 2048, 2070, 1480, 7955, 350, 820, 488, 1315, 2730, 710, 3440, 180, 4360, 9050, 15162, 16830, 510, 15685, 1128, 1658, 2460, 120, , 820, 115532, 123902, 2255, 778, 127065, 1770, 129155, 210, 1822, 131148, 131205, 50, 88, 575, 338, 30, 3572, 70, 370, 375, 550, 432, 1942, 730, 565, 1262, 1200, 2002, 980, 5658, 6570, 8675, 8640, 50, 6412, 5640, 3488, 3430, 255, 6248, 2000, 185, 8410, 232, 290, 312, 190, 72, 470, 350, 2860, 888, 862, 50, 100, 0, 110, 352, 90, 2200, 280, 13992, 14678, 6135, 1998, 24398, 2900, 1525, 15295, 39688, 39688, 39832, 39832, 160, 174075, 60, 80, 60, 178, 355, 580, 175985, 4690, 178280, 965, 392, 738, 180470
2011-08-24, 9072, 17630, 2000, 2082, 1522, 7910, 350, 822, 485, 1295, 2705, 710, 3418, 182, 4325, 8950, 15022, 16678, 510, 15692, 1112, 1620, 2425, 120, , 798, 115010, 123360, 2198, 760, 126415, 1885, 128518, 210, 1818, 130390, 130408, 50, 90, 555, 348, 30, 3518, 70, 370, 368, 550, 418, 1925, 730, 555, 1258, 1180, 1975, 965, 5598, 6500, 8588, 8568, 50, 6335, 5580, 3442, 3385, 258, 6202, 2000, 180, 8440, 230, 290, 310, 190, 72, 460, 348, 2780, 865, 868, 58, 105, 0, 120, 388, 90, 2202, 280, 14065, 14745, 6100, 1955, 24348, 2850, 1510, 15245, 39585, 39585, 39728, 39728, 170, 172702, 60, 80, 60, 190, 350, 575, 174568, 4690, 176915, 962, 390, 732, 179115
2011-08-25, 8998, 17628, 1955, 2078, 1590, 7870, 350, 830, 475, 1275, 2685, 718, 3402, 178, 4300, 8895, 14888, 16525, 495, 15480, 1095, 1580, 2388, 118, , 775, 114645, 122982, 2145, 740, 125945, 1778, 128010, 200, 1775, 129862, 129890, 50, 80, 535, 328, 30, 3462, 70, 368, 358, 542, 405, 1908, 730, 540, 1245, 1160, 1962, 950, 5520, 6408, 8482, 8495, 48, 6262, 5512, 3388, 3330, 260, 6160, 2000, 180, 8480, 220, 280, 302, 178, 70, 458, 340, 2700, 842, 868, 60, 100, 2, 120, 365, 90, 2198, 280, 14152, 14832, 6072, 1915, 24355, 2805, 1490, 15195, 39550, 39550, 39692, 39692, 168, 172015, 60, 80, 60, 195, 350, 570, 173778, 4680, 176155, 950, 390, 718, 178275
2011-08-26, 8862, 17605, 1915, 1985, 1498, 7742, 350, 830, 462, 1260, 2660, 718, 3375, 170, 4265, 8815, 14760, 16385, 485, 15240, 1080, 1542, 2355, 110, , 755, 114200, 122560, 2105, 720, 125468, 1690, 127432, 200, 1702, 129222, 129255, 50, 80, 515, 290, 30, 3408, 70, 360, 355, 540, 385, 1895, 720, 528, 1212, 1135, 1930, 925, 5440, 6318, 8362, 8425, 48, 6190, 5452, 3338, 3278, 260, 6108, 1985, 180, 8518, 215, 275, 295, 168, 70, 445, 340, 2612, 818, 860, 60, 100, 5, 120, 338, 82, 2180, 275, 14210, 14885, 6035, 1875, 24350, 2760, 1415, 15152, 39498, 39498, 39640, 39640, 160, 171385, 60, 80, 60, 200, 348, 570, 173155, 4680, 175592, 948, 385, 710, 177695
2011-08-27, 8705, 17588, 1875, 1942, 1400, 7642, 350, 820, 460, 1245, 2632, 712, 3345, 170, 4228, 8675, 14620, 16230, 480, 15122, 1065, 1510, 2315, 110, , 740, 113635, 121995, 2068, 705, 124850, 1672, 126765, 190, 1680, 128528, 128552, 50, 80, 495, 292, 30, 3348, 70, 360, 355, 540, 378, 1878, 720, 512, 1188, 1115, 1878, 912, 5370, 6230, 8252, 8355, 40, 6092, 5370, 3278, 3225, 260, 6058, 1778, 172, 8550, 210, 270, 290, 160, 70, 445, 330, 2505, 810, 860, 52, 100, 8, 118, 348, 80, 2168, 270, 14248, 14925, 5995, 1835, 24302, 2715, 1390, 15102, 39405, 39405, 39548, 39548, 160, 170618, 60, 80, 52, 200, 340, 560, 172385, 4680, 174882, 950, 390, 720, 176995
2011-08-28, 8595, 17580, 1835, 1945, 1350, 7600, 350, 818, 450, 1230, 2602, 718, 3320, 170, 4195, 8580, 14445, 16035, 480, 14942, 1048, 1472, 2282, 110, , 720, 113118, 121475, 2035, 685, 124272, 1648, 126172, 190, 1655, 127908, 127932, 50, 80, 478, 282, 30, 3272, 70, 350, 348, 542, 360, 1868, 720, 505, 1182, 1095, 1842, 895, 5308, 6155, 8148, 8288, 40, 5992, 5285, 3208, 3150, 260, 5998, 1525, 170, 8558, 205, 268, 285, 160, 70, 440, 330, 2395, 810, 878, 50, 100, 10, 115, 312, 80, 2130, 268, 14295, 14968, 5958, 1795, 24255, 2665, 1378, 15055, 39310, 39310, 39450, 39450, 158, 169840, 60, 80, 50, 205, 340, 550, 171568, 4680, 174125, 942, 380, 718, 176242
2011-08-29, 8482, 17568, 1795, 1900, 1345, 7532, 350, 810, 445, 1215, 2578, 718, 3292, 170, 4160, 8525, 14298, 15870, 480, 14838, 1035, 1440, 2245, 110, , 700, 112598, 120955, 2000, 668, 123695, 1628, 125555, 182, 1648, 127278, 127298, 50, 80, 460, 318, 30, 3202, 70, 348, 348, 550, 345, 1855, 720, 500, 1190, 1082, 1828, 882, 5252, 6092, 8062, 8222, 40, 5918, 5212, 3140, 3078, 260, 5928, 1272, 170, 8448, 200, 260, 280, 150, 70, 430, 325, 2288, 810, 892, 55, 100, 10, 112, 285, 80, 2092, 262, 14338, 15012, 5925, 1760, 24215, 2625, 1388, 15015, 39228, 39228, 39368, 39368, 158, 169115, 60, 80, 50, 210, 332, 548, 170822, 4680, 173435, 940, 380, 702, 175525
2011-08-30, 8360, 17558, 1765, 1820, 1330, 7415, 350, 810, 448, 1202, 2558, 720, 3278, 160, 4128, 8425, 14190, 15752, 475, 14718, 1022, 1405, 2215, 110, , 685, 112158, 120500, 1970, 652, 123182, 1595, 125015, 180, 1642, 126725, 126745, 50, 75, 442, 305, 30, 3128, 70, 340, 345, 550, 325, 1842, 720, 498, 1195, 1072, 1830, 872, 5205, 6035, 7998, 8155, 40, 5855, 5165, 3092, 3025, 268, 5875, 1020, 170, 8270, 200, 260, 280, 150, 70, 425, 325, 2178, 810, 908, 55, 100, 10, 102, 298, 80, 2052, 252, 14275, 14980, 5895, 1725, 24122, 2592, 1352, 14975, 39098, 39098, 39238, 39238, 155, 168398, 60, 80, 50, 210, 330, 540, 170082, 4680, 172742, 932, 380, 690, 174812
2011-08-31, 8195, 17550, 1728, 1818, 1358, 7352, 350, 810, 440, 1192, 2542, 725, 3268, 160, 4108, 8310, 14052, 15600, 478, 14620, 1008, 1372, 2185, 108, , 668, 111738, 118275, 1942, 638, 121432, 1568, 123658, 175, 1582, 125700, 125802, 50, 70, 425, 262, 30, 3058, 70, 338, 340, 550, 315, 1825, 712, 490, 1188, 1055, 1828, 862, 5150, 5970, 7920, 8088, 40, 5808, 5132, 3062, 2992, 270, 5838, 768, 170, 8090, 192, 258, 280, 150, 70, 420, 330, 2068, 810, 930, 58, 100, 10, 92, 265, 80, 2022, 250, 14102, 14820, 5862, 1695, 23950, 2555, 1325, 14940, 38885, 38452, 38590, 38590, 160, 167625, 60, 80, 50, 210, 330, 540, 169330, 4680, 172052, 930, 378, 692, 174118
2011-09-01, 8125, 17540, 1695, 1808, 1365, 7152, 350, 810, 440, 1180, 2525, 728, 3250, 160, 4090, 8238, 13930, 15462, 472, 14505, 995, 1345, 2155, 105, , 655, 108888, 103665, 1912, 625, 107110, 1562, 109962, 170, 1518, 113288, 113908, 50, 70, 408, 255, 30, 2985, 70, 330, 352, 552, 295, 1810, 710, 490, 1182, 1042, 1812, 845, 5088, 5895, 7830, 8022, 40, 5755, 5095, 3040, 2970, 270, 5810, 515, 170, 7910, 190, 250, 275, 150, 70, 428, 330, 1960, 810, 955, 60, 100, 10, 78, 310, 80, 2000, 250, 13908, 14625, 5835, 1662, 23695, 2522, 1318, 13400, 37108, 35810, 35948, 35948, 158, 161620, 60, 80, 50, 220, 330, 538, 164920, 4675, 168005, 928, 375, 685, 170655
2011-09-02, 8002, 17530, 1665, 1760, 1272, 6838, 350, 810, 438, 1170, 2512, 728, 3240, 160, 4068, 7928, 13795, 15315, 470, 14332, 985, 1315, 2125, 100, , 642, 94640, 90030, 1890, 615, 93550, 1610, 96515, 170, 1532, 99885, 100492, 50, 65, 390, 282, 30, 2915, 70, 330, 358, 560, 278, 1795, 710, 490, 1180, 1035, 1800, 840, 5045, 5855, 7765, 7958, 40, 5688, 5050, 3012, 2940, 278, 5790, 278, 162, 7730, 190, 250, 270, 148, 70, 430, 330, 1850, 810, 975, 60, 100, 10, 62, 325, 80, 1980, 250, 13720, 14432, 5820, 1632, 23440, 2490, 1310, 12360, 35820, 34525, 34660, 34660, 160, 145988, 60, 80, 50, 220, 325, 538, 149760, 4670, 153168, 935, 380, 698, 156425
2011-09-03, 7840, 17518, 1635, 1758, 1210, 6800, 352, 810, 430, 1160, 2498, 732, 3232, 155, 4055, 7720, 13518, 15002, 470, 14122, 972, 1288, 2095, 100, , 625, 87195, 81702, 1865, 602, 84635, 1620, 86975, 162, 1528, 89405, 89728, 50, 60, 362, 285, 30, 2865, 70, 330, 350, 578, 270, 1778, 710, 482, 1180, 1022, 1800, 830, 4985, 5785, 7710, 7880, 40, 5635, 5005, 2972, 2905, 285, 5770, 230, 160, 7558, 188, 250, 270, 140, 70, 422, 325, 1745, 798, 992, 60, 100, 10, 55, 312, 72, 1942, 250, 13528, 14245, 5800, 1608, 23200, 2462, 1268, 12292, 35520, 34328, 34465, 34465, 152, 132392, 60, 80, 50, 222, 320, 530, 135800, 4670, 139188, 940, 368, 695, 142282
2011-09-04, 7702, 17508, 1608, 1732, 1170, 6750, 352, 810, 420, 1150, 2480, 730, 3212, 150, 4035, 7670, 13262, 14722, 470, 13908, 958, 1258, 2068, 100, , 612, 85935, 79835, 1848, 588, 82328, 1598, 84155, 160, 1470, 85755, 85812, 50, 60, 338, 268, 30, 2838, 70, 332, 350, 608, 295, 1770, 708, 472, 1152, 1002, 1785, 815, 4875, 5662, 7585, 7800, 40, 5570, 4960, 2942, 2872, 290, 5748, 230, 160, 7400, 180, 245, 262, 140, 65, 418, 320, 1640, 788, 992, 60, 90, 10, 45, 300, 70, 1910, 240, 13312, 14030, 5778, 1580, 22952, 2430, 1262, 12252, 35220, 35220, 35358, 35358, 160, 124692, 60, 80, 50, 230, 320, 530, 126895, 4670, 130042, 930, 360, 690, 132532
2011-09-05, 7608, 17500, 1580, 1668, 1140, 6660, 350, 800, 412, 1142, 2460, 730, 3190, 150, 4008, 7600, 13128, 14570, 470, 13708, 948, 1230, 2042, 100, , 602, 85460, 79355, 1832, 578, 81818, 1600, 83610, 160, 1428, 85108, 85130, 50, 55, 308, 268, 30, 2810, 70, 340, 352, 632, 325, 1780, 700, 465, 1105, 990, 1735, 802, 4765, 5540, 7432, 7715, 40, 5480, 4888, 2902, 2832, 280, 5715, 230, 160, 7308, 180, 240, 260, 140, 65, 410, 322, 1535, 775, 990, 60, 90, 10, 40, 282, 70, 1882, 240, 13100, 13805, 5745, 1552, 22668, 2400, 1212, 12175, 34860, 34860, 34995, 34995, 150, 122652, 60, 80, 50, 230, 320, 520, 124312, 4670, 127345, 930, 362, 688, 129450
2011-09-06, 7512, 17490, 1552, 1692, 1112, 6642, 350, 790, 410, 1132, 2435, 730, 3165, 150, 3982, 7520, 13042, 14475, 470, 13640, 938, 7358, 3655, 100, , 590, 86685, 79812, 1822, 568, 82012, 1572, 83588, 150, 1395, 84855, 84840, 50, 50, 280, 252, 30, 2782, 68, 342, 345, 662, 365, 1805, 700, 460, 1085, 982, 1688, 790, 4662, 5430, 7305, 7630, 40, 5360, 4785, 2828, 2760, 280, 5655, 230, 160, 7318, 180, 240, 260, 140, 70, 418, 330, 1430, 762, 990, 60, 90, 10, 40, 288, 70, 1855, 232, 12938, 13622, 5715, 1530, 22398, 2368, 1230, 12155, 34568, 34568, 34702, 34702, 150, 121732, 60, 80, 50, 228, 315, 520, 123302, 4670, 126358, 928, 372, 680, 128410
2011-09-07, 7380, 17482, 1530, 1652, 1090, 6595, 350, 785, 410, 1125, 2420, 738, 3160, 150, 3955, 7495, 13892, 15410, 470, 14148, 928, 20875, 21310, 92, , 578, 104948, 96920, 1805, 560, 98055, 1610, 98270, 150, 1382, 97288, 96510, 50, 50, 252, 255, 30, 2760, 70, 350, 342, 692, 410, 1845, 705, 468, 1082, 978, 1665, 790, 4580, 5345, 7210, 7550, 42, 5250, 4688, 2732, 2670, 288, 5580, 230, 170, 7360, 180, 242, 260, 145, 70, 420, 332, 1330, 748, 992, 60, 90, 10, 40, 345, 70, 1842, 230, 12898, 13555, 5700, 1505, 22210, 2340, 1220, 12078, 34310, 34310, 34440, 34440, 152, 123968, 60, 80, 50, 230, 310, 515, 124418, 4670, 127328, 925, 370, 675, 128998
2011-09-08, 7302, 17470, 1505, 1655, 1070, 6542, 355, 790, 412, 1118, 2410, 745, 3152, 142, 3945, 7428, 15025, 16675, 468, 15322, 918, 17778, 19392, 90, , 568, 105872, 99765, 1785, 550, 102138, 1558, 103868, 150, 1345, 105182, 105138, 50, 50, 228, 218, 30, 2735, 68, 352, 335, 722, 458, 1885, 710, 465, 1090, 972, 1668, 788, 4500, 5262, 7120, 7462, 45, 5168, 4615, 2660, 2592, 298, 5508, 230, 170, 7402, 170, 240, 260, 150, 70, 430, 340, 1228, 735, 1005, 65, 90, 10, 50, 402, 70, 1840, 230, 12968, 13618, 5688, 1485, 22168, 2320, 1218, 11730, 33920, 33920, 34050, 34050, 160, 137548, 60, 80, 50, 240, 315, 520, 137072, 4670, 139642, 920, 360, 665, 140432
2011-09-09, 7228, 17465, 1480, 1662, 1050, 6555, 360, 802, 415, 1110, 2410, 750, 3160, 140, 3940, 7405, 15055, 16712, 465, 15472, 908, 14775, 16275, 90, , 555, 104268, 98358, 1772, 542, 100822, 1518, 102662, 142, 1300, 104198, 104265, 50, 50, 200, 192, 30, 2710, 68, 360, 320, 750, 500, 1928, 708, 470, 1112, 962, 1690, 775, 4412, 5170, 7038, 7380, 45, 5108, 4565, 2612, 2535, 310, 5458, 230, 170, 7442, 170, 240, 260, 152, 70, 430, 340, 1128, 725, 1015, 70, 90, 10, 60, 380, 70, 1822, 232, 13078, 13732, 5690, 1465, 22240, 2298, 1175, 11665, 33925, 33925, 34055, 34055, 160, 141080, 60, 80, 50, 240, 312, 520, 142480, 4662, 145635, 910, 352, 655, 147462
2011-09-10, 7105, 17460, 1460, 1648, 1030, 6502, 360, 805, 405, 1102, 2408, 758, 3165, 140, 3940, 7380, 15000, 16650, 465, 15438, 898, 12338, 13710, 90, , 545, 101962, 96092, 1752, 532, 98565, 1520, 100415, 140, 1282, 101990, 102090, 50, 50, 190, 180, 30, 2678, 70, 360, 332, 760, 518, 1975, 700, 470, 1098, 952, 1700, 770, 4315, 5065, 6932, 7298, 50, 5065, 4538, 2585, 2505, 310, 5428, 230, 170, 7482, 170, 240, 260, 160, 70, 438, 340, 1095, 702, 1012, 70, 90, 10, 50, 330, 70, 1792, 232, 13152, 13818, 5680, 1445, 22322, 2275, 1175, 11632, 33975, 33975, 34105, 34105, 160, 139692, 60, 80, 50, 240, 310, 520, 141375, 4660, 144692, 905, 360, 655, 146748
2011-09-11, 6992, 17450, 1440, 1618, 1012, 6448, 360, 802, 400, 1100, 2395, 750, 3145, 140, 3935, 7325, 14968, 16610, 470, 15430, 890, 10492, 11712, 98, , 538, 99842, 93918, 1740, 530, 96342, 1628, 98212, 140, 1320, 99778, 99865, 50, 50, 190, 168, 30, 2640, 70, 360, 335, 752, 510, 1998, 700, 470, 1085, 945, 1688, 760, 4230, 4965, 6815, 7210, 48, 5000, 4498, 2562, 2485, 310, 5405, 230, 170, 7528, 165, 232, 252, 160, 70, 435, 330, 1080, 682, 1010, 70, 90, 10, 42, 328, 70, 1752, 222, 13182, 13860, 5665, 1422, 22342, 2252, 1188, 11620, 33980, 33980, 34110, 34110, 160, 137495, 60, 80, 50, 245, 310, 520, 139218, 4660, 142610, 910, 360, 648, 144715
2011-09-12, 6908, 17445, 1420, 1620, 998, 6435, 370, 812, 405, 1090, 2390, 752, 3148, 140, 3920, 7285, 14910, 16550, 460, 15322, 880, 9048, 10188, 98, , 530, 98160, 92162, 1730, 522, 94550, 1670, 96528, 138, 1278, 98025, 98098, 50, 48, 182, 158, 30, 2608, 70, 352, 325, 742, 495, 2000, 705, 482, 1120, 942, 1698, 758, 4148, 4888, 6730, 7130, 50, 4928, 4440, 2528, 2445, 318, 5390, 230, 170, 7562, 162, 230, 250, 160, 70, 420, 340, 1068, 662, 1005, 70, 90, 10, 45, 372, 70, 1712, 222, 13208, 13888, 5660, 1405, 22340, 2235, 1190, 11620, 33980, 33980, 34110, 34110, 165, 135480, 58, 80, 50, 250, 310, 520, 137128, 4660, 140562, 902, 378, 638, 142642
2011-09-13, 6785, 17435, 1400, 1562, 1040, 6365, 370, 820, 408, 1088, 2400, 760, 3160, 140, 3920, 7255, 14848, 16480, 460, 15218, 872, 8080, 9100, 90, , 522, 96855, 90430, 1722, 512, 92782, 1528, 94628, 130, 1220, 96080, 96162, 50, 40, 180, 150, 30, 2572, 60, 350, 312, 732, 485, 1992, 710, 490, 1140, 938, 1742, 750, 4052, 4782, 6632, 7048, 50, 4880, 4408, 2492, 2408, 330, 5365, 230, 175, 7612, 165, 238, 250, 170, 70, 438, 332, 1050, 638, 1002, 72, 90, 10, 40, 318, 70, 1678, 220, 13245, 13928, 5655, 1385, 22350, 2215, 1118, 11525, 33895, 33895, 34022, 34022, 160, 133625, 58, 80, 40, 250, 310, 520, 135275, 4660, 138768, 900, 352, 628, 140828
2011-09-14, 6660, 17425, 1380, 1490, 995, 6275, 370, 828, 400, 1080, 2400, 762, 3165, 140, 3930, 7170, 14792, 16415, 460, 15202, 865, 7298, 8292, 90, , 515, 95830, 89358, 1710, 508, 91655, 1465, 93348, 130, 1162, 94658, 94702, 50, 40, 180, 140, 30, 2538, 70, 350, 318, 725, 472, 1975, 705, 482, 1120, 925, 1750, 742, 3952, 4670, 6500, 6960, 48, 4850, 4405, 2488, 2400, 325, 5342, 230, 180, 7660, 160, 230, 250, 165, 70, 438, 328, 1038, 615, 992, 80, 90, 12, 40, 395, 70, 1635, 220, 13265, 13958, 5640, 1372, 22360, 2195, 1138, 11515, 33890, 33890, 34020, 34020, 160, 131730, 60, 80, 40, 250, 312, 520, 133315, 4660, 136862, 892, 350, 625, 138878
2011-09-15, 6572, 17420, 1362, 1460, 960, 6218, 372, 820, 395, 1078, 2388, 768, 3155, 140, 3928, 7088, 14712, 16328, 460, 15210, 858, 6598, 7578, 92, , 510, 94968, 88478, 1702, 500, 90748, 1482, 92428, 130, 1185, 93715, 93748, 50, 40, 172, 138, 30, 2505, 65, 345, 315, 720, 455, 1965, 700, 488, 1112, 918, 1735, 740, 3865, 4575, 6385, 6880, 50, 4785, 4370, 2480, 2395, 330, 5340, 230, 172, 7698, 160, 230, 248, 165, 70, 430, 330, 1025, 592, 982, 80, 90, 18, 32, 445, 70, 1612, 222, 13312, 14000, 5630, 1358, 22360, 2180, 1142, 11500, 33880, 33880, 34010, 34010, 170, 130482, 60, 80, 40, 258, 320, 522, 131970, 4660, 135542, 890, 348, 622, 137500
2011-09-16, 6500, 17420, 1345, 1488, 1015, 6212, 378, 820, 395, 1070, 2380, 768, 3150, 148, 3918, 7035, 14648, 16258, 460, 15222, 850, 5972, 6942, 100, , 510, 94235, 87730, 1705, 500, 89982, 1528, 91668, 130, 1212, 92962, 92992, 50, 45, 170, 130, 30, 2472, 70, 340, 330, 710, 445, 1958, 700, 488, 1090, 912, 1720, 730, 3780, 4480, 6280, 6798, 50, 4705, 4310, 2445, 2365, 330, 5322, 230, 170, 7738, 158, 228, 240, 160, 70, 425, 330, 1005, 572, 972, 80, 90, 20, 28, 390, 70, 1568, 222, 13350, 14052, 5625, 1345, 22390, 2165, 1188, 5442, 27835, 27835, 27965, 27965, 170, 127278, 60, 80, 40, 260, 315, 530, 129510, 4660, 133288, 895, 410, 632, 135530
2011-09-17, 6418, 17412, 1328, 1475, 1080, 6192, 380, 820, 392, 1070, 2375, 778, 3152, 140, 3910, 7030, 14578, 16178, 465, 15135, 850, 5458, 6400, 90, , 510, 93608, 87092, 1702, 495, 89340, 1572, 91080, 120, 1245, 92390, 92412, 50, 50, 162, 128, 30, 2438, 70, 340, 320, 708, 448, 1955, 700, 480, 1075, 900, 1692, 722, 3672, 4375, 6175, 6690, 50, 4655, 4275, 2420, 2340, 328, 5300, 230, 170, 7782, 150, 220, 240, 152, 70, 415, 330, 980, 538, 962, 85, 90, 20, 20, 395, 70, 1542, 220, 13342, 14060, 5615, 1330, 22398, 2155, 1145, 3680, 26078, 26078, 26208, 26208, 170, 121400, 55, 80, 40, 260, 312, 530, 123210, 4660, 126975, 900, 390, 638, 129312
2011-09-18, 6358, 17405, 1312, 1455, 1092, 6155, 380, 830, 390, 1060, 2370, 788, 3158, 140, 3910, 6995, 14545, 16130, 462, 15075, 855, 5010, 5942, 90, , 502, 92992, 86478, 1688, 490, 88710, 1545, 90435, 120, 1250, 91770, 91798, 50, 50, 150, 120, 30, 2368, 68, 340, 318, 700, 415, 1955, 700, 488, 1088, 900, 1690, 720, 3555, 4250, 6060, 6558, 50, 4590, 4232, 2428, 2355, 332, 5310, 230, 178, 7828, 150, 220, 240, 150, 70, 435, 335, 950, 488, 932, 90, 90, 20, 20, 400, 70, 1522, 220, 13338, 14065, 5628, 1315, 22390, 2145, 1122, 3635, 26022, 26022, 26152, 26152, 170, 120498, 52, 80, 40, 260, 320, 530, 122015, 4660, 125608, 895, 378, 615, 127562
