, LIBBY DAM, KOOTENAI RIV AT LEONIA, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-06-06,31195.0,8613.0,8588.0,16341.0,374.0,1160.0,2343.0,4541.0,8229.0,7567.0,15797.0,17757.0,19114.0,32221.0,34040.0,4057.0,40722.0,6342.0,7814.0,120.0,96632.0,7329.0,112162.0,86590.0,7881.0,4296.0,98866.0,4223.0,99986.0,906.0,9322.0,109478.0,109534.0,307.0,341.0,267.0,2207.0,2319.0,484.0,3135.0,555.0,1817.0,1129.0,2340.0,1597.0,2695.0,647.0,1555.0,2628.0,1919.0,3526.0,5730.0,7336.0,9111.0,12776.0,10143.0,39.0,6963.0,5560.0,3490.0,2950.0,52.0,5470.0,-299.0,280.0,6371.0,1110.0,1103.0,1607.0,1337.0,348.0,351.0,1329.0,8.0,84.0,0.0,76.0,1734.0,916.0,3199.0,651.0,11178.0,12062.0,44896.0,6714.0,64637.0,32831.0,9689.0,42378.0,107015.0,107015.0,107134.0,107134.0,298.0,219002.0,72.0,134.0,17.0,0.0,619.0,1000.0,225034.0,5042.0,215900.0,1594.0,499.0,1105.0,219005.0
2003-06-07,31307.0,8406.0,8850.0,16390.0,389.0,1172.0,2387.0,4463.0,8179.0,7722.0,15901.0,17752.0,19070.0,32149.0,33961.0,3977.0,40613.0,6279.0,7644.0,120.0,96068.0,7226.0,111314.0,85692.0,7857.0,4134.0,97787.0,4147.0,98833.0,854.0,9179.0,108163.0,108214.0,304.0,339.0,282.0,2156.0,2359.0,464.0,3160.0,534.0,1771.0,1072.0,2266.0,1599.0,2747.0,614.0,1573.0,2609.0,1953.0,3430.0,5788.0,7674.0,9499.0,13193.0,10184.0,39.0,7001.0,5609.0,3561.0,2978.0,52.0,5522.0,-96.0,260.0,6359.0,1187.0,1181.0,1619.0,1365.0,350.0,338.0,1331.0,8.0,84.0,0.0,80.0,1764.0,912.0,3222.0,699.0,11244.0,12098.0,47284.0,7157.0,67651.0,33149.0,9608.0,42699.0,110351.0,110351.0,110465.0,110465.0,308.0,220926.0,72.0,136.0,20.0,0.0,605.0,986.0,226792.0,5032.0,217628.0,1562.0,544.0,1095.0,220701.0
2003-06-08,31837.0,8269.0,9102.0,16313.0,402.0,1194.0,2397.0,4401.0,8159.0,7825.0,15984.0,17809.0,19072.0,32151.0,33913.0,3880.0,40409.0,6270.0,7627.0,114.0,95461.0,7087.0,110581.0,85073.0,7802.0,3957.0,96949.0,4061.0,97927.0,805.0,8909.0,106980.0,107029.0,287.0,321.0,276.0,2042.0,2386.0,428.0,3157.0,504.0,1701.0,998.0,2153.0,1494.0,2751.0,642.0,1495.0,2563.0,1882.0,3392.0,5804.0,7734.0,9583.0,13320.0,10238.0,42.0,6982.0,5582.0,3562.0,3014.0,52.0,5607.0,-104.0,242.0,6325.0,1263.0,1257.0,1609.0,1365.0,330.0,329.0,1333.0,8.0,83.0,0.0,74.0,1757.0,896.0,3168.0,763.0,11251.0,12119.0,48818.0,7372.0,69802.0,31909.0,9326.0,41497.0,111299.0,111299.0,111409.0,111409.0,303.0,222106.0,71.0,135.0,18.0,0.0,579.0,967.0,228227.0,5018.0,219100.0,1507.0,523.0,1075.0,222242.0
2003-06-09,31616.0,8131.0,9399.0,16968.0,400.0,1163.0,2382.0,4294.0,8037.0,7796.0,15833.0,17760.0,19201.0,32133.0,33883.0,3767.0,40269.0,6143.0,7585.0,112.0,94323.0,6805.0,109284.0,85661.0,7694.0,3752.0,97181.0,3965.0,98000.0,754.0,8538.0,106524.0,106522.0,278.0,307.0,269.0,1975.0,2400.0,400.0,3130.0,480.0,1652.0,965.0,2054.0,1323.0,2669.0,612.0,1442.0,2475.0,1823.0,3284.0,5781.0,7783.0,9539.0,13232.0,10274.0,40.0,6884.0,5487.0,3481.0,2969.0,52.0,5631.0,-117.0,227.0,6258.0,1246.0,1240.0,1582.0,1330.0,316.0,316.0,1335.0,8.0,83.0,0.0,67.0,1659.0,863.0,3055.0,771.0,11182.0,12066.0,49554.0,7316.0,70932.0,30834.0,9062.0,40026.0,110957.0,110957.0,111062.0,111062.0,284.0,220960.0,70.0,131.0,16.0,0.0,554.0,937.0,227192.0,5012.0,218126.0,1432.0,491.0,1051.0,221314.0
2003-06-10,30788.0,7945.0,10311.0,16707.0,394.0,1141.0,2376.0,4183.0,7889.0,7918.0,15807.0,17577.0,19706.0,31931.0,33605.0,3694.0,39827.0,5987.0,7409.0,106.0,93173.0,6524.0,107545.0,84400.0,7582.0,3584.0,95866.0,3918.0,96910.0,724.0,8197.0,105429.0,105524.0,278.0,307.0,268.0,1956.0,2425.0,382.0,3111.0,462.0,1619.0,955.0,2008.0,1199.0,2533.0,587.0,1365.0,2383.0,1783.0,3136.0,5735.0,7662.0,9340.0,13035.0,10316.0,37.0,6711.0,5306.0,3317.0,2840.0,52.0,5578.0,-96.0,213.0,6226.0,1240.0,1235.0,1595.0,1329.0,330.0,307.0,1338.0,8.0,82.0,0.0,60.0,1586.0,860.0,2798.0,727.0,10931.0,11864.0,49703.0,7161.0,70853.0,29230.0,8725.0,38286.0,109140.0,109140.0,109239.0,109239.0,266.0,219558.0,69.0,127.0,13.0,0.0,531.0,902.0,225868.0,5007.0,216813.0,1371.0,470.0,1031.0,219911.0
2003-06-11,29335.0,7657.0,10064.0,15760.0,388.0,1107.0,2305.0,4064.0,7692.0,7792.0,15483.0,17439.0,18832.0,31763.0,33381.0,3608.0,39452.0,5596.0,7201.0,103.0,92662.0,6268.0,106450.0,82606.0,7453.0,3458.0,93731.0,3920.0,94664.0,702.0,7947.0,102853.0,102941.0,282.0,308.0,274.0,1996.0,2458.0,374.0,3127.0,453.0,1608.0,940.0,1978.0,1166.0,2414.0,571.0,1415.0,2411.0,1752.0,3004.0,5669.0,7630.0,9158.0,12654.0,10345.0,35.0,6508.0,5090.0,3094.0,2641.0,52.0,5437.0,-201.0,200.0,6191.0,1318.0,1313.0,1629.0,1362.0,319.0,300.0,1340.0,8.0,82.0,0.0,55.0,1591.0,842.0,2709.0,703.0,10568.0,11494.0,50128.0,6989.0,70699.0,27863.0,7929.0,36006.0,106705.0,106705.0,106798.0,106798.0,250.0,215049.0,69.0,122.0,10.0,0.0,502.0,858.0,221741.0,5002.0,212801.0,1328.0,462.0,1018.0,216071.0
2003-06-12,29327.0,7455.0,9547.0,15916.0,375.0,1059.0,2226.0,3918.0,7415.0,7631.0,15046.0,16997.0,18266.0,31434.0,33036.0,3496.0,39019.0,5001.0,6638.0,101.0,92541.0,6055.0,105440.0,81574.0,7312.0,3429.0,92502.0,3828.0,93365.0,661.0,7731.0,101276.0,101337.0,274.0,296.0,279.0,1983.0,2491.0,347.0,3155.0,434.0,1594.0,896.0,1943.0,1219.0,2367.0,537.0,1443.0,2429.0,1760.0,2960.0,5310.0,7713.0,9145.0,12488.0,10387.0,31.0,6405.0,4953.0,2893.0,2411.0,52.0,5255.0,-230.0,189.0,6153.0,1294.0,1289.0,1589.0,1338.0,302.0,287.0,1342.0,8.0,81.0,0.0,57.0,1545.0,818.0,2820.0,703.0,10519.0,11353.0,49928.0,6816.0,70288.0,26515.0,7468.0,34201.0,104489.0,104489.0,104576.0,104576.0,238.0,210590.0,68.0,119.0,10.0,0.0,481.0,810.0,216967.0,4997.0,207989.0,1291.0,448.0,1002.0,211125.0
2003-06-13,29477.0,7355.0,9610.0,16053.0,374.0,1067.0,2196.0,3782.0,7217.0,7545.0,14762.0,16553.0,18695.0,30931.0,32520.0,3383.0,38429.0,4657.0,6169.0,101.0,91871.0,5853.0,104411.0,80612.0,7164.0,3370.0,91380.0,3730.0,92236.0,633.0,7412.0,99853.0,99918.0,262.0,283.0,293.0,1901.0,2523.0,307.0,3147.0,414.0,1559.0,843.0,1890.0,1218.0,2381.0,511.0,1417.0,2420.0,1749.0,2962.0,5288.0,7984.0,9322.0,12571.0,10424.0,30.0,6403.0,4938.0,2823.0,2257.0,52.0,5111.0,-85.0,179.0,6114.0,1242.0,1237.0,1533.0,1281.0,292.0,271.0,1344.0,8.0,81.0,0.0,65.0,1459.0,785.0,3025.0,663.0,10587.0,11409.0,48994.0,6760.0,69466.0,26105.0,7186.0,33256.0,102722.0,102722.0,102802.0,102802.0,227.0,206932.0,67.0,120.0,11.0,0.0,472.0,786.0,213099.0,4993.0,204093.0,1257.0,430.0,983.0,207106.0
2003-06-14,28784.0,7198.0,9772.0,15147.0,374.0,1068.0,2103.0,3664.0,7032.0,7513.0,14545.0,16263.0,18305.0,30530.0,32111.0,3300.0,37929.0,4460.0,5932.0,100.0,90131.0,5681.0,102356.0,78647.0,6996.0,3237.0,89206.0,3644.0,90115.0,596.0,7029.0,97501.0,97617.0,256.0,272.0,285.0,1816.0,2550.0,272.0,3131.0,397.0,1511.0,808.0,1809.0,1118.0,2383.0,494.0,1512.0,2460.0,1733.0,2949.0,5387.0,8094.0,9452.0,12739.0,10466.0,28.0,6487.0,5012.0,2864.0,2222.0,52.0,5077.0,-12.0,170.0,6065.0,1197.0,1192.0,1500.0,1246.0,284.0,260.0,1347.0,8.0,80.0,0.0,62.0,1437.0,756.0,3271.0,607.0,10741.0,11533.0,48118.0,6576.0,68492.0,24891.0,6980.0,32112.0,100604.0,100604.0,100677.0,100677.0,216.0,203600.0,66.0,118.0,8.0,0.0,444.0,752.0,209788.0,4988.0,200782.0,1227.0,426.0,962.0,203727.0
2003-06-15,27547.0,6992.0,9485.0,14626.0,359.0,1020.0,2055.0,3534.0,6819.0,7671.0,14490.0,16054.0,17270.0,30233.0,31754.0,3201.0,37402.0,4252.0,5739.0,97.0,89038.0,5438.0,100624.0,76835.0,6840.0,3080.0,87036.0,3564.0,87871.0,567.0,6634.0,94807.0,94911.0,250.0,266.0,296.0,1773.0,2576.0,249.0,3114.0,384.0,1467.0,780.0,1735.0,1010.0,2317.0,477.0,1553.0,2535.0,1687.0,2958.0,5276.0,8013.0,9332.0,12620.0,10490.0,26.0,6461.0,4990.0,2881.0,2255.0,52.0,5127.0,56.0,162.0,6045.0,1150.0,1146.0,1454.0,1197.0,267.0,251.0,1349.0,8.0,80.0,0.0,59.0,1362.0,726.0,3434.0,568.0,10880.0,11685.0,46729.0,6281.0,67161.0,23720.0,6598.0,30478.0,97640.0,97640.0,97706.0,97706.0,206.0,198265.0,66.0,116.0,8.0,0.0,422.0,716.0,204633.0,4985.0,195701.0,1208.0,425.0,946.0,198762.0
2003-06-16,26926.0,6791.0,8986.0,14915.0,341.0,975.0,1965.0,3379.0,6539.0,7446.0,13985.0,15858.0,17063.0,30049.0,31540.0,3083.0,37023.0,4074.0,5538.0,95.0,88989.0,5183.0,99890.0,75959.0,6648.0,2924.0,85757.0,3487.0,86479.0,549.0,6283.0,92924.0,92984.0,248.0,259.0,314.0,1743.0,2620.0,223.0,3119.0,374.0,1419.0,757.0,1665.0,934.0,2225.0,471.0,1365.0,2373.0,1619.0,2947.0,5119.0,7984.0,9238.0,12374.0,10476.0,25.0,6485.0,4998.0,2852.0,2229.0,53.0,5172.0,335.0,154.0,6009.0,1102.0,1099.0,1410.0,1144.0,255.0,247.0,1351.0,8.0,79.0,0.0,55.0,1314.0,692.0,3395.0,510.0,10890.0,11727.0,45206.0,6077.0,65437.0,22632.0,6287.0,29041.0,94478.0,94478.0,94537.0,94537.0,197.0,192592.0,65.0,114.0,7.0,0.0,414.0,694.0,198826.0,4978.0,189886.0,1188.0,421.0,934.0,192911.0
2003-06-17,26086.0,6634.0,8726.0,14122.0,325.0,945.0,1906.0,3233.0,6283.0,7183.0,13466.0,15242.0,17054.0,29601.0,31071.0,2972.0,36424.0,3913.0,5380.0,94.0,88336.0,4960.0,99079.0,75245.0,6418.0,2798.0,84757.0,3469.0,85506.0,536.0,6010.0,91698.0,91756.0,254.0,261.0,331.0,1766.0,2665.0,204.0,3133.0,360.0,1391.0,750.0,1622.0,848.0,2144.0,473.0,1130.0,2114.0,1566.0,2777.0,4996.0,7775.0,9037.0,12129.0,10465.0,24.0,6440.0,4978.0,2851.0,2227.0,53.0,5122.0,346.0,148.0,5958.0,1057.0,1054.0,1383.0,1111.0,243.0,239.0,1346.0,8.0,77.0,0.0,45.0,1322.0,672.0,3302.0,514.0,10739.0,11573.0,43910.0,5869.0,63795.0,21790.0,6091.0,27935.0,91730.0,91730.0,91783.0,91783.0,187.0,188010.0,64.0,111.0,6.0,0.0,392.0,667.0,193888.0,4974.0,185089.0,1172.0,417.0,925.0,187963.0
2003-06-18,25858.0,6505.0,8778.0,13113.0,311.0,909.0,1873.0,3104.0,6087.0,7080.0,13166.0,14789.0,15963.0,28992.0,30429.0,2866.0,35506.0,3767.0,5233.0,91.0,87200.0,4755.0,97681.0,73897.0,6176.0,2726.0,83125.0,3431.0,83889.0,511.0,5841.0,89969.0,90047.0,246.0,256.0,349.0,1762.0,2714.0,194.0,3156.0,345.0,1363.0,713.0,1585.0,794.0,2066.0,462.0,1070.0,1996.0,1541.0,2506.0,4777.0,7581.0,8797.0,11792.0,10451.0,23.0,6122.0,4688.0,2663.0,2170.0,53.0,5050.0,140.0,141.0,5899.0,1019.0,1016.0,1350.0,1069.0,231.0,231.0,1338.0,8.0,74.0,0.0,35.0,1206.0,646.0,3238.0,518.0,10608.0,11411.0,42290.0,5675.0,61837.0,21205.0,5831.0,27050.0,88888.0,88888.0,88935.0,88935.0,177.0,183761.0,64.0,108.0,4.0,0.0,371.0,630.0,189551.0,4968.0,180970.0,1152.0,415.0,913.0,183821.0
2003-06-19,25650.0,6389.0,8761.0,13227.0,293.0,850.0,1766.0,2959.0,5808.0,6859.0,12667.0,14413.0,15101.0,28584.0,29972.0,2731.0,34758.0,3549.0,5047.0,86.0,85925.0,4509.0,95982.0,72228.0,5970.0,2649.0,81169.0,3403.0,81942.0,498.0,5685.0,87904.0,87995.0,240.0,247.0,355.0,1720.0,2751.0,175.0,3168.0,336.0,1326.0,690.0,1533.0,702.0,1995.0,459.0,1192.0,2047.0,1519.0,2323.0,4650.0,7453.0,8618.0,11510.0,10437.0,22.0,5764.0,4310.0,2265.0,1893.0,52.0,4821.0,-5.0,136.0,5806.0,992.0,989.0,1318.0,1028.0,223.0,224.0,1330.0,8.0,71.0,0.0,24.0,1071.0,609.0,3162.0,462.0,10402.0,11194.0,40344.0,5402.0,59539.0,20543.0,5416.0,26022.0,85561.0,85561.0,85603.0,85603.0,167.0,178827.0,63.0,103.0,2.0,0.0,361.0,593.0,184574.0,4961.0,176231.0,1132.0,415.0,903.0,179106.0
2003-06-20,24910.0,6285.0,8784.0,13398.0,271.0,790.0,1673.0,2797.0,5480.0,6561.0,12041.0,13821.0,15255.0,28084.0,29426.0,2585.0,33972.0,3335.0,4825.0,84.0,84781.0,4206.0,94262.0,70490.0,5754.0,2559.0,79128.0,3373.0,79879.0,483.0,5468.0,85627.0,85722.0,234.0,237.0,372.0,1663.0,2787.0,160.0,3182.0,326.0,1287.0,669.0,1489.0,667.0,1927.0,456.0,1242.0,2108.0,1478.0,2296.0,4587.0,7557.0,8629.0,11371.0,10426.0,21.0,5604.0,4111.0,1930.0,1528.0,52.0,4436.0,-65.0,130.0,5802.0,979.0,977.0,1288.0,996.0,213.0,218.0,1321.0,8.0,68.0,0.0,16.0,1008.0,578.0,3078.0,411.0,10153.0,10924.0,38257.0,5088.0,56809.0,19665.0,4996.0,24729.0,81538.0,81538.0,81574.0,81574.0,159.0,172851.0,63.0,99.0,0.0,0.0,339.0,566.0,178604.0,4962.0,170522.0,1121.0,417.0,897.0,173461.0
2003-06-21,24172.0,6194.0,8591.0,13590.0,255.0,767.0,1637.0,2634.0,5226.0,6304.0,11530.0,13188.0,15522.0,27426.0,28734.0,2457.0,33091.0,3170.0,4629.0,83.0,83361.0,3998.0,92603.0,68859.0,5492.0,2467.0,77190.0,3312.0,77927.0,458.0,5217.0,83429.0,83523.0,227.0,225.0,403.0,1597.0,2839.0,147.0,3214.0,311.0,1244.0,629.0,1447.0,704.0,1892.0,456.0,1093.0,1968.0,1432.0,2291.0,4487.0,7634.0,8710.0,11411.0,10417.0,20.0,5640.0,4128.0,1822.0,1295.0,52.0,4096.0,-60.0,125.0,5846.0,977.0,975.0,1249.0,958.0,206.0,210.0,1313.0,8.0,66.0,0.0,19.0,974.0,546.0,3009.0,372.0,9929.0,10656.0,36874.0,4733.0,54347.0,18838.0,4724.0,23598.0,77945.0,77945.0,77974.0,77974.0,152.0,166637.0,62.0,96.0,0.0,0.0,327.0,539.0,172182.0,4956.0,164310.0,1096.0,411.0,891.0,167226.0
2003-06-22,24406.0,6112.0,8294.0,13183.0,247.0,753.0,1616.0,2520.0,5067.0,6110.0,11177.0,12704.0,15578.0,26833.0,28118.0,2376.0,32378.0,3048.0,4492.0,82.0,81300.0,3835.0,90311.0,66628.0,5259.0,2380.0,74656.0,3238.0,75421.0,434.0,4968.0,80755.0,80876.0,225.0,219.0,430.0,1567.0,2898.0,138.0,3258.0,296.0,1200.0,599.0,1401.0,718.0,1899.0,460.0,976.0,1813.0,1402.0,2163.0,4373.0,7557.0,8662.0,11362.0,10408.0,18.0,5620.0,4132.0,1836.0,1250.0,52.0,3925.0,-102.0,121.0,5853.0,974.0,972.0,1215.0,926.0,196.0,204.0,1305.0,8.0,63.0,0.0,21.0,894.0,521.0,2954.0,341.0,9830.0,10499.0,35873.0,4419.0,52684.0,18036.0,4602.0,22629.0,75312.0,75312.0,75336.0,75336.0,144.0,161216.0,61.0,94.0,0.0,0.0,321.0,528.0,166502.0,4953.0,158815.0,1080.0,406.0,881.0,161628.0
2003-06-23,23853.0,6046.0,7969.0,12212.0,240.0,726.0,1551.0,2422.0,4902.0,5894.0,10796.0,12332.0,14884.0,26393.0,27635.0,2323.0,31768.0,2917.0,4368.0,81.0,79967.0,3675.0,88415.0,64614.0,5069.0,2298.0,72282.0,3201.0,72966.0,409.0,4778.0,78037.0,78139.0,224.0,216.0,458.0,1546.0,2956.0,129.0,3303.0,282.0,1162.0,576.0,1363.0,747.0,1913.0,461.0,987.0,1778.0,1366.0,1994.0,4165.0,7324.0,8446.0,11134.0,10397.0,17.0,5434.0,3966.0,1728.0,1228.0,52.0,3856.0,-124.0,117.0,5752.0,935.0,934.0,1161.0,872.0,188.0,199.0,1297.0,8.0,61.0,0.0,17.0,799.0,490.0,2882.0,316.0,9765.0,10407.0,34078.0,4094.0,50802.0,17252.0,4349.0,21636.0,72438.0,72438.0,72457.0,72457.0,137.0,155891.0,61.0,91.0,0.0,0.0,294.0,498.0,161091.0,4951.0,153628.0,1070.0,401.0,876.0,156424.0
2003-06-24,23535.0,5977.0,7560.0,11575.0,227.0,676.0,1468.0,2304.0,4660.0,5601.0,10261.0,11872.0,13844.0,25984.0,27255.0,2260.0,31293.0,2831.0,4253.0,81.0,79390.0,3564.0,87515.0,63623.0,4876.0,2207.0,70953.0,3115.0,71528.0,378.0,4583.0,76282.0,76341.0,220.0,209.0,485.0,1505.0,3012.0,121.0,3347.0,267.0,1121.0,548.0,1324.0,758.0,1932.0,464.0,1050.0,1821.0,1286.0,1899.0,3972.0,7064.0,8164.0,10776.0,10390.0,16.0,5326.0,3849.0,1574.0,1102.0,52.0,3745.0,-79.0,113.0,5727.0,891.0,890.0,1115.0,824.0,183.0,193.0,1289.0,8.0,58.0,0.0,23.0,781.0,463.0,2772.0,297.0,9610.0,10254.0,31484.0,3772.0,47992.0,16365.0,4168.0,20512.0,68504.0,68504.0,68517.0,68517.0,130.0,150003.0,60.0,89.0,0.0,0.0,290.0,478.0,155107.0,4951.0,147884.0,1058.0,399.0,866.0,150704.0
2003-06-25,23395.0,5922.0,7446.0,11395.0,215.0,663.0,1458.0,2240.0,4530.0,5379.0,9909.0,11349.0,13473.0,25450.0,26677.0,2209.0,30483.0,2740.0,4180.0,79.0,78461.0,3440.0,86532.0,62700.0,4692.0,2082.0,69745.0,3006.0,70318.0,349.0,4370.0,74886.0,74949.0,219.0,206.0,497.0,1463.0,3059.0,114.0,3385.0,250.0,1084.0,520.0,1281.0,723.0,1949.0,472.0,1098.0,1857.0,1226.0,1865.0,3843.0,6862.0,7929.0,10466.0,10383.0,15.0,5344.0,3854.0,1502.0,991.0,53.0,3583.0,-89.0,109.0,5704.0,863.0,863.0,1088.0,796.0,176.0,190.0,1280.0,8.0,56.0,0.0,20.0,767.0,440.0,2689.0,282.0,9409.0,10021.0,29496.0,3490.0,45021.0,15699.0,4289.0,19913.0,64934.0,64934.0,64942.0,64942.0,122.0,144584.0,60.0,86.0,0.0,0.0,276.0,464.0,149415.0,4945.0,142376.0,1045.0,396.0,857.0,145113.0
2003-06-26,21847.0,5850.0,7048.0,10932.0,204.0,635.0,1427.0,2190.0,4442.0,5147.0,9589.0,11010.0,12965.0,24983.0,26166.0,2118.0,29647.0,2569.0,4042.0,75.0,76881.0,3245.0,84750.0,61018.0,4527.0,1960.0,67822.0,2933.0,68433.0,321.0,4146.0,72879.0,72976.0,215.0,198.0,526.0,1440.0,3107.0,108.0,3421.0,234.0,1041.0,504.0,1243.0,728.0,1942.0,471.0,1102.0,1844.0,1190.0,1821.0,3726.0,6706.0,7748.0,10232.0,10373.0,15.0,5235.0,3767.0,1449.0,945.0,53.0,3458.0,-167.0,106.0,5674.0,833.0,833.0,1058.0,764.0,172.0,186.0,1272.0,8.0,53.0,0.0,14.0,755.0,421.0,2619.0,276.0,9279.0,9847.0,28301.0,3241.0,43046.0,14992.0,3940.0,18930.0,61976.0,61976.0,61979.0,61979.0,115.0,139818.0,59.0,82.0,0.0,0.0,267.0,439.0,144468.0,4940.0,137624.0,1033.0,397.0,844.0,140299.0
2003-06-27,21689.0,5788.0,6564.0,10514.0,194.0,613.0,1385.0,2137.0,4318.0,4831.0,9149.0,10618.0,12362.0,24630.0,25800.0,2011.0,29146.0,2450.0,3883.0,75.0,75608.0,3075.0,82996.0,59193.0,4329.0,1860.0,65695.0,2900.0,66265.0,309.0,3953.0,70492.0,70586.0,206.0,184.0,554.0,1402.0,3167.0,101.0,3473.0,218.0,998.0,476.0,1206.0,801.0,1947.0,468.0,1028.0,1773.0,1171.0,1776.0,3598.0,6540.0,7581.0,10028.0,10365.0,14.0,5206.0,3720.0,1346.0,870.0,53.0,3361.0,-96.0,103.0,5670.0,844.0,845.0,1065.0,771.0,165.0,188.0,1264.0,8.0,50.0,0.0,17.0,655.0,402.0,2548.0,268.0,9153.0,9698.0,26880.0,3020.0,41306.0,14196.0,3730.0,17880.0,59186.0,59186.0,59187.0,59187.0,109.0,134768.0,59.0,80.0,0.0,0.0,259.0,421.0,139332.0,4927.0,132710.0,1019.0,387.0,832.0,135392.0
2003-06-28,21611.0,5738.0,6253.0,10327.0,189.0,605.0,1330.0,2127.0,4241.0,4613.0,8854.0,10194.0,12130.0,24180.0,25330.0,1935.0,28516.0,2347.0,3782.0,74.0,74503.0,2962.0,81731.0,57914.0,4102.0,1774.0,64109.0,2852.0,64638.0,295.0,3752.0,68612.0,68685.0,199.0,174.0,578.0,1333.0,3218.0,95.0,3515.0,206.0,956.0,443.0,1167.0,836.0,1986.0,466.0,934.0,1646.0,1138.0,1685.0,3419.0,6330.0,7358.0,9747.0,10358.0,13.0,5152.0,3678.0,1296.0,804.0,53.0,3244.0,-5.0,100.0,5611.0,824.0,824.0,1034.0,753.0,159.0,183.0,1256.0,8.0,48.0,0.0,19.0,626.0,385.0,2509.0,259.0,9053.0,9560.0,25416.0,2821.0,39424.0,13567.0,3585.0,17054.0,56478.0,56478.0,56478.0,56478.0,103.0,129792.0,58.0,77.0,0.0,0.0,254.0,405.0,134150.0,4927.0,127736.0,996.0,381.0,819.0,130359.0
