, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-09-05, 7695, 12018, 1630, 1738, 1035, 6842, 395, 838, 400, 1120, 2462, 730, 3192, 150, 4005, 7848, 13375, 14845, 468, 13962, 972, 1262, 2072, 100, , 620, 83888, 73878, 1935, 582, 76452, 1620, 78255, 150, 1395, 79708, 79730, 50, 98, 308, 325, 30, 2812, 70, 340, 375, 638, 330, 1780, 720, 480, 1115, 1025, 1790, 815, 4832, 5608, 7558, 7720, 48, 5538, 4945, 2962, 2892, 298, 5785, 230, 190, 7338, 180, 250, 260, 132, 70, 440, 335, 1538, 775, 988, 60, 110, 10, 40, 292, 70, 1892, 240, 12215, 12930, 5705, 1650, 21882, 2545, 1320, 7628, 29510, 29510, 29622, 29622, 162, 111812, 50, 70, 0, 220, 330, 652, 113535, 4865, 116730, 930, 365, 725, 118808
2011-09-06, 7592, 12010, 1602, 1768, 1020, 6808, 390, 830, 398, 1110, 2438, 730, 3165, 150, 3975, 7740, 13255, 14715, 468, 13860, 958, 1538, 2105, 100, , 608, 83525, 73492, 1915, 572, 76028, 1598, 77815, 150, 1362, 79235, 79252, 50, 95, 280, 312, 30, 2788, 70, 345, 365, 668, 368, 1805, 720, 475, 1100, 1015, 1738, 805, 4730, 5498, 7428, 7630, 45, 5415, 4842, 2882, 2820, 292, 5725, 230, 190, 7342, 180, 250, 260, 132, 70, 442, 340, 1432, 762, 985, 60, 110, 10, 40, 295, 70, 1865, 232, 12050, 12742, 5678, 1622, 21602, 2505, 1335, 7598, 29200, 29200, 29310, 29310, 160, 110980, 50, 70, 0, 220, 322, 650, 112672, 4850, 115915, 930, 375, 718, 118000
2011-09-07, 7458, 12000, 1572, 1722, 1000, 6735, 390, 820, 400, 1102, 2418, 738, 3158, 150, 3948, 7695, 13758, 15265, 462, 14122, 948, 2315, 3015, 100, , 595, 85002, 74608, 1895, 562, 76938, 1630, 78545, 148, 1350, 79692, 79638, 50, 90, 252, 322, 30, 2762, 70, 350, 365, 698, 412, 1845, 725, 480, 1095, 1010, 1715, 800, 4645, 5410, 7328, 7550, 50, 5302, 4742, 2790, 2728, 300, 5650, 230, 190, 7382, 180, 250, 260, 140, 70, 450, 348, 1335, 748, 990, 60, 110, 10, 40, 350, 70, 1852, 230, 12008, 12668, 5660, 1598, 21405, 2472, 1315, 7548, 28952, 28952, 29062, 29062, 162, 110392, 50, 70, 0, 225, 320, 648, 111998, 4835, 115262, 928, 370, 710, 117320
2011-09-08, 7372, 11990, 1550, 1722, 985, 6668, 392, 822, 400, 1095, 2405, 740, 3150, 142, 3935, 7605, 14462, 16052, 460, 14850, 938, 2278, 3088, 100, , 582, 87828, 77355, 1872, 552, 79620, 1578, 81135, 140, 1312, 82122, 82010, 50, 90, 228, 310, 30, 2740, 68, 358, 355, 725, 465, 1885, 730, 478, 1105, 1002, 1715, 798, 4562, 5325, 7235, 7468, 50, 5218, 4670, 2718, 2645, 308, 5570, 230, 190, 7422, 178, 245, 258, 145, 70, 450, 350, 1228, 735, 1000, 65, 110, 10, 50, 410, 70, 1850, 230, 12072, 12728, 5650, 1570, 21350, 2440, 1315, 7512, 28860, 28860, 28972, 28972, 170, 111428, 50, 70, 0, 232, 320, 650, 112690, 4818, 115915, 920, 360, 702, 117792
2011-09-09, 7298, 11982, 1522, 1735, 970, 6660, 400, 838, 398, 1088, 2410, 748, 3155, 140, 3930, 7555, 14435, 16025, 462, 14922, 925, 2232, 3050, 100, , 570, 89168, 78760, 1855, 545, 81122, 1535, 82752, 140, 1268, 83910, 83865, 52, 90, 200, 288, 30, 2712, 68, 360, 340, 752, 505, 1928, 728, 480, 1122, 992, 1738, 788, 4472, 5230, 7148, 7380, 50, 5160, 4615, 2662, 2585, 320, 5518, 230, 190, 7462, 172, 242, 258, 150, 70, 450, 350, 1130, 725, 1010, 70, 110, 10, 60, 390, 70, 1832, 238, 12185, 12832, 5650, 1550, 21408, 2412, 1268, 7438, 28845, 28845, 28955, 28955, 170, 113830, 50, 70, 0, 240, 320, 650, 115032, 4805, 118270, 910, 355, 695, 120045
2011-09-10, 7175, 11972, 1500, 1710, 952, 6582, 400, 838, 390, 1080, 2402, 752, 3158, 140, 3930, 7515, 14355, 15938, 462, 14865, 915, 2202, 3012, 100, , 558, 89320, 80045, 1832, 535, 82228, 1540, 83682, 140, 1258, 84698, 84638, 50, 100, 190, 340, 30, 2682, 70, 360, 350, 760, 522, 1975, 720, 480, 1110, 982, 1748, 780, 4370, 5122, 7042, 7300, 50, 5112, 4588, 2635, 2555, 320, 5488, 230, 190, 7502, 178, 248, 260, 160, 70, 450, 352, 1098, 702, 1012, 70, 110, 10, 50, 335, 70, 1802, 232, 12252, 12918, 5645, 1528, 21482, 2388, 1260, 7400, 28885, 28885, 28998, 28998, 170, 115178, 50, 70, 0, 238, 320, 650, 116578, 4788, 119910, 912, 362, 690, 121778
2011-09-11, 7065, 11970, 1475, 1678, 938, 6510, 400, 840, 390, 1072, 2388, 750, 3138, 142, 3920, 7440, 14298, 15870, 460, 14832, 905, 2168, 2980, 100, , 550, 89150, 81740, 1812, 530, 84118, 1648, 85822, 132, 1290, 86988, 86930, 50, 100, 190, 355, 30, 2645, 70, 360, 355, 752, 512, 1998, 720, 480, 1095, 978, 1732, 772, 4280, 5020, 6918, 7212, 50, 5050, 4542, 2612, 2532, 320, 5465, 230, 190, 7550, 170, 238, 250, 155, 70, 448, 340, 1082, 682, 1005, 70, 110, 10, 42, 335, 70, 1762, 222, 12278, 12955, 5628, 1505, 21505, 2360, 1270, 7295, 28800, 28800, 28912, 28912, 170, 116648, 50, 70, 0, 240, 320, 650, 117828, 4772, 121162, 910, 362, 685, 122972
2011-09-12, 6972, 11965, 1455, 1680, 925, 6480, 400, 842, 390, 1068, 2382, 752, 3138, 140, 3905, 7380, 14218, 15785, 460, 14702, 895, 2132, 2948, 100, , 540, 88960, 81528, 1800, 525, 83882, 1692, 85750, 130, 1250, 87035, 87040, 50, 100, 182, 310, 30, 2610, 70, 358, 345, 745, 500, 2000, 725, 492, 1132, 972, 1740, 768, 4200, 4938, 6830, 7130, 50, 4970, 4485, 2575, 2495, 332, 5448, 230, 190, 7588, 170, 238, 250, 155, 70, 435, 350, 1072, 662, 1002, 70, 110, 10, 42, 378, 70, 1722, 220, 12305, 12985, 5620, 1485, 21495, 2335, 1270, 7215, 28708, 28708, 28822, 28822, 175, 118070, 50, 70, 0, 242, 320, 650, 119495, 4755, 122920, 902, 378, 672, 124798
2011-09-13, 6850, 11950, 1435, 1620, 912, 6395, 410, 852, 390, 1060, 2390, 760, 3148, 140, 3902, 7330, 14138, 15692, 460, 14578, 885, 2098, 2915, 90, , 535, 88688, 81248, 1788, 512, 83588, 1548, 85342, 130, 1192, 86605, 86625, 50, 90, 180, 275, 30, 2575, 60, 350, 332, 738, 488, 1992, 730, 498, 1150, 968, 1782, 760, 4102, 4835, 6732, 7050, 50, 4922, 4455, 2535, 2452, 340, 5418, 230, 198, 7632, 170, 240, 250, 168, 70, 448, 345, 1055, 638, 995, 72, 110, 10, 40, 328, 70, 1688, 220, 12340, 13025, 5618, 1465, 21500, 2315, 1192, 7110, 28610, 28610, 28722, 28722, 170, 117855, 50, 70, 0, 250, 320, 650, 119398, 4742, 122912, 900, 352, 665, 124882
2011-09-14, 6728, 11940, 1415, 1545, 900, 6285, 410, 858, 385, 1058, 2390, 760, 3150, 140, 3910, 7230, 14055, 15600, 460, 14542, 878, 2062, 2880, 92, , 525, 88420, 80952, 1775, 508, 83268, 1482, 84910, 130, 1142, 86108, 86125, 50, 85, 180, 265, 30, 2540, 70, 350, 332, 730, 475, 1975, 725, 492, 1130, 952, 1790, 750, 4005, 4720, 6598, 6962, 50, 4892, 4445, 2532, 2440, 340, 5400, 230, 200, 7678, 160, 230, 240, 160, 70, 448, 340, 1038, 615, 992, 80, 110, 12, 40, 400, 70, 1642, 218, 12360, 13048, 5605, 1448, 21508, 2290, 1210, 7095, 28600, 28600, 28712, 28712, 170, 117305, 50, 70, 0, 250, 320, 650, 118848, 4725, 122410, 900, 350, 658, 124362
2011-09-15, 6640, 11935, 1395, 1512, 888, 6210, 410, 850, 380, 1050, 2378, 762, 3145, 140, 3910, 7122, 13965, 15500, 460, 14530, 868, 2032, 2848, 100, , 520, 88235, 80752, 1768, 500, 83042, 1502, 84680, 125, 1170, 85868, 85872, 50, 80, 172, 295, 30, 2508, 68, 350, 335, 722, 462, 1965, 720, 498, 1122, 942, 1775, 742, 3915, 4625, 6480, 6880, 50, 4830, 4410, 2522, 2438, 340, 5392, 230, 192, 7718, 160, 235, 240, 160, 70, 445, 340, 1025, 592, 980, 80, 110, 18, 32, 450, 70, 1612, 222, 12400, 13085, 5592, 1430, 21500, 2270, 1212, 7075, 28570, 28570, 28685, 28685, 180, 116860, 50, 70, 0, 250, 320, 650, 118362, 4712, 121962, 900, 350, 658, 123895
2011-09-16, 6560, 11938, 1375, 1542, 895, 6208, 410, 850, 380, 1048, 2368, 768, 3135, 148, 3902, 7062, 13870, 15400, 460, 14520, 860, 1992, 2810, 100, , 518, 88085, 80610, 1760, 500, 82885, 1545, 84538, 120, 1198, 85748, 85750, 50, 80, 170, 305, 30, 2472, 70, 350, 350, 712, 450, 1960, 720, 495, 1100, 938, 1755, 740, 3825, 4530, 6370, 6800, 50, 4745, 4352, 2488, 2405, 340, 5378, 230, 190, 7752, 160, 230, 240, 158, 70, 435, 340, 1010, 572, 972, 80, 110, 20, 28, 395, 70, 1578, 222, 12438, 13132, 5585, 1415, 21520, 2252, 1252, 7098, 28612, 28612, 28728, 28728, 180, 116670, 50, 70, 0, 258, 320, 652, 118122, 4695, 121750, 900, 412, 668, 123680
2011-09-17, 6472, 11928, 1355, 1528, 968, 6262, 410, 850, 380, 1040, 2360, 778, 3138, 140, 3890, 7075, 13792, 15305, 465, 14422, 862, 1995, 2802, 100, , 510, 87978, 80495, 1758, 495, 82762, 1592, 84482, 120, 1235, 85722, 85725, 50, 80, 162, 338, 30, 2438, 70, 342, 338, 710, 448, 1958, 720, 490, 1082, 925, 1732, 730, 3715, 4420, 6265, 6692, 50, 4695, 4315, 2462, 2382, 340, 5352, 230, 190, 7798, 150, 220, 240, 150, 70, 422, 340, 982, 538, 960, 85, 110, 20, 20, 398, 70, 1548, 220, 12428, 13140, 5572, 1400, 21522, 2235, 1210, 7045, 28565, 28565, 28680, 28680, 180, 116592, 50, 70, 0, 260, 320, 660, 118088, 4680, 121698, 900, 390, 668, 123688
2011-09-18, 6412, 11920, 1340, 1502, 990, 6248, 410, 855, 372, 1040, 2350, 782, 3138, 140, 3890, 7105, 13770, 15272, 460, 14365, 868, 1998, 2810, 92, , 510, 87820, 80315, 1740, 490, 82572, 1560, 84278, 120, 1242, 85550, 85558, 50, 80, 150, 298, 30, 2368, 68, 340, 332, 700, 415, 1955, 718, 498, 1098, 930, 1725, 720, 3600, 4298, 6148, 6560, 50, 4628, 4270, 2468, 2395, 345, 5360, 230, 190, 7845, 150, 222, 240, 150, 70, 445, 342, 952, 488, 928, 90, 110, 20, 20, 408, 70, 1528, 220, 12420, 13145, 5580, 1385, 21508, 2222, 1182, 6995, 28502, 28502, 28620, 28620, 180, 116455, 50, 70, 0, 260, 320, 660, 118025, 4665, 121608, 900, 378, 645, 123552
2011-09-19, 6388, 11915, 1325, 1490, 970, 6195, 410, 860, 370, 1030, 2350, 790, 3140, 138, 3885, 7065, 13780, 15270, 460, 14322, 875, 2005, 2818, 90, , 508, 87662, 80168, 1705, 482, 82400, 1558, 84095, 120, 1240, 85360, 85365, 50, 80, 138, 275, 30, 2295, 70, 340, 340, 698, 380, 1942, 720, 492, 1098, 922, 1740, 725, 3492, 4185, 6035, 6425, 50, 4568, 4218, 2450, 2392, 352, 5385, 230, 200, 7885, 150, 225, 240, 150, 70, 450, 342, 920, 440, 895, 90, 110, 20, 20, 362, 70, 1505, 218, 12408, 13140, 5582, 1372, 21500, 2205, 1168, 6962, 28465, 28465, 28582, 28582, 180, 116220, 50, 70, 0, 260, 320, 660, 117850, 4660, 121410, 900, 388, 650, 123350
2011-09-20, 6352, 11910, 1308, 1498, 968, 6175, 410, 868, 370, 1030, 2350, 798, 3148, 132, 3888, 7018, 13738, 15210, 465, 14305, 878, 2015, 2822, 90, , 500, 87490, 80040, 1672, 480, 82238, 1502, 83880, 112, 1192, 85108, 85120, 50, 80, 125, 242, 30, 2220, 70, 340, 335, 690, 348, 1918, 720, 492, 1110, 912, 1752, 720, 3375, 4065, 5912, 6290, 50, 4518, 4172, 2435, 2388, 360, 5395, 230, 200, 7925, 150, 230, 240, 155, 70, 450, 350, 890, 395, 860, 90, 110, 20, 20, 405, 70, 1485, 210, 12380, 13125, 5590, 1355, 21482, 2190, 1155, 6932, 28412, 28412, 28530, 28530, 180, 115955, 50, 70, 0, 260, 320, 662, 117652, 4660, 121190, 900, 358, 648, 123142
2011-09-21, 6340, 11910, 1292, 1472, 938, 6112, 410, 880, 370, 1025, 2358, 800, 3158, 135, 3892, 6980, 13670, 15132, 465, 14272, 885, 2018, 2832, 90, , 500, 87360, 79932, 1645, 472, 82085, 1485, 83700, 110, 1205, 84925, 84930, 52, 82, 115, 265, 30, 2148, 70, 340, 320, 682, 310, 1888, 720, 498, 1135, 905, 1775, 720, 3262, 3945, 5785, 6158, 50, 4468, 4128, 2428, 2390, 362, 5410, 230, 195, 7960, 150, 225, 235, 152, 70, 448, 342, 858, 348, 825, 100, 110, 20, 20, 385, 70, 1472, 212, 12368, 13125, 5602, 1345, 21470, 2172, 1188, 6945, 28415, 28415, 28535, 28535, 190, 115662, 50, 70, 0, 260, 320, 670, 117412, 4660, 120935, 900, 358, 640, 122845
2011-09-22, 6330, 11902, 1278, 1638, 1010, 6282, 412, 890, 370, 1020, 2360, 815, 3175, 132, 3902, 6952, 13648, 15095, 462, 14160, 888, 2018, 2835, 90, , 500, 87242, 79822, 1625, 470, 81948, 1452, 83535, 110, 1182, 84750, 84758, 50, 80, 102, 250, 30, 2078, 68, 332, 320, 678, 270, 1850, 718, 492, 1125, 895, 1798, 712, 3145, 3820, 5668, 6022, 50, 4425, 4090, 2418, 2390, 362, 5428, 230, 190, 7992, 150, 220, 230, 145, 70, 430, 338, 825, 300, 785, 100, 102, 20, 20, 360, 70, 1438, 202, 12335, 13112, 5612, 1332, 21422, 2158, 1152, 6910, 28332, 28332, 28450, 28450, 180, 115440, 50, 70, 0, 260, 320, 662, 117248, 4658, 120748, 892, 348, 632, 122658
2011-09-23, 6232, 11890, 1262, 1542, 1015, 6245, 412, 890, 360, 1020, 2360, 825, 3185, 130, 3915, 7095, 13635, 15075, 465, 14088, 895, 2030, 2848, 90, , 495, 87090, 79668, 1612, 470, 81772, 1520, 83382, 110, 1182, 84575, 84580, 50, 80, 88, 248, 30, 2002, 70, 330, 325, 670, 228, 1810, 710, 480, 1100, 882, 1782, 702, 3010, 3680, 5510, 5890, 50, 4375, 4048, 2418, 2400, 360, 5438, 230, 190, 8028, 140, 215, 230, 140, 70, 408, 330, 798, 252, 745, 100, 100, 20, 12, 295, 70, 1398, 200, 12275, 13060, 5610, 1318, 21358, 2145, 1108, 6840, 28198, 28198, 28318, 28318, 180, 115068, 50, 70, 0, 258, 320, 660, 116945, 4650, 120438, 890, 342, 632, 122338
2011-09-24, 6095, 11888, 1248, 1705, 1040, 6362, 410, 890, 360, 1010, 2355, 822, 3180, 130, 3915, 7068, 13732, 15170, 465, 14148, 898, 2035, 2852, 90, , 490, 86948, 79512, 1608, 465, 81600, 1515, 83252, 110, 1218, 84480, 84485, 52, 80, 80, 262, 30, 1945, 68, 330, 325, 670, 170, 1770, 710, 475, 1080, 870, 1748, 692, 2918, 3572, 5368, 5812, 50, 4295, 3978, 2395, 2395, 360, 5448, 230, 188, 8060, 140, 210, 230, 132, 70, 402, 330, 790, 238, 715, 95, 100, 20, 5, 292, 70, 1368, 192, 12198, 12995, 5608, 1305, 21280, 2128, 1098, 6818, 28102, 28102, 28222, 28222, 180, 114798, 50, 70, 0, 250, 320, 668, 116700, 4650, 120162, 890, 352, 632, 122055
2011-09-25, 5990, 11880, 1235, 1535, 972, 6182, 410, 882, 352, 1010, 2345, 828, 3172, 132, 3905, 7125, 13725, 15152, 470, 14158, 908, 2045, 2860, 90, , 490, 86875, 79448, 1600, 460, 81515, 1432, 83080, 110, 1208, 84308, 84318, 55, 80, 80, 238, 30, 1920, 70, 330, 322, 678, 148, 1725, 710, 465, 1060, 858, 1715, 690, 2895, 3542, 5308, 5810, 50, 4278, 3948, 2372, 2380, 360, 5440, 230, 190, 8098, 140, 210, 230, 122, 70, 410, 340, 790, 240, 715, 100, 100, 20, 5, 355, 70, 1395, 192, 12185, 12962, 5602, 1292, 21208, 2110, 1102, 6800, 28008, 28008, 28128, 28128, 180, 114535, 50, 70, 0, 250, 320, 670, 116498, 4650, 119950, 890, 375, 632, 121852
2011-09-26, 5952, 11875, 1222, 1720, 992, 6265, 410, 880, 350, 1008, 2330, 832, 3162, 135, 3902, 6965, 13740, 15160, 470, 14182, 908, 2045, 2868, 90, , 490, 86805, 79405, 1590, 455, 81468, 1465, 83035, 100, 1200, 84238, 84242, 60, 82, 80, 255, 30, 1908, 70, 330, 335, 688, 155, 1692, 710, 468, 1058, 850, 1690, 680, 2878, 3515, 5282, 5810, 50, 4310, 3990, 2418, 2422, 360, 5448, 230, 190, 8135, 140, 210, 228, 120, 70, 415, 340, 795, 240, 730, 100, 100, 20, 12, 402, 70, 1435, 195, 12265, 13038, 5600, 1282, 21218, 2095, 1128, 6805, 28020, 28020, 28142, 28142, 190, 114292, 50, 70, 0, 250, 320, 670, 116295, 4650, 119720, 890, 385, 632, 121642
2011-09-27, 5990, 11875, 1228, 1850, 1015, 6470, 410, 890, 350, 1000, 2330, 840, 3170, 125, 3892, 7118, 13630, 15035, 470, 14072, 918, 2055, 2872, 88, , 490, 86735, 79338, 1590, 450, 81388, 1438, 82948, 100, 1192, 84155, 84160, 60, 88, 80, 282, 30, 1898, 70, 330, 325, 698, 168, 1680, 710, 465, 1065, 842, 1690, 680, 2860, 3492, 5250, 5810, 50, 4362, 4048, 2498, 2512, 360, 5525, 230, 190, 8178, 140, 210, 230, 120, 70, 430, 342, 792, 245, 742, 100, 100, 20, 20, 350, 70, 1472, 195, 12365, 13148, 5610, 1272, 21312, 2082, 1110, 6782, 28095, 28095, 28218, 28218, 190, 114275, 50, 70, 0, 250, 320, 680, 116315, 4650, 119715, 890, 355, 628, 121615
2011-09-28, 6022, 11868, 1255, 1655, 1038, 6355, 410, 890, 352, 1000, 2330, 848, 3178, 130, 3898, 7215, 13705, 15102, 470, 14110, 918, 2055, 2875, 88, , 490, 86622, 79210, 1580, 450, 81260, 1398, 82790, 100, 1175, 83988, 83998, 60, 82, 80, 252, 30, 1885, 65, 330, 308, 702, 178, 1688, 700, 462, 1068, 840, 1692, 680, 2845, 3472, 5220, 5810, 50, 4432, 4128, 2602, 2622, 368, 5635, 230, 190, 8220, 140, 210, 228, 115, 70, 425, 340, 790, 248, 752, 100, 100, 20, 28, 335, 70, 1492, 190, 12455, 13242, 5610, 1262, 21415, 2070, 1102, 6755, 28165, 28165, 28290, 28290, 190, 114235, 50, 70, 0, 252, 320, 682, 116342, 4650, 119728, 890, 348, 622, 121595
2011-09-29, 5940, 11862, 1292, 1590, 1105, 6378, 410, 898, 350, 995, 2330, 858, 3188, 130, 3910, 7142, 13828, 15230, 470, 14235, 928, 2065, 2885, 90, , 490, 86585, 79130, 1570, 450, 81162, 1480, 82692, 100, 1188, 83878, 83875, 60, 88, 80, 282, 30, 1872, 62, 335, 305, 710, 178, 1690, 700, 462, 1085, 832, 1700, 680, 2832, 3455, 5192, 5810, 50, 4502, 4212, 2720, 2748, 372, 5765, 230, 190, 8260, 140, 210, 230, 118, 70, 415, 340, 790, 250, 765, 110, 100, 20, 42, 402, 70, 1522, 190, 12545, 13345, 5615, 1252, 21508, 2058, 1120, 6758, 28268, 28268, 28388, 28388, 195, 114158, 50, 70, 0, 260, 325, 690, 116330, 4650, 119695, 890, 360, 620, 121568
2011-09-30, 5852, 11860, 1295, 1538, 1065, 6300, 410, 895, 350, 990, 2330, 868, 3195, 122, 3912, 7152, 13768, 15158, 470, 14138, 930, 2075, 2892, 90, , 488, 86625, 79182, 1560, 448, 81202, 1470, 82792, 100, 1148, 83948, 83945, 60, 80, 80, 255, 30, 1855, 65, 330, 300, 718, 170, 1690, 700, 460, 1065, 830, 1710, 672, 2832, 3458, 5185, 5810, 50, 4585, 4305, 2840, 2880, 372, 5902, 230, 190, 8305, 140, 210, 225, 110, 70, 430, 340, 795, 250, 768, 108, 100, 22, 38, 348, 70, 1548, 190, 12640, 13440, 5618, 1245, 21612, 2045, 1072, 6708, 28318, 28318, 28442, 28442, 188, 114205, 50, 70, 0, 252, 320, 688, 116412, 4650, 119755, 890, 338, 620, 121608
2011-10-01, 5785, 11850, 1278, 1480, 1052, 5315, 410, 895, 350, 990, 2320, 870, 3190, 128, 3915, 7012, 13728, 15105, 470, 14075, 938, 1808, 2842, 90, , 480, 86605, 80660, 1548, 440, 82378, 1452, 83612, 100, 1168, 84462, 84385, 62, 90, 80, 295, 30, 1850, 70, 330, 310, 728, 172, 1682, 708, 448, 1028, 825, 1670, 678, 2835, 3455, 5180, 5810, 50, 4645, 4382, 2965, 3018, 372, 6050, 230, 198, 8355, 138, 210, 220, 108, 70, 435, 345, 795, 255, 775, 108, 100, 28, 45, 340, 70, 1580, 190, 12700, 13512, 5600, 1235, 21412, 2035, 1062, 5570, 26988, 26988, 27108, 27108, 185, 114130, 50, 70, 0, 250, 320, 685, 116458, 4650, 119792, 890, 348, 618, 121652
2011-10-02, 5848, 11845, 1240, 1450, 1020, 3890, 410, 900, 350, 990, 2325, 878, 3205, 120, 3910, 5620, 12922, 14220, 470, 13530, 942, 1085, 2008, 90, , 480, 85848, 82692, 1535, 440, 84790, 1638, 86512, 100, 1180, 87605, 87535, 60, 90, 80, 272, 30, 1840, 70, 330, 318, 730, 195, 1680, 700, 462, 1110, 815, 1692, 670, 2810, 3425, 5162, 5800, 50, 4682, 4432, 3060, 3132, 380, 6192, 230, 190, 8395, 130, 210, 220, 112, 70, 415, 342, 792, 258, 792, 110, 100, 30, 72, 348, 70, 1602, 190, 12808, 13630, 5620, 1228, 20628, 2022, 1088, 3460, 24088, 24088, 24215, 24215, 200, 112675, 50, 70, 0, 252, 328, 700, 115092, 4650, 118452, 890, 352, 610, 120418
2011-10-03, 6290, 11845, 1260, 1442, 1060, 3922, 410, 910, 350, 990, 2330, 888, 3218, 122, 3922, 4758, 11098, 12210, 470, 11930, 948, 1085, 1912, 90, , 480, 83572, 80315, 1530, 440, 82432, 1525, 84298, 92, 1155, 85765, 85870, 62, 92, 80, 300, 30, 1828, 70, 332, 315, 740, 200, 1688, 700, 468, 1128, 812, 1752, 670, 2785, 3395, 5120, 5800, 52, 4792, 4542, 3170, 3240, 380, 6315, 230, 190, 8438, 140, 210, 230, 115, 75, 415, 350, 800, 260, 802, 120, 100, 30, 85, 430, 70, 1642, 190, 12920, 13755, 5628, 1220, 20750, 2012, 1110, 3470, 24222, 24222, 24348, 24348, 200, 113342, 50, 70, 0, 260, 330, 708, 115800, 4650, 119085, 890, 345, 625, 120888
