, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-26, 11628, 16070, 2550, 2302, 2180, 9348, 438, 882, 438, 1635, 3075, 688, 3762, 175, 5035, 12340, 19048, 21142, 480, 19215, 1050, 1502, 2225, 100, , 772, 117310, 116812, 2198, 715, 119828, 2250, 122408, 230, 1862, 124385, 124425, 60, 90, 510, 402, 30, 3398, 80, 380, 375, 562, 395, 1885, 718, 460, 1132, 1160, 1878, 962, 5590, 6480, 8735, 8432, 50, 6152, 5415, 3302, 3248, 280, 6100, 1488, 230, 8118, 295, 380, 350, 225, 90, 478, 360, 2620, 818, 860, 40, 130, 10, 118, 380, 90, 2270, 282, 12955, 13635, 7580, 1618, 24508, 2845, 1672, 17735, 42242, 42242, 42300, 42300, 30, 169618, 40, 40, 10, 140, 310, 665, 171635, 5018, 174470, 1010, 390, 810, 176860
2011-08-27, 11180, 16048, 2442, 2250, 2045, 9148, 430, 870, 430, 1595, 3015, 680, 3700, 170, 4952, 12062, 18872, 20948, 472, 19068, 1035, 1462, 2185, 100, , 750, 116765, 116262, 2140, 695, 119195, 2208, 121685, 220, 1840, 123608, 123638, 60, 98, 495, 400, 30, 3345, 80, 378, 375, 560, 388, 1872, 710, 450, 1112, 1140, 1825, 945, 5518, 6390, 8615, 8362, 50, 6052, 5330, 3240, 3185, 280, 6045, 1340, 228, 8148, 290, 370, 348, 220, 82, 470, 352, 2515, 810, 855, 35, 130, 10, 115, 390, 80, 2255, 275, 12988, 13665, 7300, 1588, 24242, 2795, 1645, 17682, 41922, 41922, 41978, 41978, 30, 168160, 40, 40, 10, 140, 300, 652, 170020, 5002, 172855, 1010, 390, 820, 175175
2011-08-28, 11202, 16030, 2428, 2252, 2005, 9120, 430, 860, 422, 1555, 2960, 688, 3642, 170, 4880, 11832, 18538, 20578, 470, 18752, 1018, 1432, 2152, 100, , 722, 116278, 115770, 2092, 675, 118628, 2160, 121080, 218, 1808, 122972, 123000, 60, 90, 475, 388, 30, 3268, 80, 370, 370, 560, 372, 1865, 710, 450, 1118, 1122, 1795, 925, 5445, 6310, 8498, 8295, 50, 5952, 5238, 3160, 3108, 280, 5980, 1160, 220, 8162, 280, 365, 340, 210, 80, 468, 350, 2405, 810, 872, 35, 130, 10, 115, 352, 80, 2218, 272, 13030, 13705, 7028, 1560, 23918, 2745, 1615, 17635, 41552, 41552, 41605, 41605, 30, 167078, 40, 40, 10, 150, 300, 642, 168890, 4985, 171758, 1002, 385, 815, 174065
2011-08-29, 11492, 16012, 2380, 2205, 2005, 9058, 430, 855, 420, 1515, 2908, 685, 3592, 170, 4820, 11745, 18230, 20235, 470, 18490, 1005, 1398, 2118, 100, , 705, 115720, 115225, 2045, 655, 118015, 2132, 120418, 210, 1802, 122300, 122328, 60, 90, 460, 415, 30, 3198, 80, 362, 368, 565, 355, 1855, 710, 450, 1130, 1108, 1782, 912, 5390, 6245, 8400, 8228, 50, 5875, 5172, 3095, 3035, 285, 5905, 980, 220, 8100, 272, 358, 330, 205, 80, 460, 342, 2295, 810, 892, 40, 125, 10, 112, 322, 80, 2172, 270, 13070, 13745, 6770, 1535, 23658, 2705, 1615, 17585, 41242, 41242, 41298, 41298, 30, 166075, 40, 40, 10, 160, 292, 638, 167860, 4970, 170772, 998, 390, 802, 173048
2011-08-30, 11208, 15995, 2285, 2115, 1968, 8875, 430, 850, 420, 1485, 2865, 688, 3552, 160, 4755, 11590, 18052, 20035, 470, 18295, 992, 1362, 2085, 100, , 680, 115218, 114705, 2005, 638, 117428, 2055, 119760, 208, 1798, 121642, 121670, 60, 88, 440, 402, 30, 3125, 80, 358, 365, 568, 335, 1840, 710, 450, 1142, 1098, 1790, 900, 5335, 6180, 8320, 8162, 50, 5820, 5132, 3052, 2988, 290, 5852, 795, 210, 7982, 270, 350, 330, 200, 80, 450, 345, 2185, 810, 905, 40, 120, 10, 102, 335, 80, 2132, 260, 13032, 13730, 6530, 1510, 23400, 2665, 1570, 17545, 40945, 40945, 40995, 40995, 30, 165108, 40, 40, 10, 160, 290, 630, 166870, 4955, 169818, 990, 380, 790, 172068
2011-08-31, 10740, 15980, 2208, 2105, 1975, 8752, 425, 850, 412, 1455, 2825, 690, 3522, 160, 4708, 11385, 17825, 19788, 470, 18118, 978, 1332, 2055, 100, , 662, 114765, 114250, 1965, 625, 116912, 1992, 119178, 200, 1728, 120992, 121020, 60, 80, 425, 358, 30, 3052, 80, 350, 365, 570, 322, 1825, 710, 440, 1140, 1078, 1800, 888, 5278, 6110, 8238, 8095, 50, 5780, 5105, 3032, 2962, 292, 5820, 615, 210, 7860, 260, 345, 322, 200, 80, 450, 348, 2078, 810, 925, 40, 120, 10, 92, 300, 80, 2102, 255, 12918, 13625, 6305, 1488, 23062, 2625, 1530, 17505, 40572, 40140, 40198, 40198, 30, 164060, 40, 40, 10, 170, 290, 625, 165842, 4938, 168838, 990, 380, 788, 171085
2011-09-01, 10810, 15965, 2190, 2098, 1980, 8732, 420, 850, 410, 1428, 2795, 695, 3485, 160, 4668, 11292, 17598, 19530, 470, 17908, 965, 1908, 2275, 100, , 645, 113398, 109752, 1925, 608, 113158, 2012, 116180, 198, 1660, 118778, 119015, 60, 80, 408, 348, 30, 2980, 80, 348, 372, 570, 300, 1805, 710, 448, 1140, 1065, 1788, 872, 5208, 6032, 8138, 8028, 45, 5735, 5075, 3015, 2945, 300, 5802, 435, 210, 7738, 258, 340, 320, 195, 80, 458, 348, 1968, 810, 950, 40, 120, 10, 75, 342, 80, 2072, 250, 12790, 13495, 6105, 1465, 22695, 2585, 1515, 14522, 37218, 35920, 35975, 35975, 30, 161598, 40, 40, 10, 175, 285, 620, 163745, 4922, 166852, 982, 378, 780, 169225
2011-09-02, 10368, 15948, 2155, 2040, 1930, 8640, 420, 845, 410, 1400, 2760, 695, 3455, 160, 4625, 11228, 17425, 19340, 470, 17680, 952, 2520, 3215, 95, , 625, 103240, 94692, 1892, 598, 98022, 2088, 101320, 190, 1670, 104745, 105365, 60, 80, 390, 372, 30, 2915, 80, 340, 372, 572, 288, 1792, 702, 448, 1145, 1058, 1788, 860, 5165, 5985, 8068, 7962, 50, 5675, 5030, 2992, 2920, 300, 5788, 265, 205, 7618, 250, 335, 315, 190, 80, 460, 342, 1858, 810, 975, 40, 120, 10, 62, 360, 80, 2048, 250, 12665, 13365, 5998, 1445, 22360, 2555, 1498, 9022, 31380, 30085, 30140, 30140, 30, 148280, 40, 40, 2, 180, 282, 620, 152682, 4908, 156382, 995, 382, 790, 159852
2011-09-03, 10008, 15930, 2155, 2035, 1972, 8625, 420, 840, 400, 1375, 2725, 700, 3428, 155, 4585, 11140, 17308, 19210, 468, 17590, 938, 2480, 3208, 90, , 610, 92720, 83750, 1870, 582, 86902, 2115, 90040, 190, 1662, 93032, 93485, 60, 80, 362, 372, 30, 2860, 80, 340, 365, 590, 275, 1775, 700, 445, 1150, 1045, 1790, 852, 5095, 5912, 8000, 7890, 50, 5625, 4995, 2962, 2890, 308, 5772, 230, 200, 7502, 248, 330, 310, 188, 80, 450, 342, 1752, 798, 988, 40, 120, 10, 55, 345, 78, 2010, 250, 12532, 13238, 5945, 1422, 22125, 2522, 1445, 8940, 31068, 29878, 29935, 29935, 30, 132625, 40, 40, 0, 190, 280, 612, 136142, 4892, 139780, 990, 370, 790, 143100
2011-09-04, 9725, 15915, 2118, 2012, 1955, 8582, 420, 840, 390, 1352, 2695, 700, 3392, 150, 4542, 11088, 17175, 19068, 470, 17508, 928, 2440, 3168, 90, , 592, 91075, 81140, 1848, 568, 83615, 2065, 85940, 180, 1602, 87698, 87778, 58, 75, 335, 348, 20, 2832, 78, 348, 365, 620, 302, 1770, 700, 438, 1128, 1025, 1782, 838, 4982, 5790, 7868, 7805, 40, 5568, 4960, 2940, 2865, 310, 5758, 230, 200, 7392, 240, 325, 305, 180, 80, 448, 335, 1648, 788, 990, 40, 120, 10, 45, 330, 72, 1972, 242, 12380, 13088, 5912, 1405, 21920, 2485, 1435, 8892, 30808, 30808, 30865, 30865, 35, 122882, 40, 40, 0, 190, 275, 610, 125478, 4875, 128932, 990, 360, 780, 131780
2011-09-05, 9778, 15902, 2025, 1938, 1838, 8422, 420, 828, 385, 1330, 2655, 700, 3355, 150, 4495, 10942, 17030, 18908, 465, 17310, 918, 2405, 3130, 90, , 578, 90680, 80742, 1822, 558, 83178, 2078, 85460, 180, 1555, 87075, 87098, 58, 70, 308, 345, 20, 2808, 75, 350, 368, 648, 335, 1775, 700, 430, 1082, 1012, 1732, 822, 4868, 5665, 7705, 7720, 48, 5480, 4892, 2902, 2832, 305, 5725, 230, 200, 7335, 235, 320, 300, 180, 80, 440, 335, 1542, 775, 988, 40, 120, 10, 40, 312, 70, 1942, 240, 12228, 12922, 5875, 1385, 21690, 2455, 1375, 8755, 30450, 30450, 30500, 30500, 30, 119998, 40, 40, 0, 190, 270, 600, 121722, 4862, 124960, 988, 365, 780, 127255
2011-09-06, 9795, 15890, 1942, 1962, 1835, 8345, 415, 820, 380, 1310, 2618, 700, 3315, 150, 4452, 10730, 16855, 18710, 462, 17170, 905, 2365, 3095, 90, , 565, 90285, 80332, 1800, 548, 82732, 2018, 85175, 172, 1522, 86688, 86695, 60, 70, 280, 328, 20, 2780, 70, 355, 360, 678, 375, 1805, 700, 430, 1060, 1002, 1685, 810, 4762, 5548, 7575, 7638, 45, 5360, 4790, 2828, 2762, 300, 5675, 230, 200, 7350, 230, 320, 300, 180, 80, 450, 340, 1440, 762, 985, 40, 120, 10, 40, 315, 70, 1915, 240, 12108, 12788, 5840, 1368, 21480, 2422, 1385, 8568, 30048, 30048, 30102, 30102, 30, 119032, 40, 40, 0, 190, 270, 592, 120650, 4845, 123892, 980, 375, 775, 126095
2011-09-07, 9592, 15875, 1888, 1920, 1848, 8260, 410, 810, 380, 1290, 2590, 705, 3295, 150, 4408, 10625, 17312, 19210, 460, 17392, 895, 2328, 3058, 90, , 548, 91478, 81192, 1780, 538, 83392, 2075, 86782, 170, 1505, 88018, 87938, 55, 60, 252, 338, 20, 2760, 75, 360, 360, 708, 420, 1845, 700, 438, 1062, 1000, 1665, 810, 4680, 5460, 7468, 7550, 50, 5255, 4692, 2740, 2672, 310, 5602, 230, 200, 7392, 230, 320, 300, 180, 80, 450, 350, 1340, 748, 990, 40, 120, 10, 40, 370, 70, 1900, 232, 12082, 12740, 5820, 1350, 21328, 2392, 1365, 8518, 29848, 29848, 29902, 29902, 30, 118825, 40, 40, 0, 192, 262, 590, 120222, 4830, 123458, 980, 370, 768, 125575
2011-09-08, 9515, 15858, 1845, 1915, 1818, 8180, 415, 812, 382, 1275, 2565, 710, 3275, 140, 4382, 10525, 17902, 19870, 460, 18025, 885, 2290, 3020, 90, , 535, 93635, 83478, 1755, 528, 85662, 1975, 89005, 170, 1468, 90235, 90152, 50, 60, 228, 325, 20, 2732, 70, 365, 350, 738, 465, 1885, 700, 440, 1072, 992, 1668, 805, 4592, 5375, 7375, 7470, 50, 5172, 4622, 2670, 2595, 318, 5528, 230, 200, 7432, 225, 310, 298, 185, 80, 452, 350, 1235, 735, 1002, 45, 120, 10, 50, 430, 70, 1898, 238, 12150, 12798, 5802, 1335, 21290, 2368, 1358, 8485, 29778, 29778, 29830, 29830, 40, 120490, 40, 40, 0, 200, 270, 592, 121632, 4815, 124835, 972, 360, 758, 126785
2011-09-09, 9375, 15848, 1805, 1935, 1850, 8180, 420, 825, 385, 1255, 2558, 715, 3270, 140, 4362, 10492, 17820, 19782, 460, 18030, 875, 2258, 2988, 90, , 522, 94238, 84220, 1732, 518, 86468, 1888, 89855, 160, 1412, 91228, 91210, 55, 60, 200, 302, 20, 2708, 70, 370, 338, 768, 508, 1925, 700, 448, 1092, 982, 1692, 792, 4502, 5280, 7285, 7385, 50, 5115, 4575, 2620, 2545, 330, 5485, 230, 200, 7470, 220, 310, 292, 190, 80, 452, 358, 1135, 725, 1010, 50, 120, 10, 60, 408, 70, 1872, 240, 12258, 12912, 5798, 1322, 21355, 2342, 1310, 8418, 29770, 29770, 29825, 29825, 40, 122415, 38, 40, 0, 200, 265, 598, 123642, 4802, 126905, 962, 360, 748, 128845
2011-09-10, 9022, 15832, 1765, 1902, 1815, 8102, 420, 828, 375, 1242, 2542, 722, 3262, 140, 4348, 10442, 17745, 19695, 460, 17975, 868, 2220, 2952, 85, , 510, 94170, 85328, 1715, 510, 87375, 1878, 90515, 160, 1398, 91692, 91635, 60, 60, 190, 352, 25, 2675, 72, 370, 350, 772, 528, 1972, 700, 450, 1085, 972, 1708, 785, 4400, 5170, 7172, 7300, 50, 5075, 4548, 2595, 2512, 330, 5450, 230, 200, 7512, 220, 310, 298, 198, 80, 452, 352, 1105, 702, 1012, 50, 115, 10, 50, 352, 70, 1848, 238, 12325, 12990, 5788, 1308, 21430, 2320, 1300, 8378, 29808, 29808, 29865, 29865, 40, 123110, 40, 40, 0, 202, 260, 590, 124492, 4785, 127845, 965, 362, 750, 129872
2011-09-11, 8925, 15822, 1735, 1865, 1718, 8025, 420, 820, 370, 1225, 2520, 720, 3238, 140, 4330, 10320, 17665, 19608, 460, 17930, 858, 2188, 2918, 90, , 500, 93935, 86978, 1695, 502, 89212, 2020, 92630, 158, 1430, 93942, 93880, 60, 55, 190, 365, 22, 2640, 72, 370, 350, 765, 518, 1998, 700, 450, 1075, 965, 1698, 780, 4310, 5070, 7048, 7220, 50, 5015, 4510, 2572, 2495, 330, 5435, 230, 200, 7552, 212, 300, 285, 190, 80, 448, 342, 1090, 682, 1005, 50, 110, 10, 42, 350, 70, 1802, 230, 12352, 13028, 5765, 1292, 21448, 2295, 1312, 8358, 29802, 29802, 29862, 29862, 42, 124390, 40, 40, 0, 210, 260, 592, 125488, 4770, 128825, 960, 365, 738, 130752
2011-09-12, 9018, 15815, 1732, 1870, 1798, 8030, 420, 828, 380, 1212, 2510, 720, 3230, 140, 4300, 10230, 17535, 19465, 460, 17758, 850, 2152, 2888, 90, , 490, 93688, 86732, 1680, 498, 88942, 2112, 92568, 150, 1392, 93988, 93998, 52, 50, 182, 320, 22, 2602, 70, 365, 338, 755, 505, 2000, 700, 462, 1108, 962, 1705, 770, 4228, 4988, 6960, 7132, 50, 4938, 4450, 2538, 2458, 340, 5420, 230, 198, 7592, 210, 298, 280, 192, 80, 435, 350, 1078, 662, 1002, 55, 110, 10, 42, 398, 70, 1762, 230, 12375, 13052, 5752, 1282, 21440, 2275, 1310, 8348, 29785, 29785, 29845, 29845, 50, 125908, 35, 40, 0, 210, 260, 595, 127230, 4752, 130645, 958, 380, 728, 132622
2011-09-13, 8622, 15798, 1692, 1800, 1862, 7938, 425, 840, 380, 1198, 2508, 728, 3230, 140, 4290, 10192, 17415, 19330, 460, 17592, 840, 2118, 2855, 80, , 482, 93360, 86420, 1670, 488, 88615, 1888, 92082, 150, 1322, 93495, 93520, 50, 50, 180, 285, 20, 2572, 70, 360, 325, 748, 495, 1992, 700, 470, 1130, 958, 1748, 765, 4132, 4878, 6852, 7050, 50, 4892, 4422, 2505, 2420, 350, 5395, 230, 200, 7638, 210, 298, 282, 200, 80, 448, 345, 1060, 638, 995, 60, 110, 10, 40, 342, 70, 1725, 222, 12405, 13090, 5748, 1268, 21445, 2255, 1230, 8245, 29690, 29690, 29748, 29748, 40, 125695, 32, 40, 0, 210, 260, 590, 127152, 4738, 130662, 950, 352, 718, 132740
2011-09-14, 8295, 15782, 1645, 1710, 1725, 7798, 430, 840, 372, 1188, 2498, 730, 3228, 140, 4288, 10055, 17328, 19232, 460, 17550, 830, 2088, 2825, 82, , 472, 93018, 86068, 1658, 480, 88240, 1782, 91540, 150, 1265, 92868, 92888, 52, 50, 180, 275, 20, 2532, 70, 360, 330, 740, 475, 1975, 700, 470, 1110, 945, 1760, 758, 4028, 4765, 6718, 6970, 50, 4865, 4415, 2498, 2410, 350, 5372, 230, 200, 7682, 200, 290, 275, 192, 80, 448, 340, 1045, 615, 992, 60, 110, 12, 40, 415, 70, 1682, 222, 12420, 13115, 5732, 1255, 21452, 2235, 1242, 8230, 29680, 29680, 29740, 29740, 42, 125040, 38, 40, 0, 218, 260, 590, 126518, 4725, 130082, 950, 350, 712, 132150
2011-09-15, 8092, 15775, 1612, 1678, 1652, 7715, 430, 840, 370, 1175, 2478, 732, 3212, 140, 4272, 9890, 17190, 19085, 460, 17508, 825, 2055, 2792, 90, , 470, 92795, 85828, 1645, 475, 87978, 1798, 91258, 140, 1290, 92565, 92575, 52, 50, 170, 305, 22, 2502, 70, 355, 328, 730, 465, 1965, 700, 472, 1105, 938, 1748, 750, 3938, 4670, 6600, 6880, 50, 4800, 4380, 2498, 2408, 350, 5370, 230, 200, 7720, 200, 290, 275, 190, 80, 445, 348, 1032, 592, 980, 62, 110, 20, 32, 465, 70, 1652, 230, 12465, 13150, 5715, 1248, 21448, 2215, 1242, 8208, 29658, 29658, 29715, 29715, 50, 124500, 38, 40, 0, 220, 262, 590, 125920, 4708, 129518, 950, 350, 710, 131565
2011-09-16, 7942, 15770, 1592, 1705, 1712, 7708, 430, 830, 370, 1165, 2462, 735, 3200, 145, 4255, 9802, 17038, 18912, 460, 17438, 818, 2025, 2760, 90, , 460, 92602, 85635, 1640, 470, 87768, 1870, 91072, 140, 1318, 92400, 92408, 60, 50, 170, 315, 30, 2472, 75, 352, 342, 722, 450, 1958, 690, 470, 1085, 932, 1730, 748, 3850, 4572, 6488, 6800, 50, 4720, 4322, 2460, 2375, 350, 5358, 230, 195, 7760, 198, 285, 270, 188, 78, 435, 340, 1015, 572, 972, 70, 110, 20, 28, 410, 70, 1612, 230, 12500, 13198, 5705, 1240, 21472, 2202, 1288, 8238, 29702, 29702, 29762, 29762, 55, 124258, 40, 40, 0, 228, 260, 600, 125632, 4692, 129255, 950, 412, 720, 131300
2011-09-17, 7798, 15760, 1602, 1692, 1768, 7718, 430, 835, 365, 1155, 2448, 748, 3192, 140, 4240, 9798, 16922, 18778, 460, 17300, 820, 2015, 2742, 88, , 460, 92408, 85450, 1635, 468, 87572, 1918, 90980, 140, 1345, 92338, 92345, 58, 55, 162, 345, 25, 2435, 70, 350, 335, 720, 452, 1955, 690, 470, 1070, 920, 1708, 738, 3740, 4462, 6375, 6692, 50, 4668, 4290, 2440, 2358, 350, 5335, 230, 192, 7802, 190, 280, 270, 180, 80, 425, 340, 988, 538, 960, 70, 110, 20, 20, 412, 70, 1582, 228, 12490, 13202, 5692, 1230, 21478, 2190, 1240, 8185, 29662, 29662, 29722, 29722, 60, 124152, 32, 40, 0, 230, 260, 600, 125565, 4678, 129170, 950, 390, 725, 131268
2011-09-18, 7645, 15748, 1612, 1662, 1762, 7695, 425, 840, 360, 1145, 2438, 748, 3185, 140, 4225, 9792, 16875, 18715, 460, 17220, 828, 2025, 2752, 82, , 455, 92188, 85225, 1618, 460, 87338, 1878, 90695, 135, 1352, 92080, 92095, 55, 52, 150, 330, 28, 2365, 75, 350, 330, 710, 425, 1955, 690, 478, 1085, 920, 1702, 730, 3620, 4338, 6255, 6560, 50, 4608, 4248, 2442, 2370, 355, 5348, 230, 200, 7850, 190, 280, 270, 180, 80, 448, 345, 960, 488, 928, 70, 110, 20, 20, 420, 70, 1562, 230, 12485, 13208, 5700, 1220, 21468, 2178, 1210, 8135, 29605, 29605, 29668, 29668, 50, 123962, 30, 40, 0, 230, 260, 600, 125455, 4662, 129035, 950, 378, 702, 131095
2011-09-19, 7528, 15740, 1600, 1648, 1702, 7662, 420, 845, 360, 1138, 2430, 755, 3182, 135, 4218, 9748, 16845, 18668, 460, 17140, 835, 2030, 2760, 80, , 450, 92000, 85038, 1598, 455, 87122, 1870, 90485, 130, 1345, 91862, 91872, 50, 60, 138, 348, 25, 2290, 70, 350, 335, 708, 385, 1942, 690, 470, 1085, 915, 1720, 730, 3515, 4225, 6145, 6428, 50, 4548, 4198, 2428, 2370, 360, 5370, 230, 200, 7890, 190, 275, 262, 180, 80, 450, 342, 928, 440, 895, 72, 110, 20, 20, 375, 70, 1538, 222, 12470, 13202, 5705, 1212, 21462, 2165, 1192, 8105, 29568, 29568, 29632, 29632, 50, 123668, 30, 40, 0, 230, 260, 600, 125218, 4652, 128772, 950, 388, 702, 130822
2011-09-20, 7498, 15730, 1600, 1655, 1682, 7665, 428, 852, 360, 1130, 2430, 758, 3188, 132, 4212, 9688, 16778, 18585, 462, 17100, 838, 1860, 2655, 80, , 450, 91700, 84760, 1582, 450, 86830, 1795, 90122, 130, 1292, 91480, 91498, 60, 60, 125, 338, 30, 2218, 70, 350, 330, 700, 350, 1920, 690, 475, 1100, 905, 1735, 730, 3398, 4105, 6018, 6292, 50, 4498, 4155, 2418, 2368, 370, 5385, 230, 200, 7930, 190, 280, 268, 180, 80, 450, 350, 898, 395, 860, 80, 110, 20, 20, 415, 70, 1518, 220, 12440, 13185, 5712, 1202, 21448, 2148, 1180, 6618, 28068, 28068, 28130, 28130, 60, 123180, 32, 40, 0, 230, 260, 605, 124895, 4650, 128445, 950, 358, 700, 130522
2011-09-21, 7792, 15725, 1610, 1622, 1618, 7640, 430, 865, 355, 1120, 2430, 768, 3198, 132, 4212, 9642, 16705, 18490, 465, 17050, 845, 1835, 2570, 80, , 442, 91468, 84495, 1565, 448, 86538, 1765, 89775, 130, 1302, 91112, 91122, 58, 68, 112, 372, 30, 2148, 70, 345, 315, 692, 318, 1888, 690, 480, 1125, 900, 1758, 720, 3282, 3985, 5890, 6160, 50, 4448, 4110, 2408, 2370, 370, 5402, 230, 200, 7965, 182, 270, 260, 180, 80, 448, 342, 865, 348, 825, 80, 110, 20, 20, 395, 70, 1502, 220, 12428, 13185, 5722, 1198, 21430, 2135, 1212, 4095, 25525, 25525, 25585, 25585, 70, 119678, 30, 40, 0, 230, 260, 610, 121862, 4650, 125530, 950, 358, 695, 127852
2011-09-22, 8075, 15715, 1630, 1740, 1812, 7732, 430, 870, 358, 1112, 2430, 778, 3208, 132, 4220, 9612, 16665, 18438, 460, 16922, 848, 1845, 2575, 80, , 440, 91335, 84370, 1550, 440, 86388, 1720, 89585, 128, 1280, 90892, 90905, 52, 70, 100, 360, 30, 2070, 75, 340, 318, 688, 275, 1850, 690, 472, 1118, 892, 1780, 720, 3162, 3858, 5768, 6028, 50, 4412, 4075, 2400, 2375, 370, 5418, 230, 195, 7998, 180, 260, 260, 172, 75, 430, 340, 835, 300, 785, 80, 110, 20, 20, 370, 70, 1468, 210, 12392, 13170, 5732, 1190, 21378, 2122, 1180, 4082, 25458, 25458, 25522, 25522, 60, 118528, 30, 40, 0, 230, 260, 610, 120268, 4650, 123778, 942, 350, 688, 125815
2011-09-23, 7915, 15702, 1595, 1705, 2085, 7742, 430, 880, 350, 1108, 2425, 790, 3215, 130, 4225, 9700, 16635, 18390, 462, 16838, 855, 1845, 2582, 80, , 440, 91140, 84178, 1535, 440, 86185, 1818, 89415, 120, 1275, 90700, 90705, 58, 70, 88, 330, 30, 2000, 70, 340, 320, 680, 230, 1810, 690, 468, 1090, 875, 1770, 708, 3030, 3715, 5610, 5892, 50, 4362, 4038, 2400, 2388, 370, 5430, 230, 190, 8030, 172, 260, 250, 162, 72, 408, 330, 802, 252, 745, 80, 110, 20, 12, 305, 70, 1425, 205, 12332, 13118, 5730, 1180, 21338, 2110, 1132, 4068, 25408, 25408, 25470, 25470, 60, 118218, 30, 40, 0, 228, 260, 610, 119998, 4650, 123478, 940, 342, 688, 125475
