, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2019-12-22,3616.0,13810.0,622.0,454.0,862.0,3731.0,259.0,584.0,248.0,630.0,1522.0,696.0,2217.0,76.0,2799.0,4322.0,11482.0,12537.0,774.0,13220.0,1153.0,1837.0,2636.0,74.0,88608.0,555.0,92448.0,90812.0,877.0,406.0,92242.0,868.0,94816.0,91.0,991.0,95969.0,96004.0,112.0,93.0,187.0,260.0,77.0,696.0,52.0,151.0,182.0,62.0,1268.0,1833.0,482.0,465.0,1556.0,422.0,1976.0,510.0,1265.0,1584.0,2583.0,2416.0,52.0,3674.0,3670.0,3297.0,3340.0,250.0,6119.0,0.0,156.0,7417.0,107.0,191.0,187.0,129.0,77.0,348.0,337.0,77.0,250.0,872.0,75.0,56.0,19.0,324.0,75.0,1307.0,192.0,11115.0,11836.0,3957.0,811.0,18751.0,1615.0,911.0,3528.0,22279.0,22279.0,22407.0,22407.0,601.0,120763.0,93.0,282.0,85.0,408.0,314.0,613.0,125565.0,6052.0,128695.0,938.0,1319.0,1019.0,131774.0
2019-12-23,3602.0,13806.0,618.0,452.0,862.0,3724.0,258.0,582.0,248.0,630.0,1520.0,690.0,2210.0,76.0,2789.0,4310.0,11469.0,12526.0,769.0,13193.0,1137.0,1820.0,2630.0,73.0,88510.0,550.0,91872.0,89954.0,876.0,405.0,91244.0,850.0,93667.0,90.0,972.0,94687.0,94712.0,109.0,90.0,184.0,262.0,76.0,690.0,51.0,150.0,182.0,61.0,1258.0,1825.0,481.0,468.0,1574.0,418.0,1988.0,509.0,1262.0,1579.0,2571.0,2405.0,52.0,3670.0,3664.0,3292.0,3335.0,250.0,6114.0,0.0,156.0,7413.0,107.0,191.0,187.0,129.0,77.0,345.0,337.0,77.0,250.0,868.0,71.0,54.0,18.0,323.0,74.0,1309.0,192.0,11103.0,11831.0,3955.0,800.0,18742.0,1591.0,900.0,3501.0,22244.0,22244.0,22371.0,22371.0,613.0,120268.0,94.0,289.0,86.0,423.0,314.0,617.0,125437.0,6035.0,128613.0,943.0,1324.0,1042.0,132004.0
2019-12-24,3579.0,13780.0,613.0,443.0,858.0,3711.0,258.0,581.0,248.0,630.0,1518.0,686.0,2204.0,75.0,2777.0,4300.0,11451.0,12510.0,764.0,13159.0,1130.0,1815.0,2615.0,72.0,88462.0,544.0,91803.0,89885.0,875.0,403.0,91170.0,833.0,93568.0,90.0,955.0,94538.0,94542.0,107.0,88.0,182.0,262.0,75.0,684.0,50.0,149.0,181.0,60.0,1248.0,1816.0,480.0,469.0,1589.0,415.0,2005.0,509.0,1260.0,1576.0,2565.0,2394.0,52.0,3671.0,3662.0,3289.0,3330.0,248.0,6107.0,0.0,156.0,7409.0,107.0,191.0,186.0,128.0,77.0,348.0,337.0,77.0,250.0,862.0,71.0,54.0,16.0,323.0,74.0,1312.0,192.0,11090.0,11827.0,3954.0,793.0,18736.0,1574.0,892.0,3482.0,22218.0,22218.0,22345.0,22345.0,593.0,119406.0,92.0,290.0,84.0,429.0,313.0,619.0,124481.0,6000.0,127587.0,939.0,1291.0,1036.0,130930.0
2019-12-25,3578.0,13770.0,610.0,438.0,855.0,3701.0,258.0,580.0,248.0,630.0,1518.0,686.0,2204.0,75.0,2772.0,4284.0,11431.0,12492.0,760.0,13129.0,1123.0,1812.0,2613.0,71.0,88401.0,541.0,91736.0,89817.0,872.0,400.0,91098.0,816.0,93479.0,89.0,939.0,94431.0,94436.0,105.0,87.0,179.0,264.0,75.0,677.0,50.0,147.0,181.0,59.0,1238.0,1797.0,480.0,468.0,1588.0,414.0,2017.0,509.0,1259.0,1575.0,2560.0,2387.0,52.0,3674.0,3662.0,3288.0,3328.0,246.0,6100.0,0.0,155.0,7405.0,107.0,191.0,184.0,126.0,77.0,355.0,334.0,76.0,250.0,860.0,73.0,53.0,16.0,321.0,74.0,1314.0,193.0,11079.0,11809.0,3946.0,789.0,18735.0,1563.0,882.0,3468.0,22204.0,22204.0,22331.0,22331.0,566.0,119216.0,101.0,292.0,86.0,431.0,312.0,622.0,124297.0,5999.0,127377.0,933.0,1244.0,1015.0,130632.0
2019-12-26,3570.0,13767.0,609.0,433.0,855.0,3696.0,258.0,573.0,247.0,630.0,1514.0,686.0,2201.0,74.0,2771.0,4269.0,11412.0,12475.0,758.0,13100.0,1110.0,1803.0,2616.0,70.0,88347.0,541.0,91684.0,89764.0,870.0,397.0,91039.0,799.0,93400.0,89.0,923.0,94336.0,94340.0,102.0,85.0,176.0,261.0,74.0,673.0,49.0,147.0,180.0,60.0,1229.0,1773.0,480.0,468.0,1583.0,414.0,2019.0,508.0,1257.0,1573.0,2556.0,2389.0,52.0,3677.0,3663.0,3290.0,3328.0,245.0,6093.0,0.0,150.0,7397.0,107.0,191.0,184.0,126.0,77.0,354.0,330.0,77.0,250.0,858.0,73.0,52.0,16.0,318.0,74.0,1313.0,193.0,11068.0,11789.0,3925.0,780.0,18719.0,1545.0,863.0,3449.0,22168.0,22168.0,22295.0,22295.0,552.0,119053.0,99.0,300.0,87.0,435.0,312.0,622.0,124171.0,6013.0,127252.0,920.0,1220.0,995.0,130429.0
2019-12-27,3536.0,13741.0,606.0,427.0,851.0,3686.0,255.0,567.0,244.0,630.0,1505.0,682.0,2187.0,74.0,2765.0,4261.0,11398.0,12463.0,755.0,13076.0,1102.0,1799.0,2611.0,70.0,88293.0,540.0,91624.0,89704.0,868.0,395.0,90973.0,784.0,93319.0,88.0,908.0,94239.0,94243.0,99.0,82.0,173.0,258.0,72.0,667.0,49.0,147.0,179.0,59.0,1219.0,1762.0,480.0,469.0,1585.0,414.0,2019.0,505.0,1256.0,1570.0,2549.0,2390.0,52.0,3676.0,3661.0,3291.0,3328.0,244.0,6090.0,0.0,146.0,7387.0,107.0,191.0,184.0,126.0,77.0,348.0,328.0,78.0,250.0,855.0,70.0,52.0,16.0,315.0,74.0,1309.0,195.0,11050.0,11767.0,3913.0,778.0,18702.0,1527.0,855.0,3429.0,22131.0,22131.0,22258.0,22258.0,577.0,118924.0,94.0,304.0,82.0,444.0,313.0,626.0,124078.0,6015.0,127148.0,915.0,1223.0,982.0,130287.0
2019-12-28,3506.0,13705.0,603.0,421.0,848.0,3677.0,254.0,565.0,244.0,630.0,1499.0,674.0,2173.0,74.0,2747.0,4252.0,11381.0,12449.0,752.0,13055.0,1088.0,1788.0,2602.0,69.0,88236.0,532.0,91549.0,89632.0,864.0,394.0,90901.0,768.0,93232.0,88.0,894.0,94141.0,94146.0,95.0,79.0,170.0,258.0,70.0,657.0,48.0,145.0,178.0,58.0,1205.0,1754.0,478.0,468.0,1578.0,413.0,2021.0,504.0,1252.0,1565.0,2540.0,2393.0,52.0,3677.0,3658.0,3288.0,3325.0,242.0,6086.0,0.0,145.0,7381.0,106.0,190.0,184.0,126.0,78.0,348.0,328.0,79.0,250.0,846.0,70.0,52.0,16.0,314.0,74.0,1306.0,197.0,11027.0,11745.0,3910.0,778.0,18699.0,1511.0,848.0,3413.0,22112.0,22112.0,22239.0,22239.0,627.0,118843.0,90.0,307.0,79.0,450.0,314.0,632.0,124039.0,6008.0,127089.0,913.0,1257.0,1001.0,130226.0
2019-12-29,3502.0,13689.0,603.0,417.0,848.0,3671.0,252.0,564.0,244.0,630.0,1497.0,670.0,2166.0,74.0,2733.0,4242.0,11355.0,12424.0,749.0,13020.0,1078.0,1780.0,2592.0,68.0,88176.0,522.0,91467.0,89550.0,863.0,394.0,90814.0,753.0,93129.0,87.0,880.0,94024.0,94029.0,91.0,76.0,168.0,253.0,68.0,649.0,47.0,145.0,178.0,58.0,1192.0,1741.0,475.0,468.0,1566.0,412.0,2015.0,504.0,1249.0,1561.0,2532.0,2395.0,52.0,3678.0,3658.0,3289.0,3324.0,242.0,6081.0,0.0,145.0,7377.0,105.0,188.0,184.0,126.0,79.0,355.0,328.0,79.0,250.0,841.0,70.0,52.0,16.0,313.0,74.0,1305.0,197.0,11001.0,11717.0,3910.0,772.0,18700.0,1495.0,840.0,3396.0,22096.0,22096.0,22223.0,22223.0,654.0,118739.0,92.0,309.0,79.0,452.0,315.0,638.0,123987.0,6008.0,127028.0,908.0,1286.0,1010.0,130233.0
2019-12-30,3502.0,13687.0,603.0,411.0,846.0,3666.0,250.0,561.0,244.0,629.0,1494.0,666.0,2160.0,74.0,2726.0,4235.0,11334.0,12404.0,747.0,12988.0,1070.0,1776.0,2588.0,68.0,88113.0,519.0,91397.0,89478.0,869.0,394.0,90739.0,737.0,93037.0,87.0,866.0,93916.0,93921.0,88.0,73.0,166.0,246.0,66.0,641.0,46.0,145.0,178.0,58.0,1182.0,1720.0,474.0,470.0,1563.0,411.0,2007.0,504.0,1248.0,1557.0,2525.0,2396.0,52.0,3670.0,3650.0,3286.0,3321.0,242.0,6075.0,0.0,145.0,7372.0,105.0,188.0,184.0,126.0,79.0,354.0,328.0,80.0,250.0,839.0,70.0,52.0,16.0,312.0,73.0,1305.0,197.0,10984.0,11693.0,3908.0,765.0,18695.0,1479.0,836.0,3376.0,22071.0,22071.0,22198.0,22198.0,652.0,118584.0,86.0,310.0,77.0,453.0,312.0,640.0,123878.0,5987.0,126888.0,897.0,1233.0,988.0,130086.0
2019-12-31,3502.0,13687.0,603.0,403.0,841.0,3658.0,250.0,560.0,244.0,624.0,1486.0,666.0,2152.0,74.0,2719.0,4227.0,11318.0,12390.0,744.0,12966.0,1060.0,1768.0,2583.0,67.0,88050.0,514.0,91323.0,89405.0,872.0,394.0,90672.0,723.0,92955.0,87.0,851.0,93819.0,93823.0,86.0,71.0,163.0,232.0,64.0,632.0,45.0,144.0,177.0,58.0,1170.0,1695.0,472.0,470.0,1559.0,411.0,2004.0,504.0,1248.0,1557.0,2523.0,2399.0,52.0,3663.0,3640.0,3277.0,3311.0,242.0,6066.0,0.0,145.0,7368.0,105.0,188.0,184.0,125.0,80.0,348.0,328.0,82.0,250.0,836.0,70.0,52.0,16.0,312.0,73.0,1304.0,194.0,10964.0,11667.0,3908.0,764.0,18696.0,1463.0,827.0,3358.0,22054.0,22054.0,22181.0,22181.0,660.0,118442.0,81.0,293.0,69.0,451.0,308.0,636.0,123765.0,5901.0,126677.0,880.0,1212.0,963.0,129784.0
2020-01-01,3502.0,12878.0,603.0,403.0,841.0,3656.0,247.0,559.0,244.0,622.0,1482.0,666.0,2149.0,74.0,2713.0,4220.0,11296.0,12371.0,741.0,12943.0,1052.0,1520.0,2526.0,66.0,90005.0,509.0,91979.0,98736.0,874.0,394.0,98209.0,710.0,98579.0,85.0,839.0,97458.0,96974.0,83.0,68.0,161.0,220.0,62.0,624.0,45.0,143.0,177.0,57.0,1157.0,1674.0,471.0,470.0,1559.0,410.0,2003.0,504.0,1246.0,1554.0,2520.0,2403.0,52.0,3661.0,3636.0,3271.0,3303.0,242.0,6056.0,0.0,145.0,7363.0,105.0,188.0,184.0,125.0,80.0,342.0,328.0,92.0,250.0,834.0,70.0,52.0,16.0,308.0,73.0,1302.0,193.0,10943.0,11641.0,3904.0,755.0,18695.0,1446.0,817.0,3342.0,22037.0,22037.0,22164.0,22164.0,705.0,118501.0,76.0,284.0,66.0,435.0,308.0,633.0,123762.0,5865.0,126615.0,870.0,1086.0,948.0,129632.0
2020-01-02,3501.0,4508.0,599.0,395.0,841.0,3694.0,246.0,557.0,244.0,621.0,1480.0,663.0,2143.0,74.0,2709.0,4226.0,10935.0,11983.0,736.0,12666.0,1042.0,852.0,1763.0,66.0,93861.0,508.0,97343.0,118988.0,873.0,394.0,119931.0,694.0,120823.0,85.0,828.0,119917.0,119176.0,81.0,66.0,159.0,209.0,61.0,618.0,44.0,143.0,176.0,58.0,1147.0,1657.0,471.0,471.0,1560.0,408.0,2005.0,502.0,1245.0,1548.0,2511.0,2409.0,52.0,3664.0,3635.0,3269.0,3299.0,241.0,6049.0,0.0,142.0,7357.0,105.0,188.0,184.0,125.0,80.0,336.0,328.0,105.0,250.0,828.0,70.0,52.0,16.0,307.0,73.0,1298.0,194.0,10926.0,11622.0,3903.0,742.0,18686.0,1436.0,806.0,3329.0,22015.0,22015.0,22143.0,22143.0,663.0,129581.0,70.0,277.0,65.0,423.0,303.0,629.0,131930.0,5863.0,134116.0,858.0,1009.0,932.0,135698.0
2020-01-03,3480.0,4506.0,597.0,390.0,841.0,3688.0,246.0,556.0,244.0,621.0,1478.0,661.0,2139.0,74.0,2703.0,4244.0,10461.0,11465.0,730.0,12137.0,1039.0,849.0,1667.0,65.0,87775.0,501.0,92283.0,115046.0,870.0,394.0,116763.0,682.0,118859.0,85.0,815.0,120407.0,120622.0,79.0,65.0,157.0,201.0,59.0,613.0,44.0,142.0,175.0,58.0,1136.0,1640.0,471.0,471.0,1553.0,408.0,2005.0,501.0,1244.0,1546.0,2502.0,2413.0,52.0,3669.0,3639.0,3271.0,3300.0,241.0,6045.0,0.0,136.0,7347.0,105.0,188.0,182.0,123.0,81.0,333.0,328.0,117.0,250.0,825.0,70.0,52.0,16.0,306.0,73.0,1295.0,197.0,10908.0,11603.0,3902.0,737.0,18681.0,1421.0,797.0,3317.0,21998.0,21998.0,22125.0,22125.0,646.0,145643.0,66.0,266.0,64.0,415.0,296.0,615.0,149901.0,5863.0,152290.0,842.0,988.0,918.0,154075.0
2020-01-04,3464.0,4502.0,596.0,387.0,841.0,3684.0,246.0,555.0,244.0,621.0,1477.0,656.0,2133.0,74.0,2699.0,4237.0,10413.0,11413.0,724.0,12038.0,1033.0,845.0,1669.0,64.0,86259.0,494.0,89680.0,111815.0,867.0,394.0,113179.0,669.0,114880.0,84.0,804.0,115962.0,116075.0,77.0,63.0,154.0,193.0,58.0,609.0,43.0,142.0,175.0,58.0,1126.0,1625.0,471.0,471.0,1544.0,407.0,2000.0,500.0,1243.0,1545.0,2496.0,2419.0,52.0,3669.0,3639.0,3275.0,3302.0,241.0,6046.0,0.0,134.0,7339.0,105.0,188.0,182.0,123.0,81.0,333.0,328.0,129.0,250.0,822.0,69.0,52.0,16.0,305.0,73.0,1294.0,197.0,10889.0,11583.0,3895.0,736.0,18681.0,1407.0,798.0,3297.0,21978.0,21978.0,22105.0,22105.0,669.0,143020.0,64.0,254.0,63.0,400.0,286.0,595.0,149137.0,5877.0,152157.0,831.0,968.0,911.0,155255.0
2020-01-05,3456.0,4502.0,593.0,381.0,841.0,3676.0,246.0,551.0,244.0,621.0,1475.0,654.0,2130.0,74.0,2693.0,4232.0,10409.0,11412.0,719.0,12026.0,1025.0,838.0,1665.0,64.0,86066.0,493.0,89373.0,111393.0,863.0,393.0,112665.0,655.0,114227.0,84.0,793.0,115056.0,115070.0,76.0,62.0,152.0,187.0,57.0,605.0,43.0,141.0,175.0,58.0,1119.0,1611.0,470.0,471.0,1543.0,406.0,1995.0,500.0,1239.0,1541.0,2491.0,2424.0,52.0,3667.0,3635.0,3274.0,3301.0,240.0,6045.0,0.0,134.0,7334.0,104.0,188.0,180.0,121.0,81.0,333.0,328.0,142.0,250.0,819.0,66.0,52.0,16.0,305.0,73.0,1292.0,197.0,10869.0,11563.0,3884.0,736.0,18676.0,1397.0,799.0,3284.0,21960.0,21960.0,22087.0,22087.0,713.0,139986.0,66.0,252.0,62.0,387.0,281.0,581.0,145599.0,5855.0,148489.0,824.0,962.0,907.0,151384.0
2020-01-06,3430.0,4501.0,590.0,377.0,841.0,3668.0,246.0,549.0,244.0,621.0,1472.0,655.0,2126.0,74.0,2686.0,4223.0,10397.0,11402.0,713.0,12011.0,1020.0,835.0,1664.0,63.0,86009.0,493.0,89333.0,111342.0,858.0,391.0,112600.0,644.0,114136.0,83.0,781.0,114925.0,114928.0,74.0,60.0,150.0,182.0,56.0,599.0,43.0,140.0,174.0,58.0,1112.0,1600.0,469.0,471.0,1542.0,406.0,1995.0,498.0,1235.0,1537.0,2485.0,2430.0,52.0,3667.0,3632.0,3271.0,3297.0,239.0,6041.0,0.0,134.0,7330.0,103.0,186.0,179.0,120.0,81.0,333.0,325.0,154.0,250.0,813.0,65.0,52.0,16.0,305.0,72.0,1287.0,197.0,10849.0,11541.0,3881.0,736.0,18674.0,1391.0,804.0,3277.0,21950.0,21950.0,22077.0,22077.0,712.0,139400.0,67.0,258.0,62.0,383.0,275.0,575.0,144821.0,5873.0,147646.0,815.0,892.0,894.0,150350.0
2020-01-07,3426.0,4501.0,590.0,371.0,839.0,3662.0,246.0,549.0,244.0,621.0,1470.0,654.0,2124.0,74.0,2681.0,4216.0,10385.0,11393.0,708.0,11991.0,1015.0,831.0,1667.0,63.0,85979.0,492.0,89330.0,111336.0,855.0,390.0,112585.0,631.0,114107.0,83.0,771.0,114883.0,114884.0,73.0,59.0,148.0,177.0,55.0,591.0,43.0,139.0,173.0,58.0,1103.0,1592.0,469.0,471.0,1541.0,406.0,1996.0,496.0,1233.0,1533.0,2479.0,2436.0,52.0,3671.0,3634.0,3271.0,3296.0,239.0,6033.0,0.0,134.0,7326.0,103.0,185.0,179.0,119.0,82.0,333.0,324.0,164.0,250.0,810.0,65.0,51.0,16.0,304.0,72.0,1284.0,196.0,10830.0,11515.0,3880.0,736.0,18678.0,1380.0,803.0,3268.0,21945.0,21945.0,22072.0,22072.0,662.0,139242.0,65.0,261.0,61.0,388.0,272.0,567.0,144666.0,5918.0,147515.0,814.0,804.0,894.0,150083.0
2020-01-08,3426.0,4498.0,590.0,369.0,832.0,3657.0,246.0,549.0,244.0,621.0,1470.0,649.0,2119.0,74.0,2678.0,4209.0,10374.0,11384.0,703.0,11974.0,1007.0,824.0,1662.0,63.0,85956.0,485.0,89333.0,111342.0,855.0,390.0,112586.0,619.0,114092.0,82.0,761.0,114855.0,114856.0,72.0,59.0,147.0,173.0,55.0,591.0,42.0,138.0,173.0,58.0,1096.0,1587.0,467.0,471.0,1539.0,404.0,1997.0,496.0,1232.0,1530.0,2471.0,2435.0,52.0,3674.0,3636.0,3274.0,3297.0,238.0,6030.0,0.0,134.0,7322.0,103.0,185.0,179.0,119.0,82.0,333.0,324.0,161.0,250.0,808.0,65.0,50.0,16.0,302.0,72.0,1282.0,194.0,10813.0,11493.0,3879.0,736.0,18682.0,1367.0,795.0,3255.0,21937.0,21937.0,22064.0,22064.0,668.0,139198.0,69.0,263.0,60.0,392.0,270.0,559.0,144637.0,5990.0,147542.0,819.0,856.0,908.0,150051.0
2020-01-09,3426.0,4497.0,589.0,365.0,827.0,3655.0,246.0,549.0,241.0,621.0,1469.0,648.0,2117.0,74.0,2673.0,4207.0,10361.0,11373.0,702.0,11957.0,1005.0,823.0,1663.0,62.0,85934.0,484.0,89342.0,111347.0,855.0,390.0,112591.0,608.0,114087.0,82.0,750.0,114840.0,114840.0,71.0,58.0,145.0,170.0,53.0,591.0,42.0,138.0,173.0,58.0,1095.0,1593.0,467.0,472.0,1537.0,402.0,1997.0,496.0,1230.0,1527.0,2466.0,2430.0,52.0,3671.0,3632.0,3275.0,3298.0,238.0,6029.0,0.0,134.0,7318.0,103.0,185.0,179.0,119.0,83.0,336.0,324.0,155.0,250.0,806.0,65.0,50.0,16.0,300.0,72.0,1272.0,194.0,10797.0,11475.0,3877.0,736.0,18685.0,1353.0,787.0,3241.0,21926.0,21926.0,22053.0,22053.0,734.0,139232.0,75.0,280.0,59.0,396.0,277.0,565.0,144701.0,6095.0,147697.0,824.0,968.0,913.0,150315.0
2020-01-10,3426.0,4497.0,585.0,359.0,827.0,3646.0,246.0,549.0,240.0,621.0,1467.0,648.0,2115.0,72.0,2665.0,4204.0,10355.0,11370.0,700.0,11945.0,1000.0,819.0,1666.0,62.0,85907.0,484.0,89361.0,111120.0,855.0,389.0,112409.0,597.0,113938.0,81.0,743.0,114734.0,114747.0,70.0,58.0,143.0,167.0,52.0,591.0,42.0,138.0,172.0,59.0,1091.0,1607.0,466.0,469.0,1531.0,402.0,1995.0,495.0,1229.0,1523.0,2458.0,2424.0,52.0,3662.0,3623.0,3269.0,3292.0,238.0,6026.0,0.0,134.0,7314.0,103.0,185.0,179.0,119.0,83.0,344.0,321.0,148.0,250.0,803.0,65.0,50.0,16.0,299.0,72.0,1259.0,194.0,10773.0,11450.0,3874.0,736.0,18687.0,1340.0,785.0,3227.0,21915.0,21915.0,22042.0,22042.0,714.0,139193.0,77.0,295.0,60.0,412.0,278.0,579.0,144728.0,6188.0,147808.0,840.0,1087.0,925.0,150546.0
2020-01-11,3418.0,4497.0,581.0,354.0,827.0,3635.0,246.0,549.0,238.0,621.0,1465.0,646.0,2111.0,72.0,2662.0,4196.0,10347.0,11364.0,699.0,11933.0,997.0,817.0,1671.0,61.0,85873.0,484.0,89372.0,110721.0,854.0,386.0,111963.0,585.0,113445.0,81.0,735.0,114212.0,114227.0,69.0,59.0,141.0,164.0,52.0,588.0,41.0,137.0,172.0,59.0,1089.0,1615.0,465.0,467.0,1530.0,401.0,1992.0,495.0,1227.0,1519.0,2454.0,2419.0,52.0,3652.0,3611.0,3260.0,3282.0,238.0,6017.0,0.0,134.0,7310.0,103.0,185.0,179.0,119.0,83.0,356.0,320.0,142.0,250.0,800.0,65.0,50.0,16.0,297.0,72.0,1248.0,194.0,10749.0,11425.0,3871.0,736.0,18688.0,1331.0,785.0,3214.0,21903.0,21903.0,22030.0,22030.0,698.0,138891.0,80.0,309.0,63.0,431.0,285.0,587.0,144553.0,6285.0,147734.0,855.0,1163.0,958.0,150654.0
2020-01-12,3392.0,4497.0,577.0,354.0,823.0,3630.0,244.0,548.0,237.0,621.0,1463.0,642.0,2105.0,72.0,2656.0,4186.0,10340.0,11360.0,698.0,11927.0,992.0,816.0,1669.0,61.0,85855.0,484.0,89341.0,110687.0,853.0,384.0,111928.0,575.0,113390.0,80.0,725.0,114123.0,114125.0,68.0,58.0,139.0,162.0,51.0,582.0,41.0,136.0,171.0,58.0,1081.0,1612.0,464.0,467.0,1535.0,400.0,1994.0,495.0,1225.0,1517.0,2448.0,2413.0,52.0,3643.0,3600.0,3249.0,3270.0,238.0,6005.0,0.0,134.0,7306.0,103.0,185.0,179.0,119.0,84.0,366.0,320.0,135.0,250.0,797.0,65.0,50.0,16.0,297.0,72.0,1238.0,194.0,10725.0,11401.0,3870.0,730.0,18688.0,1319.0,778.0,3200.0,21888.0,21888.0,22015.0,22015.0,744.0,138558.0,81.0,322.0,70.0,446.0,292.0,597.0,144234.0,6339.0,147451.0,854.0,1186.0,969.0,150457.0
2020-01-13,3388.0,4497.0,577.0,348.0,820.0,3625.0,242.0,546.0,236.0,621.0,1461.0,642.0,2103.0,72.0,2651.0,4180.0,10325.0,11347.0,697.0,11913.0,987.0,811.0,1666.0,61.0,85836.0,484.0,89319.0,110664.0,853.0,382.0,111901.0,564.0,113354.0,80.0,716.0,114076.0,114078.0,67.0,59.0,138.0,160.0,50.0,577.0,41.0,136.0,171.0,58.0,1073.0,1606.0,464.0,468.0,1539.0,399.0,2000.0,494.0,1223.0,1512.0,2442.0,2405.0,52.0,3637.0,3591.0,3240.0,3259.0,238.0,5992.0,0.0,134.0,7302.0,103.0,185.0,179.0,119.0,85.0,367.0,320.0,129.0,250.0,797.0,65.0,50.0,16.0,297.0,71.0,1227.0,194.0,10704.0,11378.0,3870.0,726.0,18685.0,1311.0,775.0,3190.0,21875.0,21875.0,22002.0,22002.0,710.0,138434.0,86.0,334.0,73.0,462.0,296.0,606.0,144159.0,6374.0,147394.0,855.0,1233.0,976.0,150420.0
