, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-11-12, 4655, 12548, 1288, 1605, 482, 7220, 230, 670, 260, 710, 1700, 895, 2595, 132, 3520, 8425, 13090, 14380, 460, 14768, 2098, 2325, 3135, 90, , 580, 95438, 100455, 1410, 488, 102432, 1405, 103912, 105, 1968, 105910, 105918, 90, 418, 298, 910, 168, 1928, 342, 550, 682, 1192, 725, 1768, 550, 665, 1995, 645, 2660, 620, 2462, 2938, 4500, 5800, 68, 7968, 8038, 7732, 7828, 445, 10945, 230, 170, 8332, 120, 210, 150, 112, 70, 488, 375, 812, 250, 880, 80, 130, 10, 340, 700, 80, 2492, 232, 14072, 14930, 4930, 1490, 32585, 3432, 3462, 5368, 37955, 37955, 38075, 38075, 310, 146178, 152, 168, 20, 418, 250, 555, 149882, 5902, 153888, 1080, 1205, 1255, 157302
2011-11-13, 4622, 12522, 1265, 1590, 470, 7168, 230, 670, 260, 700, 1700, 905, 2602, 150, 3535, 8342, 13008, 14292, 468, 14712, 2302, 2445, 3160, 95, , 590, 95438, 100422, 1375, 505, 102338, 1482, 103908, 102, 1928, 105840, 105840, 90, 412, 295, 852, 185, 1960, 350, 540, 590, 1170, 738, 1742, 550, 668, 2002, 645, 2660, 620, 2465, 2935, 4495, 5808, 68, 8018, 8095, 7812, 7902, 450, 11018, 230, 178, 8302, 120, 210, 150, 120, 72, 482, 382, 820, 250, 880, 80, 130, 10, 350, 770, 80, 2542, 245, 14098, 14945, 4925, 1515, 32805, 3512, 3702, 5375, 38185, 38185, 38305, 38305, 365, 146138, 170, 180, 20, 410, 250, 570, 149865, 5945, 153902, 1095, 1212, 1290, 157482
2011-11-14, 4592, 12498, 1248, 1585, 458, 7145, 230, 670, 260, 700, 1692, 910, 2605, 142, 3538, 8295, 12930, 14220, 478, 14605, 2502, 2760, 3508, 90, , 585, 95645, 100630, 1380, 520, 102512, 1345, 104010, 100, 1815, 105840, 105840, 88, 388, 288, 765, 155, 1972, 348, 515, 532, 1130, 730, 1740, 550, 665, 2022, 640, 2670, 620, 2455, 2925, 4488, 5815, 68, 8080, 8158, 7898, 7980, 450, 11090, 230, 180, 8280, 120, 210, 150, 125, 72, 495, 372, 818, 250, 880, 80, 130, 10, 360, 698, 80, 2575, 242, 14132, 14985, 4920, 1515, 25740, 3682, 3985, 5558, 31298, 31298, 31420, 31420, 338, 146480, 168, 228, 35, 418, 248, 578, 150172, 5888, 154122, 1115, 1192, 1300, 157690
2011-11-15, 4552, 12420, 1232, 1550, 445, 7090, 230, 668, 252, 700, 1690, 910, 2600, 132, 3528, 8240, 12865, 14148, 490, 14560, 2420, 2705, 3535, 85, , 578, 95440, 100478, 1365, 528, 102402, 1288, 103820, 90, 1715, 105582, 105600, 80, 365, 248, 675, 122, 1918, 335, 495, 482, 1092, 650, 1715, 550, 665, 2030, 635, 2688, 610, 2440, 2905, 4465, 5820, 62, 8145, 8230, 7985, 8062, 450, 11165, 230, 180, 8252, 120, 210, 150, 130, 70, 500, 358, 810, 250, 880, 80, 130, 10, 368, 618, 80, 2560, 238, 14115, 15018, 4915, 1472, 21825, 3628, 3655, 5572, 27398, 27398, 27518, 27518, 318, 146750, 150, 252, 48, 455, 240, 570, 150542, 5855, 154460, 1110, 1105, 1258, 158015
2011-11-16, 4502, 12340, 1215, 1500, 432, 7022, 230, 660, 250, 700, 1680, 908, 2590, 125, 3510, 8150, 12788, 14068, 492, 14478, 2190, 2458, 3335, 82, , 570, 94995, 100062, 1325, 530, 101992, 1268, 103398, 90, 1672, 105138, 105160, 80, 352, 270, 628, 135, 1862, 332, 475, 440, 1070, 552, 1650, 542, 658, 2022, 632, 2690, 610, 2430, 2892, 4440, 5820, 60, 8210, 8305, 8082, 8155, 450, 11250, 230, 180, 8222, 120, 210, 150, 130, 70, 492, 358, 810, 250, 880, 88, 130, 10, 372, 572, 70, 2545, 230, 14062, 15005, 4902, 1380, 21748, 3438, 3305, 5405, 27152, 27152, 27275, 27275, 305, 146455, 138, 245, 52, 488, 240, 560, 150388, 5832, 154290, 1110, 1090, 1230, 157750
2011-11-17, 4450, 12272, 1202, 1452, 420, 6950, 230, 660, 250, 700, 1675, 910, 2585, 120, 3500, 8060, 12685, 13948, 500, 14418, 2062, 2282, 3122, 88, , 562, 94515, 99568, 1290, 530, 101452, 1255, 102842, 90, 1645, 104552, 104580, 72, 345, 275, 552, 145, 1880, 325, 458, 410, 1045, 528, 1570, 540, 650, 1990, 628, 2675, 610, 2420, 2878, 4412, 5820, 60, 8218, 8325, 8132, 8215, 440, 11322, 230, 172, 8192, 120, 210, 150, 130, 70, 465, 358, 810, 250, 880, 90, 130, 10, 382, 552, 70, 2535, 228, 14022, 14968, 4890, 1308, 21600, 3268, 3170, 5215, 26818, 26818, 26942, 26942, 302, 140855, 135, 225, 50, 485, 240, 560, 146310, 5818, 150495, 1110, 1155, 1188, 154585
2011-11-18, 4392, 12220, 1188, 1405, 408, 6885, 230, 658, 250, 692, 1670, 912, 2582, 120, 3490, 7975, 12575, 13825, 500, 14325, 2042, 2225, 3030, 95, , 555, 94158, 99195, 1270, 522, 101040, 1258, 102405, 82, 1618, 104078, 104092, 70, 320, 268, 498, 142, 1892, 305, 442, 402, 1025, 530, 1508, 540, 645, 1975, 628, 2645, 600, 2410, 2868, 4390, 5820, 60, 8178, 8290, 8115, 8202, 435, 11338, 230, 170, 8178, 115, 210, 150, 130, 70, 462, 352, 810, 250, 885, 90, 130, 10, 390, 535, 70, 2530, 235, 13988, 14925, 4878, 1258, 21498, 3188, 3100, 5112, 26605, 26605, 26735, 26735, 308, 133260, 142, 218, 62, 468, 240, 560, 137638, 5815, 141652, 1110, 1195, 1162, 145545
2011-11-19, 4340, 12175, 1175, 1360, 398, 6818, 230, 650, 250, 690, 1660, 922, 2582, 115, 3485, 7898, 12475, 13712, 500, 14212, 2078, 2262, 3052, 98, , 550, 93910, 98938, 1252, 518, 100742, 1265, 102112, 80, 1585, 103735, 103745, 70, 312, 268, 458, 142, 1885, 300, 435, 390, 1008, 510, 1482, 540, 640, 1962, 622, 2625, 600, 2402, 2855, 4375, 5820, 60, 8138, 8250, 8068, 8158, 430, 11300, 230, 175, 8170, 110, 208, 150, 130, 70, 488, 350, 810, 250, 890, 90, 130, 10, 390, 550, 70, 2530, 245, 13970, 14885, 4868, 1220, 21372, 3152, 3060, 5062, 26438, 26438, 26562, 26562, 298, 132385, 148, 222, 78, 452, 240, 560, 136405, 5812, 140218, 1110, 1225, 1188, 143758
2011-11-20, 4288, 12135, 1162, 1315, 390, 6755, 230, 650, 250, 690, 1660, 928, 2585, 115, 3482, 7820, 12390, 13612, 500, 14190, 2100, 2280, 3075, 140, , 542, 93522, 98605, 1240, 510, 100408, 1308, 101812, 80, 1715, 103548, 103555, 68, 320, 295, 468, 205, 1912, 318, 428, 372, 1000, 508, 1465, 532, 630, 1945, 620, 2605, 600, 2392, 2842, 4355, 5820, 60, 8102, 8215, 8025, 8112, 430, 11250, 230, 172, 8168, 110, 200, 150, 130, 70, 488, 350, 810, 250, 890, 90, 130, 10, 390, 540, 70, 2530, 250, 13970, 14858, 4855, 1212, 21318, 3132, 2955, 5052, 26365, 26365, 26495, 26495, 300, 131965, 152, 232, 80, 460, 242, 560, 135960, 5905, 139825, 1122, 1298, 1225, 143405
2011-11-21, 4240, 12110, 1148, 1275, 380, 6698, 230, 650, 250, 690, 1650, 938, 2588, 115, 3480, 7755, 12318, 13530, 505, 14372, 2152, 2310, 3092, 162, , 538, 91195, 96568, 1230, 500, 98522, 1302, 100162, 80, 1712, 102208, 102305, 60, 325, 308, 450, 218, 1992, 298, 420, 352, 1000, 578, 1448, 530, 628, 1930, 615, 2582, 600, 2385, 2830, 4335, 5810, 60, 8065, 8185, 7985, 8068, 425, 11205, 230, 170, 8160, 110, 200, 150, 132, 70, 475, 350, 810, 250, 890, 90, 130, 10, 390, 542, 70, 2530, 252, 13962, 14830, 4842, 1222, 21278, 3078, 2885, 5025, 26305, 26305, 26428, 26428, 302, 131508, 158, 242, 78, 470, 250, 560, 135610, 5950, 139505, 1252, 1322, 1250, 143242
2011-11-22, 4197 , 12097 , 1140 , 1240 , 377 , 6650 , 230 , 650 , 250 , 690 , 1650 , 947 , 2593 , 113 , 3487 , 7697 , 12250 , 13453 , 510 , 14360 , 2223 , 2390 , 3167 , 137 ,  , 530 , 89457 , 94573 , 1227 , 490 , 96400 , 1273 , 97903 , 80 , 1660 , 99817 , 99913 , 60 , 317 , 300 , 413 , 213 , 2023 , 290 , 410 , 337 , 990 , 627 , 1467 , 530 , 620 , 1930 , 610 , 2567 , 600 , 2377 , 2820 , 4317 , 5810 , 60 , 8030 , 8150 , 7950 , 8033 , 420 , 11170 , 230 , 170 , 8153 , 110 , 200 , 150 , 140 , 70 , 480 , 350 , 810 , 250 , 890 , 90 , 130 , 10 , 390 , 513 , 70 , 2530 , 250 , 13957 , 14813 , 4830 , 1223 , 21297 , 3060 , 2897 , 5110 , 26407 , 26407 , 26530 , 26530 , 307 , 129840 , 157 , 237 , 70 , 470 , 250 , 560 , 134237 , 5920 , 138140 , 1360 , 1333 , 1247 , 142110 
