, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-07-12,15844.0,6712.0,2528.0,2750.0,2125.0,7736.0,61.0,385.0,915.0,1669.0,741.0,2410.0,113.0,3040.0,8011.0,12104.0,13390.0,315.0,12984.0,1143.0,2037.0,75.0,83990.0,1439.0,87870.0,85000.0,1910.0,1123.0,88146.0,1458.0,89705.0,166.0,1541.0,91272.0,91281.0,91.0,68.0,332.0,175.0,3050.0,33.0,3121.0,87.0,466.0,340.0,917.0,180.0,1351.0,459.0,37.0,201.0,633.0,521.0,707.0,4277.0,4652.0,5923.0,12356.0,0.0,5768.0,4424.0,1539.0,1316.0,32.0,3109.0,2087.0,41.0,6087.0,257.0,298.0,416.0,128.0,41.0,237.0,268.0,4365.0,1119.0,881.0,8.0,19.0,0.0,2.0,248.0,108.0,1249.0,236.0,8188.0,8967.0,5430.0,1122.0,16751.0,2465.0,1536.0,12503.0,29254.0,29254.0,29282.0,29282.0,11.0,122395.0,57.0,30.0,0.0,1.0,171.0,311.0,124229.0,4399.0,124702.0,911.0,352.0,698.0,126877.0
2010-07-13,15144.0,6694.0,2382.0,2584.0,2038.0,7420.0,53.0,379.0,883.0,1612.0,705.0,2317.0,115.0,2942.0,7722.0,11595.0,12838.0,307.0,12460.0,1117.0,2014.0,75.0,82775.0,1366.0,86528.0,85000.0,1826.0,1080.0,88013.0,1400.0,89566.0,160.0,1491.0,91081.0,91089.0,88.0,62.0,338.0,169.0,3080.0,32.0,3145.0,87.0,458.0,344.0,893.0,169.0,1340.0,459.0,38.0,213.0,641.0,530.0,692.0,4223.0,4595.0,5850.0,12356.0,0.0,5779.0,4446.0,1556.0,1336.0,32.0,3074.0,2592.0,38.0,6558.0,250.0,292.0,405.0,114.0,40.0,242.0,261.0,4358.0,1113.0,868.0,8.0,18.0,0.0,2.0,275.0,105.0,1222.0,236.0,8406.0,9088.0,5304.0,1098.0,16567.0,2392.0,1498.0,12427.0,28995.0,28995.0,29020.0,29020.0,11.0,121707.0,56.0,27.0,0.0,1.0,161.0,282.0,123170.0,4383.0,123559.0,911.0,354.0,687.0,125584.0
2010-07-14,14611.0,6685.0,2314.0,2543.0,2020.0,7264.0,47.0,370.0,853.0,1562.0,689.0,2251.0,111.0,2849.0,7421.0,11088.0,12289.0,298.0,11955.0,1092.0,1991.0,74.0,81926.0,1297.0,85474.0,85000.0,1746.0,1038.0,87887.0,1354.0,89433.0,154.0,1446.0,90903.0,90910.0,87.0,57.0,344.0,162.0,3110.0,32.0,3176.0,86.0,451.0,356.0,871.0,173.0,1330.0,459.0,38.0,236.0,646.0,530.0,679.0,4163.0,4528.0,5772.0,12356.0,0.0,5775.0,4451.0,1558.0,1345.0,32.0,3060.0,3086.0,36.0,7009.0,241.0,284.0,391.0,104.0,39.0,245.0,253.0,4349.0,1106.0,861.0,8.0,18.0,0.0,2.0,238.0,101.0,1190.0,237.0,8883.0,9504.0,5188.0,1075.0,16661.0,2324.0,1499.0,12356.0,29017.0,29017.0,29041.0,29041.0,11.0,121366.0,56.0,25.0,1.0,1.0,150.0,260.0,122572.0,4371.0,122927.0,920.0,359.0,688.0,124924.0
2010-07-15,14088.0,6672.0,2249.0,2459.0,1928.0,7139.0,39.0,356.0,825.0,1507.0,670.0,2177.0,108.0,2771.0,7273.0,10575.0,11731.0,284.0,11326.0,1068.0,1970.0,72.0,80827.0,1233.0,84442.0,85000.0,1671.0,999.0,87768.0,1313.0,89308.0,149.0,1407.0,90736.0,90743.0,84.0,51.0,358.0,156.0,3142.0,31.0,3209.0,83.0,443.0,356.0,850.0,187.0,1329.0,459.0,37.0,242.0,655.0,530.0,662.0,4118.0,4473.0,5686.0,12309.0,0.0,5762.0,4447.0,1548.0,1339.0,32.0,3029.0,3265.0,33.0,7447.0,234.0,278.0,379.0,93.0,37.0,232.0,247.0,4336.0,1100.0,860.0,8.0,18.0,0.0,2.0,237.0,98.0,1157.0,237.0,9373.0,9984.0,5079.0,1053.0,16979.0,2259.0,1443.0,12288.0,29267.0,29267.0,29289.0,29289.0,11.0,121344.0,55.0,25.0,0.0,1.0,145.0,246.0,122298.0,4358.0,122614.0,915.0,356.0,682.0,124593.0
2010-07-16,13537.0,6660.0,2150.0,2332.0,1811.0,6913.0,30.0,348.0,798.0,1454.0,651.0,2105.0,106.0,2687.0,7088.0,10085.0,11197.0,273.0,10830.0,1045.0,1948.0,71.0,79450.0,1174.0,82975.0,85000.0,1601.0,962.0,87655.0,1274.0,89189.0,144.0,1369.0,90579.0,90586.0,77.0,47.0,372.0,150.0,3176.0,30.0,3242.0,81.0,437.0,348.0,832.0,200.0,1337.0,459.0,37.0,252.0,665.0,530.0,648.0,4100.0,4447.0,5633.0,12152.0,0.0,5675.0,4387.0,1515.0,1318.0,33.0,2983.0,3265.0,30.0,7839.0,227.0,273.0,368.0,82.0,36.0,222.0,239.0,4321.0,1094.0,856.0,8.0,18.0,0.0,1.0,207.0,94.0,1156.0,238.0,9858.0,10454.0,4975.0,1031.0,17309.0,2194.0,1415.0,12220.0,29529.0,29529.0,29549.0,29549.0,11.0,121446.0,54.0,25.0,0.0,0.0,141.0,231.0,122191.0,4359.0,122494.0,905.0,353.0,673.0,124451.0
2010-07-17,13091.0,6648.0,2068.0,2225.0,1720.0,6714.0,29.0,341.0,773.0,1404.0,634.0,2038.0,101.0,2607.0,6855.0,9699.0,10769.0,263.0,10400.0,1019.0,1925.0,69.0,78295.0,1118.0,81686.0,85000.0,1539.0,927.0,87549.0,1237.0,89078.0,140.0,1335.0,90432.0,90438.0,72.0,44.0,387.0,145.0,3211.0,29.0,3272.0,81.0,431.0,343.0,813.0,208.0,1350.0,459.0,37.0,278.0,667.0,530.0,638.0,4099.0,4438.0,5601.0,11984.0,0.0,5590.0,4306.0,1450.0,1259.0,32.0,2971.0,3264.0,28.0,8024.0,222.0,266.0,359.0,75.0,35.0,216.0,234.0,4309.0,1087.0,850.0,8.0,18.0,0.0,1.0,207.0,92.0,1177.0,239.0,10343.0,10937.0,4875.0,1012.0,17657.0,2131.0,1388.0,12154.0,29811.0,29811.0,29830.0,29830.0,11.0,121568.0,54.0,25.0,1.0,0.0,133.0,214.0,122285.0,4353.0,122606.0,893.0,350.0,667.0,124521.0
2010-07-18,12662.0,6638.0,2003.0,2133.0,1649.0,6549.0,30.0,337.0,750.0,1361.0,617.0,1979.0,100.0,2533.0,6652.0,9405.0,10442.0,253.0,10025.0,993.0,1901.0,69.0,77068.0,1066.0,80448.0,85000.0,1484.0,894.0,87453.0,1202.0,88977.0,135.0,1302.0,90296.0,90302.0,66.0,39.0,402.0,140.0,3246.0,28.0,3303.0,79.0,423.0,347.0,793.0,212.0,1361.0,459.0,37.0,304.0,658.0,530.0,631.0,4098.0,4435.0,5572.0,11816.0,0.0,5510.0,4239.0,1401.0,1212.0,32.0,2948.0,3264.0,25.0,8059.0,217.0,260.0,351.0,71.0,34.0,213.0,230.0,4294.0,1081.0,837.0,8.0,18.0,0.0,1.0,212.0,89.0,1206.0,240.0,10696.0,11332.0,4779.0,992.0,17998.0,2072.0,1354.0,12092.0,30090.0,30090.0,30108.0,30108.0,11.0,121726.0,53.0,25.0,1.0,0.0,139.0,200.0,122441.0,4350.0,122798.0,893.0,349.0,660.0,124692.0
2010-07-19,12205.0,6627.0,1946.0,2052.0,1589.0,6406.0,30.0,327.0,728.0,1322.0,605.0,1926.0,99.0,2469.0,6482.0,9132.0,10139.0,242.0,9735.0,968.0,1877.0,68.0,75699.0,1014.0,78996.0,85000.0,1433.0,863.0,87365.0,1169.0,88885.0,131.0,1271.0,90172.0,90177.0,63.0,37.0,417.0,136.0,3281.0,28.0,3343.0,78.0,417.0,347.0,773.0,230.0,1374.0,458.0,37.0,316.0,647.0,530.0,617.0,4090.0,4424.0,5541.0,11649.0,0.0,5430.0,4173.0,1356.0,1172.0,32.0,2924.0,3264.0,24.0,8083.0,210.0,253.0,340.0,64.0,33.0,216.0,229.0,4280.0,1075.0,826.0,8.0,18.0,0.0,1.0,238.0,86.0,1232.0,240.0,10811.0,11489.0,4689.0,973.0,18167.0,2015.0,1331.0,12033.0,30200.0,30200.0,30216.0,30216.0,11.0,121819.0,53.0,25.0,0.0,0.0,135.0,195.0,122561.0,4353.0,122964.0,893.0,348.0,654.0,124854.0
2010-07-20,11814.0,6618.0,1894.0,1979.0,1534.0,6275.0,29.0,323.0,707.0,1286.0,594.0,1880.0,98.0,2411.0,6332.0,8871.0,9849.0,232.0,9454.0,944.0,1854.0,67.0,74565.0,965.0,77723.0,85000.0,1385.0,834.0,87284.0,1138.0,88800.0,128.0,1241.0,90055.0,90060.0,60.0,35.0,432.0,131.0,3316.0,27.0,3376.0,77.0,411.0,346.0,755.0,246.0,1390.0,455.0,36.0,353.0,639.0,530.0,607.0,4093.0,4422.0,5525.0,11481.0,0.0,5348.0,4106.0,1311.0,1132.0,32.0,2921.0,3264.0,22.0,8107.0,206.0,247.0,333.0,59.0,32.0,221.0,224.0,4266.0,1068.0,816.0,8.0,18.0,0.0,1.0,209.0,84.0,1258.0,239.0,10863.0,11541.0,4603.0,955.0,18161.0,1963.0,1288.0,11977.0,30138.0,30138.0,30153.0,30153.0,11.0,121711.0,52.0,25.0,0.0,0.0,126.0,186.0,122495.0,4351.0,122945.0,889.0,346.0,652.0,124846.0
2010-07-21,11478.0,6608.0,1844.0,1910.0,1484.0,6153.0,30.0,317.0,689.0,1256.0,583.0,1839.0,98.0,2362.0,6193.0,8609.0,9558.0,223.0,9190.0,920.0,1831.0,65.0,73587.0,920.0,76645.0,85000.0,1340.0,806.0,87208.0,1108.0,88719.0,124.0,1212.0,89945.0,89950.0,56.0,32.0,447.0,127.0,3351.0,26.0,3413.0,75.0,405.0,345.0,735.0,266.0,1408.0,455.0,36.0,385.0,634.0,530.0,599.0,4096.0,4420.0,5514.0,11313.0,0.0,5270.0,4041.0,1265.0,1090.0,32.0,2915.0,3263.0,21.0,8131.0,200.0,240.0,324.0,55.0,31.0,218.0,214.0,4251.0,1062.0,808.0,8.0,18.0,0.0,1.0,183.0,81.0,1284.0,236.0,10912.0,11586.0,4524.0,938.0,21105.0,1917.0,1280.0,11927.0,33032.0,33032.0,33045.0,33045.0,11.0,122548.0,52.0,25.0,0.0,0.0,124.0,178.0,122970.0,4349.0,123389.0,881.0,343.0,648.0,125157.0
2010-07-22,11153.0,6598.0,1796.0,1845.0,1436.0,6036.0,29.0,312.0,671.0,1227.0,571.0,1797.0,95.0,2312.0,6063.0,8363.0,9286.0,213.0,8942.0,898.0,1809.0,63.0,72698.0,881.0,75671.0,85000.0,1299.0,779.0,87136.0,1079.0,88643.0,121.0,1184.0,89841.0,89846.0,53.0,30.0,459.0,124.0,3366.0,26.0,3435.0,74.0,399.0,342.0,723.0,274.0,1428.0,455.0,37.0,399.0,630.0,530.0,592.0,4085.0,4411.0,5499.0,11166.0,0.0,5190.0,3974.0,1221.0,1051.0,32.0,2901.0,3263.0,21.0,8155.0,197.0,237.0,320.0,54.0,31.0,218.0,215.0,4238.0,1058.0,802.0,8.0,18.0,0.0,1.0,207.0,79.0,1317.0,237.0,10965.0,11631.0,4447.0,921.0,22420.0,1875.0,1278.0,11883.0,34303.0,34303.0,34315.0,34315.0,11.0,125461.0,52.0,25.0,0.0,0.0,132.0,188.0,125994.0,4346.0,126414.0,870.0,339.0,640.0,128068.0
2010-07-23,10790.0,6588.0,1751.0,1784.0,1391.0,5926.0,30.0,305.0,654.0,1197.0,565.0,1762.0,93.0,2267.0,5941.0,8107.0,9001.0,204.0,8698.0,876.0,1787.0,61.0,71882.0,841.0,74774.0,85000.0,1261.0,753.0,87068.0,1052.0,88573.0,118.0,1158.0,89743.0,89747.0,50.0,27.0,470.0,121.0,3362.0,25.0,3436.0,74.0,393.0,341.0,716.0,266.0,1442.0,455.0,37.0,389.0,627.0,530.0,582.0,4035.0,4357.0,5443.0,11066.0,0.0,5144.0,3933.0,1183.0,1015.0,32.0,2870.0,3263.0,21.0,8180.0,192.0,230.0,310.0,48.0,30.0,218.0,212.0,4225.0,1057.0,795.0,8.0,18.0,0.0,1.0,190.0,77.0,1340.0,238.0,11025.0,11681.0,4373.0,905.0,22369.0,1837.0,1237.0,11841.0,34210.0,34210.0,34221.0,34221.0,11.0,125524.0,51.0,25.0,0.0,0.0,129.0,190.0,126360.0,4337.0,126916.0,860.0,337.0,633.0,128769.0
2010-07-24,10428.0,6579.0,1707.0,1726.0,1348.0,5822.0,30.0,298.0,638.0,1164.0,551.0,1716.0,92.0,2223.0,5823.0,7835.0,8700.0,197.0,8473.0,854.0,1765.0,61.0,71116.0,803.0,73934.0,85000.0,1225.0,729.0,87005.0,1026.0,88506.0,116.0,1132.0,89650.0,89654.0,48.0,26.0,480.0,118.0,3358.0,25.0,3436.0,73.0,387.0,346.0,709.0,259.0,1447.0,453.0,37.0,394.0,625.0,530.0,574.0,3994.0,4315.0,5380.0,10971.0,0.0,5133.0,3933.0,1184.0,1012.0,32.0,2869.0,3263.0,21.0,8205.0,187.0,225.0,304.0,46.0,29.0,217.0,211.0,4211.0,1056.0,795.0,8.0,18.0,0.0,1.0,190.0,75.0,1354.0,238.0,11069.0,11720.0,4304.0,890.0,22316.0,1799.0,1209.0,11802.0,34117.0,34117.0,34127.0,34127.0,11.0,125349.0,51.0,25.0,1.0,0.0,122.0,179.0,126200.0,4328.0,126786.0,855.0,337.0,626.0,128627.0
2010-07-25,10174.0,6575.0,1666.0,1671.0,1308.0,5723.0,29.0,295.0,623.0,1135.0,538.0,1673.0,93.0,2171.0,5712.0,7595.0,8433.0,194.0,8242.0,833.0,1743.0,62.0,70410.0,770.0,73154.0,85000.0,1191.0,706.0,86945.0,1001.0,88444.0,113.0,1107.0,89563.0,89567.0,47.0,25.0,490.0,115.0,3355.0,24.0,3433.0,73.0,381.0,345.0,703.0,248.0,1449.0,452.0,37.0,413.0,620.0,530.0,567.0,3950.0,4270.0,5332.0,10876.0,0.0,5125.0,3938.0,1208.0,1037.0,32.0,2915.0,3262.0,18.0,8227.0,182.0,219.0,297.0,48.0,28.0,207.0,201.0,4196.0,1055.0,795.0,8.0,18.0,0.0,1.0,192.0,72.0,1367.0,239.0,11124.0,11764.0,4242.0,876.0,22010.0,1763.0,1210.0,11764.0,33774.0,33774.0,33782.0,33782.0,11.0,125055.0,50.0,25.0,1.0,0.0,124.0,173.0,125951.0,4318.0,126576.0,849.0,332.0,622.0,128418.0
2010-07-26,9919.0,6569.0,1626.0,1620.0,1270.0,5629.0,30.0,292.0,608.0,1113.0,537.0,1649.0,88.0,2127.0,5608.0,7353.0,8164.0,186.0,7916.0,813.0,1723.0,60.0,69725.0,739.0,72421.0,85000.0,1160.0,684.0,86888.0,977.0,88384.0,111.0,1084.0,89479.0,89483.0,45.0,24.0,500.0,114.0,3350.0,24.0,3424.0,72.0,375.0,346.0,696.0,227.0,1444.0,450.0,37.0,437.0,618.0,530.0,559.0,3899.0,4214.0,5266.0,10781.0,0.0,5119.0,3945.0,1234.0,1068.0,32.0,2961.0,3262.0,15.0,8247.0,176.0,212.0,290.0,43.0,27.0,198.0,199.0,4180.0,1054.0,790.0,8.0,18.0,0.0,1.0,171.0,70.0,1376.0,240.0,11168.0,11796.0,4183.0,862.0,21921.0,1731.0,1184.0,11729.0,33650.0,33650.0,33658.0,33658.0,11.0,124697.0,50.0,25.0,0.0,0.0,119.0,163.0,125578.0,4308.0,126229.0,851.0,328.0,617.0,128051.0
2010-07-27,9622.0,6561.0,1589.0,1571.0,1233.0,5540.0,30.0,290.0,595.0,1094.0,529.0,1623.0,88.0,2096.0,5508.0,7097.0,7879.0,174.0,7622.0,793.0,1702.0,58.0,69002.0,709.0,71653.0,85000.0,1132.0,662.0,86835.0,955.0,88328.0,108.0,1061.0,89400.0,89403.0,42.0,22.0,510.0,111.0,3347.0,24.0,3424.0,71.0,370.0,349.0,690.0,217.0,1431.0,448.0,36.0,445.0,615.0,530.0,552.0,3849.0,4157.0,5191.0,10686.0,0.0,5111.0,3951.0,1262.0,1101.0,32.0,3011.0,3262.0,12.0,8267.0,172.0,206.0,282.0,37.0,26.0,195.0,194.0,4167.0,1053.0,774.0,8.0,18.0,0.0,1.0,159.0,68.0,1393.0,241.0,11195.0,11807.0,4124.0,847.0,21862.0,1699.0,1141.0,11695.0,33557.0,33557.0,33564.0,33564.0,11.0,124518.0,50.0,25.0,0.0,0.0,111.0,147.0,125397.0,4298.0,126075.0,855.0,330.0,614.0,127883.0
2010-07-28,9331.0,6553.0,1553.0,1525.0,1199.0,5455.0,29.0,286.0,582.0,1071.0,523.0,1594.0,88.0,2066.0,5414.0,6871.0,7629.0,166.0,7406.0,774.0,1682.0,57.0,68310.0,680.0,70897.0,85000.0,1104.0,643.0,86786.0,934.0,88277.0,106.0,1039.0,89326.0,89329.0,42.0,21.0,520.0,109.0,3343.0,23.0,3423.0,70.0,363.0,344.0,684.0,213.0,1420.0,446.0,35.0,434.0,613.0,530.0,543.0,3798.0,4099.0,5119.0,10591.0,0.0,5104.0,3957.0,1289.0,1133.0,32.0,3065.0,3262.0,12.0,8288.0,169.0,203.0,276.0,36.0,26.0,191.0,190.0,4152.0,1053.0,771.0,8.0,18.0,0.0,1.0,142.0,67.0,1410.0,242.0,11226.0,11820.0,4068.0,833.0,21791.0,1666.0,1113.0,11660.0,33451.0,33451.0,33458.0,33458.0,11.0,124323.0,49.0,25.0,0.0,0.0,106.0,136.0,125207.0,4288.0,125916.0,843.0,327.0,609.0,127723.0
2010-07-29,9145.0,6546.0,1518.0,1481.0,1167.0,5375.0,29.0,283.0,570.0,1048.0,514.0,1562.0,86.0,2030.0,5324.0,6637.0,7369.0,160.0,7161.0,756.0,1662.0,57.0,67682.0,655.0,70209.0,85000.0,1077.0,624.0,86739.0,914.0,88228.0,105.0,1018.0,89256.0,89259.0,41.0,20.0,525.0,107.0,3340.0,23.0,3422.0,71.0,358.0,347.0,676.0,204.0,1418.0,446.0,36.0,450.0,615.0,530.0,539.0,3769.0,4067.0,5065.0,10495.0,0.0,5095.0,3962.0,1316.0,1165.0,32.0,3131.0,3262.0,11.0,8309.0,168.0,201.0,273.0,36.0,26.0,194.0,191.0,4126.0,1051.0,783.0,8.0,18.0,0.0,1.0,173.0,65.0,1425.0,243.0,11285.0,11865.0,4014.0,819.0,21745.0,1636.0,1110.0,11629.0,33374.0,33374.0,33379.0,33379.0,11.0,124148.0,49.0,25.0,0.0,0.0,101.0,125.0,125035.0,4280.0,125773.0,837.0,325.0,605.0,127563.0
2010-07-30,9069.0,6538.0,1486.0,1440.0,1136.0,5298.0,29.0,282.0,559.0,1032.0,509.0,1541.0,85.0,1998.0,5240.0,6397.0,7103.0,152.0,6962.0,738.0,1643.0,56.0,66990.0,630.0,69492.0,85000.0,1052.0,606.0,86695.0,894.0,88182.0,103.0,998.0,89188.0,89191.0,39.0,18.0,526.0,105.0,3335.0,22.0,3418.0,70.0,355.0,345.0,668.0,194.0,1413.0,445.0,37.0,463.0,612.0,530.0,538.0,3758.0,4054.0,5040.0,10397.0,0.0,5088.0,3967.0,1341.0,1195.0,32.0,3195.0,3261.0,10.0,8331.0,164.0,197.0,269.0,42.0,25.0,200.0,195.0,4095.0,1049.0,791.0,8.0,18.0,0.0,2.0,177.0,64.0,1435.0,247.0,11355.0,11925.0,3966.0,807.0,21731.0,1608.0,1107.0,11600.0,33330.0,33330.0,33335.0,33335.0,11.0,124016.0,48.0,25.0,0.0,0.0,106.0,122.0,124906.0,4275.0,125677.0,830.0,322.0,601.0,127450.0
2010-07-31,8699.0,6534.0,1454.0,1401.0,1107.0,5225.0,28.0,279.0,549.0,1017.0,508.0,1524.0,82.0,1971.0,5160.0,6156.0,6835.0,146.0,6706.0,720.0,1624.0,55.0,66022.0,607.0,68709.0,85000.0,1029.0,589.0,86652.0,876.0,88137.0,101.0,978.0,89124.0,89127.0,37.0,17.0,526.0,103.0,3329.0,22.0,3413.0,69.0,353.0,336.0,661.0,181.0,1411.0,445.0,35.0,467.0,607.0,530.0,530.0,3734.0,4024.0,5000.0,10298.0,0.0,5077.0,3970.0,1367.0,1226.0,32.0,3249.0,3261.0,9.0,8352.0,159.0,191.0,262.0,40.0,25.0,200.0,187.0,4061.0,1046.0,785.0,8.0,18.0,0.0,1.0,168.0,63.0,1445.0,247.0,11406.0,11968.0,3919.0,795.0,21595.0,1581.0,1090.0,11572.0,33167.0,33167.0,33171.0,33171.0,11.0,123884.0,48.0,25.0,0.0,0.0,110.0,125.0,124799.0,4270.0,125606.0,817.0,317.0,596.0,127363.0
