, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-30, 11612, 16600, 2272, 1992, 1865, 8525, 430, 810, 420, 1155, 2475, 690, 3168, 195, 4428, 11090, 17182, 19075, 470, 17500, 955, 1320, 1968, 70, , 685, 118445, 117935, 1965, 608, 120585, 2008, 122882, 210, 1905, 124875, 124902, 60, 90, 440, 422, 30, 3125, 80, 355, 365, 562, 335, 1832, 720, 448, 1142, 1092, 1800, 890, 5105, 5950, 8140, 8162, 50, 5835, 5150, 3078, 3015, 290, 5888, 795, 218, 7982, 262, 348, 330, 200, 80, 450, 340, 2185, 810, 905, 20, 110, 10, 102, 332, 80, 2112, 260, 13010, 13700, 5915, 1375, 22438, 2625, 1552, 17205, 39642, 39642, 39698, 39698, 30, 166918, 40, 40, 10, 170, 220, 560, 168585, 4955, 171528, 1030, 400, 810, 173835
2011-08-31, 11125, 16582, 2195, 1990, 1875, 8412, 430, 810, 410, 1138, 2455, 698, 3155, 195, 4395, 10898, 16995, 18868, 470, 17362, 940, 1292, 1938, 70, , 668, 118008, 117490, 1930, 595, 120088, 1952, 122318, 210, 1828, 124232, 124260, 60, 90, 425, 380, 30, 3055, 80, 350, 365, 568, 320, 1815, 712, 440, 1135, 1075, 1792, 878, 5052, 5888, 8060, 8095, 50, 5785, 5110, 3042, 2975, 292, 5842, 615, 210, 7860, 260, 340, 322, 200, 80, 450, 340, 2078, 810, 925, 22, 110, 10, 92, 300, 80, 2082, 252, 12895, 13595, 5875, 1360, 22308, 2585, 1518, 17165, 39478, 39045, 39102, 39102, 30, 166090, 40, 40, 10, 175, 220, 560, 167778, 4938, 170765, 1025, 400, 808, 173070
2011-09-01, 11212, 16570, 2180, 1980, 1875, 8392, 430, 810, 410, 1125, 2430, 700, 3132, 190, 4365, 10815, 16798, 18648, 470, 17178, 928, 1262, 1915, 68, , 652, 115745, 112475, 1895, 582, 115945, 1955, 119038, 200, 1758, 121845, 122102, 60, 90, 405, 368, 30, 2985, 80, 342, 375, 570, 300, 1800, 710, 440, 1140, 1062, 1780, 862, 4990, 5812, 7962, 8028, 50, 5725, 5070, 3012, 2945, 300, 5810, 435, 210, 7738, 252, 338, 320, 195, 80, 458, 340, 1968, 810, 950, 30, 110, 10, 75, 340, 80, 2052, 250, 12770, 13465, 5845, 1342, 22128, 2555, 1500, 14565, 36692, 35395, 35452, 35452, 30, 163870, 40, 40, 10, 180, 220, 550, 165905, 4922, 169002, 1022, 395, 800, 171430
2011-09-02, 10748, 16552, 2145, 1930, 1830, 8305, 422, 808, 408, 1112, 2418, 700, 3118, 190, 4332, 10760, 16652, 18485, 470, 16970, 918, 1240, 1885, 62, , 635, 98895, 90862, 1862, 572, 94565, 2048, 98385, 200, 1760, 102790, 103712, 60, 90, 390, 392, 30, 2915, 80, 340, 378, 570, 288, 1785, 710, 440, 1145, 1055, 1778, 850, 4948, 5765, 7895, 7962, 50, 5665, 5020, 2982, 2912, 300, 5782, 265, 208, 7620, 250, 330, 315, 190, 80, 460, 340, 1858, 810, 975, 30, 110, 10, 62, 355, 80, 2032, 250, 12645, 13335, 5825, 1328, 21948, 2522, 1485, 9750, 31698, 30400, 30458, 30458, 30, 150202, 40, 40, 2, 188, 215, 550, 154850, 4908, 158590, 1035, 400, 808, 162200
2011-09-03, 10380, 16535, 2145, 1928, 1870, 8295, 420, 800, 400, 1098, 2398, 708, 3102, 182, 4310, 10685, 16555, 18378, 470, 16900, 910, 1212, 1862, 60, , 615, 92342, 82848, 1840, 558, 85600, 2075, 88290, 190, 1750, 90775, 91058, 60, 90, 362, 392, 30, 2862, 80, 340, 375, 588, 272, 1768, 710, 440, 1150, 1042, 1780, 845, 4888, 5705, 7838, 7890, 50, 5612, 4985, 2952, 2880, 308, 5762, 230, 200, 7502, 242, 330, 310, 185, 80, 452, 338, 1752, 798, 988, 30, 110, 10, 55, 340, 70, 1990, 250, 12512, 13212, 5802, 1312, 21785, 2492, 1435, 9672, 31455, 30268, 30322, 30322, 30, 129992, 40, 40, 0, 190, 210, 548, 133968, 4892, 137785, 1030, 388, 808, 141555
2011-09-04, 10082, 16518, 2112, 1905, 1852, 8258, 420, 800, 390, 1088, 2375, 705, 3080, 180, 4275, 10642, 16445, 18255, 470, 16840, 900, 1190, 1838, 60, , 602, 91355, 81420, 1820, 545, 83842, 2028, 86125, 190, 1690, 87925, 87978, 60, 82, 335, 368, 30, 2835, 78, 345, 370, 618, 300, 1760, 705, 432, 1122, 1022, 1772, 830, 4775, 5582, 7705, 7802, 50, 5555, 4948, 2928, 2855, 310, 5745, 230, 200, 7392, 240, 320, 305, 180, 70, 448, 330, 1648, 788, 990, 30, 102, 10, 45, 330, 70, 1952, 242, 12362, 13060, 5765, 1298, 21600, 2458, 1422, 9622, 31225, 31225, 31278, 31278, 35, 122200, 40, 40, 0, 190, 210, 540, 124225, 4875, 127552, 1025, 380, 800, 130210
2011-09-05, 10130, 16505, 2025, 1838, 1740, 8110, 420, 792, 382, 1075, 2350, 705, 3052, 180, 4240, 10510, 16322, 18118, 465, 16660, 890, 1165, 1818, 60, , 588, 90962, 81025, 1795, 538, 83408, 2040, 85660, 182, 1645, 87362, 87380, 58, 82, 308, 365, 30, 2810, 75, 350, 370, 648, 335, 1770, 700, 430, 1075, 1010, 1725, 815, 4670, 5462, 7548, 7720, 50, 5470, 4880, 2888, 2820, 305, 5715, 230, 200, 7335, 230, 320, 300, 180, 75, 440, 332, 1542, 775, 988, 30, 100, 10, 40, 312, 70, 1930, 240, 12210, 12898, 5725, 1285, 21380, 2425, 1365, 9535, 30918, 30918, 30970, 30970, 30, 120660, 40, 40, 0, 190, 210, 538, 122275, 4862, 125480, 1020, 382, 798, 127790
2011-09-06, 10135, 16492, 1940, 1865, 1745, 8028, 420, 780, 380, 1065, 2325, 702, 3028, 178, 4205, 10312, 16168, 17948, 465, 16540, 880, 2092, 2188, 60, , 575, 90565, 80612, 1772, 525, 82968, 1980, 85205, 180, 1602, 86870, 86888, 60, 78, 280, 348, 30, 2782, 70, 352, 362, 678, 372, 1795, 700, 425, 1060, 1000, 1678, 802, 4565, 5352, 7418, 7635, 50, 5350, 4780, 2818, 2752, 300, 5665, 230, 200, 7350, 230, 312, 300, 180, 80, 450, 340, 1440, 762, 985, 30, 100, 10, 40, 315, 70, 1902, 240, 12090, 12768, 5690, 1272, 21170, 2395, 1375, 9508, 30680, 30680, 30735, 30735, 30, 119875, 40, 40, 0, 190, 200, 530, 121402, 4845, 124635, 1020, 392, 790, 126902
2011-09-07, 9910, 16475, 1882, 1825, 1755, 7945, 420, 775, 380, 1055, 2305, 712, 3018, 170, 4170, 10210, 16582, 18400, 460, 16735, 870, 3080, 3690, 60, , 562, 91748, 81465, 1750, 520, 83618, 2038, 86825, 178, 1590, 88082, 87982, 55, 70, 252, 358, 30, 2760, 75, 360, 360, 705, 418, 1835, 700, 432, 1060, 995, 1658, 800, 4485, 5270, 7315, 7550, 50, 5245, 4682, 2730, 2662, 310, 5590, 230, 200, 7392, 230, 312, 300, 180, 80, 450, 342, 1340, 748, 990, 30, 100, 10, 40, 365, 70, 1882, 232, 12065, 12720, 5675, 1258, 21025, 2368, 1355, 9440, 30468, 30468, 30522, 30522, 30, 119510, 40, 40, 0, 195, 200, 530, 120890, 4830, 124138, 1018, 388, 785, 126352
2011-09-08, 9870, 16460, 1835, 1825, 1728, 7870, 418, 775, 382, 1045, 2292, 720, 3010, 170, 4152, 10115, 17128, 19010, 460, 17318, 865, 3040, 3698, 60, , 545, 93878, 83718, 1725, 510, 85858, 1932, 89188, 170, 1548, 90502, 90418, 52, 70, 228, 342, 30, 2735, 70, 365, 350, 735, 465, 1875, 705, 435, 1070, 990, 1658, 798, 4408, 5188, 7225, 7470, 50, 5162, 4612, 2660, 2585, 318, 5518, 230, 200, 7432, 220, 308, 295, 185, 75, 452, 350, 1235, 735, 1000, 35, 100, 10, 50, 425, 70, 1880, 232, 12138, 12778, 5660, 1248, 21000, 2340, 1350, 9200, 30200, 30200, 30258, 30258, 40, 121190, 40, 40, 0, 202, 200, 530, 122252, 4815, 125452, 1010, 378, 775, 127462
2011-09-09, 9692, 16448, 1795, 1840, 1760, 7870, 420, 790, 385, 1038, 2290, 720, 3015, 165, 4138, 10090, 17058, 18935, 462, 17328, 858, 2998, 3658, 55, , 535, 94425, 84410, 1708, 500, 86615, 1845, 89978, 170, 1492, 91432, 91415, 55, 65, 200, 320, 30, 2710, 70, 370, 338, 762, 505, 1922, 700, 440, 1092, 980, 1685, 785, 4318, 5095, 7138, 7380, 50, 5108, 4565, 2610, 2535, 330, 5475, 230, 200, 7470, 220, 302, 292, 190, 80, 452, 350, 1135, 725, 1010, 40, 100, 10, 60, 402, 70, 1862, 240, 12245, 12892, 5658, 1238, 21075, 2320, 1302, 9125, 30198, 30198, 30250, 30250, 40, 123080, 38, 40, 0, 210, 200, 530, 124258, 4800, 127518, 1000, 372, 765, 129535
2011-09-10, 9302, 16435, 1760, 1815, 1725, 7800, 420, 790, 375, 1030, 2288, 730, 3015, 160, 4135, 10050, 16990, 18860, 460, 17282, 848, 2958, 3620, 52, , 522, 94340, 85500, 1690, 492, 87505, 1845, 90632, 162, 1475, 91885, 91830, 60, 60, 190, 368, 30, 2678, 72, 370, 350, 770, 528, 1965, 700, 442, 1080, 970, 1700, 780, 4220, 4988, 7030, 7300, 50, 5065, 4538, 2585, 2502, 330, 5442, 230, 200, 7512, 220, 308, 298, 198, 80, 452, 350, 1105, 702, 1012, 40, 100, 10, 50, 350, 70, 1832, 235, 12312, 12972, 5648, 1228, 21158, 2298, 1298, 9090, 30248, 30248, 30305, 30305, 40, 123735, 40, 40, 0, 210, 200, 530, 125060, 4785, 128412, 1000, 375, 762, 130510
2011-09-11, 9198, 16425, 1728, 1780, 1640, 7722, 420, 790, 370, 1020, 2272, 722, 2995, 160, 4120, 9935, 16938, 18798, 460, 17258, 840, 2918, 3578, 60, , 512, 94105, 87148, 1672, 490, 89345, 1988, 92748, 160, 1510, 94132, 94075, 60, 60, 190, 378, 30, 2640, 72, 370, 350, 762, 515, 1988, 700, 450, 1070, 965, 1688, 770, 4130, 4890, 6908, 7218, 50, 5005, 4500, 2568, 2488, 330, 5425, 230, 200, 7558, 210, 295, 285, 190, 75, 448, 340, 1090, 682, 1005, 40, 100, 10, 42, 348, 70, 1788, 230, 12338, 13012, 5625, 1215, 21182, 2275, 1305, 9070, 30250, 30250, 30310, 30310, 42, 125020, 40, 40, 0, 210, 200, 530, 126052, 4770, 129390, 1000, 380, 755, 131388
2011-09-12, 9292, 16415, 1728, 1790, 1718, 7730, 420, 795, 375, 1012, 2270, 728, 2992, 160, 4095, 9855, 16812, 18662, 460, 17095, 835, 2878, 3540, 58, , 505, 93865, 86908, 1660, 482, 89082, 2062, 92682, 160, 1468, 94182, 94188, 52, 60, 182, 338, 30, 2608, 70, 362, 338, 752, 505, 1990, 700, 460, 1105, 960, 1700, 765, 4058, 4810, 6820, 7130, 52, 4928, 4442, 2528, 2450, 340, 5412, 230, 200, 7592, 210, 290, 280, 190, 80, 435, 348, 1078, 662, 1002, 48, 100, 10, 42, 392, 70, 1752, 230, 12360, 13038, 5620, 1208, 21180, 2255, 1300, 9060, 30245, 30245, 30300, 30300, 50, 126545, 35, 40, 0, 220, 200, 530, 127808, 4752, 131220, 992, 395, 745, 133268
2011-09-13, 8882, 16398, 1688, 1722, 1772, 7640, 430, 805, 378, 1008, 2270, 732, 3005, 160, 4090, 9822, 16702, 18540, 460, 16940, 828, 2838, 3500, 50, , 495, 93540, 86600, 1650, 472, 88760, 1850, 92202, 152, 1392, 93682, 93708, 50, 55, 180, 300, 28, 2572, 70, 360, 325, 745, 488, 1982, 708, 468, 1128, 958, 1742, 760, 3960, 4705, 6720, 7050, 50, 4885, 4412, 2495, 2410, 350, 5388, 230, 200, 7638, 208, 295, 280, 200, 80, 448, 340, 1060, 638, 995, 50, 100, 10, 40, 338, 70, 1712, 220, 12395, 13075, 5615, 1198, 21198, 2238, 1222, 8958, 30155, 30155, 30212, 30212, 40, 126335, 32, 40, 0, 220, 200, 530, 127735, 4738, 131248, 990, 365, 735, 133392
2011-09-14, 8540, 16385, 1645, 1638, 1642, 7510, 430, 810, 370, 1000, 2270, 740, 3005, 160, 4090, 9692, 16630, 18462, 460, 16915, 820, 2800, 3468, 50, , 490, 93198, 86245, 1635, 465, 88380, 1758, 91670, 150, 1335, 93065, 93085, 52, 50, 180, 292, 30, 2538, 70, 360, 330, 740, 475, 1968, 700, 465, 1110, 942, 1758, 750, 3862, 4595, 6588, 6968, 50, 4860, 4410, 2498, 2405, 350, 5362, 230, 202, 7682, 200, 290, 275, 192, 78, 448, 338, 1045, 615, 992, 50, 100, 12, 40, 410, 70, 1672, 220, 12410, 13100, 5602, 1190, 21210, 2220, 1240, 8945, 30155, 30155, 30215, 30215, 42, 125695, 38, 40, 0, 220, 202, 530, 127112, 4725, 130672, 985, 365, 728, 132812
2011-09-15, 8355, 16375, 1608, 1608, 1582, 7432, 430, 808, 362, 995, 2255, 740, 2995, 158, 4090, 9538, 16512, 18330, 460, 16880, 815, 2760, 3428, 58, , 480, 92970, 86008, 1622, 460, 88118, 1770, 91388, 150, 1360, 92768, 92775, 55, 50, 170, 320, 30, 2505, 70, 355, 330, 730, 465, 1958, 700, 470, 1102, 932, 1742, 740, 3772, 4502, 6470, 6880, 50, 4795, 4375, 2490, 2398, 350, 5362, 230, 200, 7720, 200, 290, 275, 190, 78, 445, 340, 1032, 592, 980, 58, 100, 20, 32, 462, 70, 1642, 230, 12452, 13138, 5590, 1180, 21212, 2200, 1238, 8925, 30138, 30138, 30198, 30198, 50, 125170, 38, 40, 0, 220, 210, 532, 126532, 4708, 130130, 980, 368, 728, 132242
2011-09-16, 8365, 16370, 1590, 1635, 1642, 7422, 430, 800, 365, 990, 2245, 740, 2985, 160, 4075, 9450, 16372, 18175, 460, 16828, 810, 2725, 3390, 60, , 480, 92788, 85820, 1620, 460, 87915, 1848, 91208, 145, 1388, 92612, 92615, 60, 55, 170, 328, 30, 2472, 75, 350, 342, 722, 450, 1950, 700, 470, 1080, 928, 1722, 740, 3685, 4410, 6360, 6800, 52, 4715, 4320, 2455, 2368, 350, 5350, 230, 195, 7760, 195, 280, 270, 188, 70, 435, 338, 1015, 572, 972, 60, 100, 20, 28, 408, 70, 1600, 228, 12488, 13182, 5580, 1180, 21240, 2185, 1282, 8948, 30192, 30192, 30252, 30252, 55, 124940, 40, 48, 0, 230, 210, 540, 126255, 4692, 129882, 985, 428, 738, 131988
2011-09-17, 8262, 16360, 1600, 1622, 1690, 7428, 430, 805, 362, 982, 2238, 748, 2988, 155, 4060, 9450, 16262, 18045, 460, 16692, 810, 2625, 3350, 58, , 475, 92598, 85638, 1618, 455, 87728, 1892, 91122, 140, 1425, 92558, 92560, 58, 60, 162, 355, 30, 2435, 70, 350, 335, 718, 452, 1950, 690, 462, 1068, 920, 1702, 730, 3578, 4300, 6252, 6692, 50, 4668, 4285, 2430, 2350, 350, 5330, 230, 192, 7805, 190, 270, 270, 180, 72, 428, 338, 988, 538, 960, 60, 100, 20, 20, 410, 70, 1572, 225, 12478, 13190, 5568, 1170, 21252, 2175, 1232, 8905, 30155, 30155, 30218, 30218, 60, 124855, 32, 48, 0, 230, 208, 540, 126205, 4678, 129812, 990, 408, 738, 131975
2011-09-18, 8360, 16348, 1610, 1600, 1682, 7415, 430, 810, 360, 980, 2230, 758, 2988, 150, 4052, 9452, 16222, 17988, 460, 16618, 818, 2380, 3072, 50, , 470, 92370, 85412, 1598, 450, 87495, 1852, 90838, 140, 1430, 92300, 92315, 58, 60, 150, 342, 30, 2368, 75, 350, 330, 710, 422, 1950, 695, 470, 1082, 920, 1700, 720, 3465, 4178, 6132, 6560, 60, 4602, 4245, 2438, 2365, 355, 5340, 230, 200, 7850, 190, 270, 268, 180, 75, 448, 340, 960, 488, 928, 65, 100, 20, 20, 418, 70, 1552, 225, 12475, 13195, 5578, 1160, 21248, 2162, 1202, 8858, 30108, 30108, 30168, 30168, 50, 124675, 30, 40, 0, 230, 210, 540, 126110, 4662, 129688, 980, 390, 715, 131815
2011-09-19, 8378, 16340, 1592, 1582, 1632, 7380, 430, 812, 360, 972, 2230, 762, 2990, 150, 4045, 9410, 16202, 17955, 460, 16552, 828, 2385, 3045, 50, , 470, 92185, 85222, 1580, 442, 87282, 1842, 90630, 140, 1418, 92082, 92090, 50, 60, 138, 360, 30, 2290, 70, 350, 335, 708, 385, 1938, 695, 470, 1085, 915, 1718, 720, 3358, 4070, 6022, 6428, 60, 4538, 4188, 2420, 2365, 360, 5365, 230, 200, 7890, 185, 270, 260, 180, 75, 450, 340, 928, 440, 895, 70, 100, 20, 20, 375, 70, 1528, 222, 12460, 13192, 5580, 1158, 21248, 2148, 1188, 8830, 30075, 30075, 30138, 30138, 50, 124382, 30, 40, 0, 230, 210, 545, 125875, 4652, 129432, 980, 402, 720, 131550
2011-09-20, 8392, 16332, 1595, 1590, 1612, 7388, 430, 822, 360, 970, 2230, 768, 2998, 150, 4042, 9362, 16150, 17888, 465, 16525, 835, 2395, 3052, 50, , 460, 91892, 84948, 1565, 440, 86990, 1765, 90280, 130, 1362, 91700, 91720, 60, 60, 125, 348, 30, 2218, 70, 350, 330, 700, 348, 1912, 700, 470, 1095, 902, 1728, 720, 3245, 3950, 5900, 6292, 58, 4498, 4145, 2408, 2360, 370, 5378, 230, 200, 7930, 188, 270, 262, 180, 80, 450, 350, 898, 395, 860, 70, 100, 20, 20, 415, 70, 1508, 220, 12430, 13175, 5585, 1150, 21238, 2135, 1175, 7042, 28280, 28280, 28342, 28342, 60, 123860, 32, 45, 0, 230, 210, 550, 125540, 4650, 129095, 980, 375, 715, 131242
2011-09-21, 8675, 16325, 1605, 1560, 1558, 7365, 430, 832, 355, 965, 2230, 778, 3008, 150, 4048, 9320, 16075, 17792, 465, 16478, 838, 2405, 3062, 50, , 460, 91662, 84690, 1548, 435, 86702, 1740, 89930, 130, 1372, 91330, 91342, 58, 70, 112, 380, 30, 2148, 70, 342, 315, 692, 315, 1882, 692, 478, 1122, 895, 1752, 720, 3132, 3832, 5775, 6160, 60, 4445, 4102, 2400, 2368, 370, 5398, 230, 200, 7965, 180, 268, 260, 180, 72, 448, 342, 865, 348, 825, 70, 100, 20, 20, 395, 70, 1492, 218, 12418, 13175, 5598, 1145, 21220, 2122, 1208, 4082, 25300, 25300, 25365, 25365, 70, 119788, 30, 42, 0, 230, 210, 550, 121998, 4650, 125698, 980, 370, 708, 128135
2011-09-22, 8752, 16318, 1625, 1680, 1732, 7460, 430, 840, 358, 960, 2240, 788, 3022, 145, 4058, 9292, 16045, 17748, 460, 16350, 848, 2405, 3072, 50, , 460, 91525, 84560, 1535, 430, 86552, 1695, 89740, 130, 1345, 91118, 91130, 52, 70, 100, 368, 30, 2072, 75, 340, 318, 688, 272, 1842, 690, 472, 1115, 888, 1775, 712, 3015, 3708, 5652, 6028, 60, 4405, 4070, 2395, 2370, 370, 5412, 230, 195, 7998, 175, 260, 255, 172, 70, 430, 335, 835, 300, 785, 70, 100, 20, 20, 368, 70, 1458, 210, 12382, 13160, 5608, 1140, 21170, 2110, 1175, 4068, 25238, 25238, 25302, 25302, 60, 118528, 30, 40, 0, 230, 205, 550, 120210, 4650, 123720, 980, 368, 702, 125822
2011-09-23, 8455, 16302, 1590, 1642, 1985, 7465, 430, 840, 350, 955, 2235, 798, 3032, 140, 4065, 9385, 16030, 17720, 465, 16282, 852, 2415, 3082, 50, , 455, 91330, 84368, 1518, 430, 86348, 1792, 89572, 130, 1335, 90918, 90925, 60, 70, 88, 378, 30, 2000, 70, 340, 320, 680, 230, 1805, 690, 465, 1088, 872, 1762, 702, 2882, 3570, 5500, 5892, 60, 4355, 4028, 2398, 2380, 370, 5425, 230, 190, 8030, 170, 260, 250, 162, 70, 408, 330, 802, 252, 745, 70, 100, 20, 12, 305, 70, 1418, 202, 12322, 13108, 5600, 1132, 21132, 2095, 1128, 4055, 25190, 25190, 25252, 25252, 60, 118212, 30, 40, 0, 230, 208, 550, 119938, 4650, 123422, 980, 360, 702, 125485
2011-09-24, 8165, 16295, 1570, 1755, 2042, 7488, 430, 840, 350, 950, 2230, 795, 3022, 140, 4060, 9342, 16088, 17772, 462, 16305, 858, 2360, 3075, 50, , 450, 91155, 84192, 1510, 428, 86152, 1780, 89428, 120, 1370, 90815, 90825, 60, 70, 80, 398, 30, 1945, 70, 340, 315, 680, 170, 1765, 690, 460, 1070, 862, 1730, 692, 2790, 3462, 5352, 5815, 60, 4275, 3960, 2378, 2375, 370, 5438, 230, 190, 8065, 170, 250, 250, 155, 70, 402, 330, 800, 238, 715, 70, 100, 20, 5, 298, 70, 1388, 200, 12245, 13040, 5600, 1128, 21062, 2082, 1118, 4042, 25105, 25105, 25170, 25170, 60, 117955, 30, 40, 0, 230, 208, 550, 119720, 4650, 123180, 980, 365, 702, 125232
2011-09-25, 7748, 16285, 1545, 1638, 2050, 7430, 420, 840, 340, 950, 2215, 798, 3015, 142, 4045, 9435, 16052, 17725, 468, 16285, 868, 2172, 2868, 50, , 450, 91052, 84072, 1500, 420, 86008, 1678, 89178, 120, 1358, 90570, 90582, 60, 70, 80, 378, 30, 1915, 70, 340, 315, 688, 150, 1718, 690, 452, 1052, 852, 1698, 690, 2770, 3432, 5292, 5810, 60, 4258, 3935, 2355, 2365, 370, 5432, 230, 190, 8100, 170, 250, 250, 148, 70, 410, 340, 800, 240, 715, 75, 100, 20, 5, 362, 70, 1415, 200, 12225, 13005, 5592, 1120, 20995, 2065, 1122, 4025, 25022, 25022, 25085, 25085, 70, 117680, 30, 42, 0, 228, 208, 558, 119510, 4650, 122958, 975, 392, 698, 125030
2011-09-26, 7742, 16280, 1545, 1580, 1908, 7315, 420, 838, 340, 940, 2202, 805, 3010, 145, 4040, 9312, 16090, 17758, 470, 16320, 870, 2175, 2842, 50, , 450, 90968, 83990, 1490, 420, 85918, 1715, 89082, 120, 1350, 90440, 90442, 60, 75, 80, 390, 30, 1905, 70, 340, 328, 698, 158, 1688, 680, 450, 1050, 842, 1672, 680, 2752, 3408, 5270, 5810, 60, 4295, 3975, 2400, 2408, 370, 5445, 230, 190, 8140, 170, 250, 250, 140, 70, 415, 338, 800, 240, 730, 80, 98, 20, 12, 410, 70, 1455, 200, 12310, 13082, 5590, 1120, 21010, 2052, 1145, 4010, 25020, 25020, 25082, 25082, 70, 117358, 32, 48, 0, 228, 210, 560, 119230, 4650, 122665, 975, 398, 700, 124752
2011-09-27, 8378, 16275, 1570, 1580, 1772, 7345, 420, 840, 340, 940, 2200, 810, 3018, 135, 4028, 9255, 15998, 17645, 470, 16238, 878, 2185, 2852, 48, , 450, 90918, 83938, 1488, 418, 85852, 1682, 89005, 120, 1340, 90355, 90362, 60, 80, 80, 385, 30, 1895, 70, 340, 318, 708, 168, 1680, 682, 452, 1060, 840, 1672, 680, 2735, 3385, 5240, 5810, 60, 4348, 4035, 2485, 2492, 370, 5520, 230, 200, 8182, 165, 250, 250, 140, 70, 430, 340, 800, 245, 742, 80, 100, 20, 20, 358, 70, 1490, 200, 12405, 13188, 5600, 1112, 21105, 2042, 1125, 3998, 25108, 25108, 25175, 25175, 70, 117292, 30, 48, 0, 230, 210, 568, 119192, 4650, 122592, 975, 365, 692, 124655
