, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-07, 13702, 13460, 3018, 3108, 2445, 9850, 395, 930, 625, 1485, 2935, 802, 3740, 245, 5448, 11412, 19210, 21332, 648, 19852, 1660, 2432, 3282, 130, , 1298, 135298, 136715, 5090, 1025, 143060, 3370, 146970, 368, 3062, 150262, 150338, 50, 150, 582, 692, 50, 3910, 88, 532, 442, 772, 678, 2125, 720, 668, 1515, 1315, 2110, 1255, 6390, 7555, 10018, 10428, 60, 7482, 6525, 4118, 4028, 130, 6425, 2172, 282, 8325, 355, 425, 422, 238, 90, 480, 402, 3930, 1025, 810, 52, 160, 0, 0, 368, 125, 2390, 280, 13542, 14410, 8985, 2812, 29585, 3825, 2030, 16225, 45818, 45818, 45930, 45930, 150, 199970, 70, 80, 60, 150, 392, 660, 202090, 4890, 203882, 1080, 465, 828, 206480
2011-08-08, 13330, 13432, 2912, 2965, 2310, 9610, 382, 912, 605, 1452, 2875, 782, 3660, 240, 5322, 11130, 18735, 20798, 640, 19368, 1600, 2362, 3205, 130, , 1240, 133868, 135272, 4862, 988, 141420, 3270, 145208, 352, 2982, 148425, 148505, 50, 150, 590, 672, 50, 3898, 88, 515, 450, 765, 665, 2115, 720, 665, 1508, 1288, 2082, 1225, 6300, 7440, 9852, 10240, 60, 7350, 6405, 4030, 3948, 125, 6388, 2158, 272, 8300, 342, 412, 410, 230, 90, 475, 398, 3905, 1020, 815, 50, 155, 0, 8, 345, 120, 2235, 280, 13348, 14208, 8780, 2720, 29058, 3712, 1988, 16110, 45162, 45162, 45272, 45272, 150, 197502, 60, 80, 60, 150, 385, 645, 199602, 4875, 201415, 1078, 468, 830, 203982
2011-08-09, 12948, 13408, 2805, 2868, 2180, 9385, 380, 902, 590, 1422, 2818, 768, 3585, 235, 5200, 10835, 18295, 20310, 630, 18878, 1545, 2298, 3135, 120, , 1182, 132535, 133922, 4570, 955, 139798, 3280, 143560, 338, 2902, 146682, 146755, 50, 145, 600, 638, 50, 3885, 80, 502, 445, 760, 650, 2102, 720, 640, 1470, 1262, 2060, 1185, 6205, 7325, 9700, 10052, 60, 7232, 6298, 3935, 3860, 128, 6330, 2145, 262, 8292, 332, 400, 400, 222, 82, 462, 390, 3880, 1010, 810, 45, 150, 0, 10, 342, 118, 2085, 285, 13165, 14005, 8585, 2640, 28460, 3605, 1910, 15998, 44458, 44458, 44558, 44558, 145, 194945, 60, 80, 60, 140, 375, 625, 197052, 4858, 198890, 1075, 462, 830, 201462
2011-08-10, 12578, 13385, 2710, 2760, 2065, 9180, 368, 885, 575, 1398, 2765, 752, 3515, 222, 5085, 10578, 17858, 19828, 622, 18430, 1490, 2235, 3065, 120, , 1130, 131238, 132628, 4275, 925, 138170, 3060, 141785, 325, 2748, 144790, 144872, 50, 132, 608, 590, 50, 3865, 80, 488, 440, 760, 628, 2088, 720, 612, 1405, 1238, 2008, 1152, 6132, 7220, 9555, 9868, 60, 7098, 6190, 3852, 3780, 120, 6260, 2130, 260, 8290, 325, 390, 395, 215, 80, 452, 390, 3858, 1005, 788, 38, 150, 0, 8, 348, 110, 1938, 285, 12985, 13805, 8335, 2560, 27898, 3500, 1858, 15888, 43785, 43785, 43885, 43885, 140, 192525, 60, 80, 60, 135, 365, 605, 194610, 4840, 196462, 1065, 455, 822, 199012
2011-08-11, 12240, 13360, 2630, 2645, 1980, 8975, 360, 862, 562, 1370, 2710, 738, 3445, 220, 4975, 10332, 17448, 19368, 615, 17992, 1440, 2172, 3002, 120, , 1080, 129955, 131342, 4030, 888, 136568, 2912, 139970, 312, 2635, 142835, 142910, 50, 130, 615, 565, 45, 3850, 80, 478, 440, 752, 620, 2075, 710, 588, 1348, 1210, 1938, 1128, 6068, 7142, 9440, 9682, 60, 6942, 6048, 3745, 3682, 120, 6192, 2115, 250, 8288, 320, 380, 385, 210, 80, 450, 390, 3835, 1000, 780, 30, 150, 0, 10, 335, 110, 1798, 288, 12820, 13618, 7982, 2480, 26168, 3400, 1850, 15780, 41948, 41948, 42045, 42045, 140, 189260, 60, 80, 60, 130, 358, 592, 191558, 4825, 193480, 1068, 450, 825, 196112
2011-08-12, 11992, 13335, 2552, 2598, 1900, 8842, 355, 860, 558, 1345, 2665, 730, 3395, 215, 4875, 10110, 17085, 18970, 605, 17602, 1392, 2112, 2935, 120, , 1035, 128708, 130085, 3830, 858, 135038, 2828, 138315, 302, 2572, 141095, 141165, 50, 120, 620, 542, 40, 3838, 80, 468, 440, 752, 620, 2070, 710, 582, 1340, 1190, 1898, 1100, 6000, 7060, 9325, 9498, 60, 6782, 5898, 3618, 3565, 128, 6118, 2102, 250, 8290, 310, 372, 380, 210, 80, 450, 380, 3805, 990, 785, 30, 142, 0, 18, 320, 108, 1660, 290, 12685, 13468, 7610, 2408, 25482, 3310, 1795, 15685, 41170, 41170, 41265, 41265, 140, 186042, 60, 72, 60, 130, 350, 578, 188155, 4808, 190075, 1060, 440, 818, 192635
2011-08-13, 11740, 13315, 2485, 2500, 1832, 8672, 350, 850, 545, 1320, 2628, 722, 3352, 212, 4795, 9935, 16750, 18595, 595, 17260, 1345, 2052, 2872, 120, , 995, 127265, 128755, 3668, 830, 133522, 2752, 136742, 290, 2510, 139478, 139550, 50, 120, 628, 518, 40, 3825, 80, 455, 425, 738, 618, 2070, 710, 578, 1332, 1178, 1895, 1072, 5950, 6992, 9220, 9360, 55, 6658, 5780, 3505, 3450, 130, 6032, 2088, 242, 8285, 302, 362, 370, 210, 80, 440, 380, 3728, 988, 788, 30, 140, 0, 28, 355, 100, 1528, 290, 12565, 13335, 7238, 2335, 24888, 3220, 1745, 15592, 40478, 40478, 40575, 40575, 140, 183655, 60, 70, 60, 135, 340, 565, 185722, 4790, 187642, 1055, 430, 812, 190145
2011-08-14, 11470, 13295, 2418, 2422, 1770, 8525, 350, 845, 532, 1300, 2595, 712, 3305, 208, 4718, 9740, 16470, 18282, 588, 16958, 1298, 1998, 2812, 110, , 958, 123832, 125510, 3535, 808, 130230, 2752, 133578, 280, 2440, 136492, 136645, 50, 110, 630, 488, 40, 3810, 75, 442, 422, 708, 595, 2068, 712, 565, 1310, 1162, 1892, 1050, 5888, 6912, 9125, 9285, 50, 6628, 5745, 3448, 3382, 130, 5958, 2072, 235, 8280, 292, 352, 368, 210, 80, 445, 378, 3638, 980, 790, 25, 140, 0, 35, 360, 100, 1548, 290, 12498, 13228, 6875, 2268, 24305, 3140, 1720, 15510, 39812, 39812, 39902, 39902, 140, 181038, 60, 70, 60, 132, 332, 550, 183230, 4775, 185195, 1038, 425, 798, 187700
2011-08-15, 11175, 13278, 2355, 2352, 1710, 8382, 340, 835, 520, 1280, 2555, 700, 3255, 200, 4640, 9562, 16190, 17972, 580, 16715, 1255, 1942, 2752, 110, , 925, 120500, 122012, 3415, 780, 126532, 2618, 129752, 270, 2338, 132555, 132722, 50, 110, 632, 455, 40, 3795, 80, 432, 420, 680, 560, 2055, 710, 552, 1275, 1140, 1872, 1025, 5822, 6830, 9002, 9210, 50, 6635, 5768, 3468, 3398, 130, 5948, 2058, 228, 8275, 288, 342, 358, 200, 72, 450, 362, 3545, 980, 790, 20, 140, 0, 45, 320, 100, 1630, 292, 12590, 13275, 6542, 2205, 23835, 3060, 1672, 15430, 39262, 39262, 39345, 39345, 140, 176942, 60, 70, 60, 132, 330, 535, 179340, 4758, 181388, 1030, 420, 790, 183982
2011-08-16, 10920, 13260, 2295, 2315, 1670, 8262, 340, 822, 510, 1260, 2518, 692, 3208, 202, 4568, 9400, 15920, 17678, 572, 16510, 1212, 1892, 2692, 110, , 892, 120345, 121582, 3312, 760, 125748, 2565, 128588, 260, 2308, 130920, 130938, 50, 108, 640, 478, 40, 3780, 72, 422, 408, 655, 548, 2032, 710, 548, 1258, 1122, 1850, 1002, 5768, 6760, 8898, 9140, 50, 6625, 5775, 3502, 3440, 130, 6010, 2045, 220, 8270, 280, 335, 350, 200, 72, 442, 360, 3455, 975, 800, 20, 140, 0, 58, 395, 98, 1728, 298, 12702, 13378, 6295, 2148, 23552, 2990, 1678, 15350, 38898, 38898, 38982, 38982, 145, 173052, 60, 70, 60, 142, 330, 530, 175245, 4742, 177282, 1020, 418, 785, 179805
2011-08-17, 10725, 13242, 2235, 2315, 1680, 8210, 340, 820, 508, 1245, 2490, 690, 3180, 198, 4495, 9288, 15680, 17405, 562, 16238, 1185, 1835, 2635, 110, , 862, 119795, 121098, 3218, 740, 125190, 2535, 128045, 250, 2250, 130402, 130432, 50, 100, 640, 440, 40, 3772, 70, 412, 392, 628, 540, 2015, 712, 545, 1260, 1112, 1840, 985, 5732, 6705, 8820, 9065, 50, 6568, 5732, 3505, 3452, 140, 6065, 2030, 220, 8278, 272, 330, 345, 200, 72, 440, 352, 3362, 972, 815, 20, 135, 0, 70, 408, 90, 1835, 300, 12870, 13525, 6172, 2090, 23402, 2925, 1628, 15278, 38678, 38678, 38758, 38758, 150, 171828, 60, 70, 60, 150, 322, 528, 173662, 4725, 175632, 1010, 402, 765, 177915
2011-08-18, 10448, 13222, 2180, 2280, 1665, 8130, 332, 818, 495, 1225, 2465, 690, 3152, 190, 4438, 9202, 15460, 17162, 550, 15882, 1165, 1788, 2588, 105, , 832, 119142, 120458, 3118, 720, 124438, 2392, 127222, 240, 2165, 129512, 129552, 50, 100, 648, 402, 40, 3762, 72, 402, 390, 600, 515, 2005, 710, 525, 1222, 1095, 1825, 970, 5682, 6645, 8735, 8992, 50, 6505, 5680, 3465, 3415, 140, 6060, 2015, 210, 8295, 270, 325, 340, 192, 70, 430, 340, 3270, 972, 832, 20, 130, 0, 80, 342, 90, 1928, 290, 13040, 13698, 6115, 2040, 23410, 2865, 1585, 15215, 38625, 38625, 38700, 38700, 140, 170980, 60, 70, 50, 150, 318, 518, 172830, 4712, 174850, 1000, 400, 752, 177092
2011-08-19, 10155, 13202, 2128, 2130, 1585, 7930, 330, 802, 488, 1212, 2435, 688, 3115, 190, 4390, 9062, 15278, 16960, 542, 15735, 1145, 1742, 2540, 108, , 802, 118375, 119698, 3020, 700, 123565, 2262, 126155, 235, 2122, 128415, 128460, 50, 90, 650, 402, 40, 3758, 70, 395, 395, 578, 492, 1990, 710, 510, 1178, 1078, 1775, 945, 5635, 6585, 8655, 8920, 50, 6420, 5615, 3422, 3372, 140, 6025, 2002, 210, 8315, 260, 320, 340, 190, 70, 430, 340, 3180, 975, 848, 20, 130, 0, 85, 355, 90, 2032, 288, 13202, 13850, 6065, 1988, 23455, 2802, 1520, 15150, 38605, 38605, 38682, 38682, 140, 169972, 60, 70, 50, 150, 310, 510, 171815, 4700, 173890, 1000, 402, 752, 176132
2011-08-20, 9932, 13188, 2078, 2072, 1505, 7798, 330, 800, 488, 1195, 2405, 688, 3095, 190, 4338, 8855, 15085, 16745, 535, 15602, 1128, 1700, 2495, 110, , 780, 118275, 119352, 2920, 685, 123012, 2285, 125525, 230, 2055, 127618, 127638, 50, 90, 635, 378, 38, 3738, 70, 390, 390, 562, 495, 1972, 710, 508, 1170, 1068, 1735, 928, 5582, 6520, 8580, 8850, 50, 6320, 5525, 3350, 3305, 140, 5980, 2000, 202, 8335, 260, 318, 335, 195, 70, 430, 340, 3100, 960, 868, 20, 130, 0, 98, 395, 90, 2142, 288, 13405, 14038, 6035, 1938, 23512, 2745, 1530, 15090, 38602, 38602, 38678, 38678, 140, 168885, 60, 70, 50, 160, 310, 500, 170695, 4700, 172822, 995, 402, 750, 175055
2011-08-21, 9742, 13175, 2030, 2042, 1448, 7722, 330, 800, 485, 1182, 2395, 698, 3095, 180, 4298, 8728, 14835, 16472, 525, 15368, 1110, 1660, 2455, 110, , 758, 121822, 122715, 2815, 665, 126052, 2175, 128212, 222, 1972, 129755, 129612, 50, 80, 615, 355, 35, 3688, 70, 382, 378, 560, 488, 1970, 710, 492, 1175, 1060, 1725, 915, 5522, 6448, 8492, 8778, 50, 6228, 5440, 3278, 3225, 150, 5918, 2000, 200, 8355, 250, 310, 330, 192, 72, 442, 340, 3020, 935, 872, 25, 130, 0, 110, 382, 90, 2172, 282, 13585, 14235, 6000, 1895, 23625, 2695, 1530, 15038, 38665, 38665, 38740, 38740, 140, 168870, 60, 70, 50, 162, 310, 500, 170342, 4700, 172470, 990, 392, 742, 174580
2011-08-22, 9590, 13160, 1985, 2020, 1405, 7652, 330, 800, 472, 1170, 2378, 700, 3075, 180, 4280, 8635, 14650, 16265, 515, 15170, 1095, 1622, 2418, 110, , 735, 121415, 122755, 2720, 650, 126280, 2025, 128658, 220, 1935, 130710, 130742, 50, 80, 595, 348, 30, 3635, 70, 380, 375, 552, 462, 1968, 710, 490, 1182, 1052, 1732, 898, 5458, 6370, 8402, 8705, 50, 6170, 5390, 3218, 3165, 155, 5858, 2000, 200, 8388, 250, 310, 328, 200, 75, 445, 338, 2930, 912, 868, 25, 130, 0, 110, 345, 82, 2160, 280, 13662, 14330, 5975, 1855, 23700, 2655, 1492, 14992, 38692, 38692, 38768, 38768, 150, 171325, 60, 70, 50, 170, 302, 498, 172628, 4700, 174732, 980, 390, 725, 176642
2011-08-23, 9352, 13142, 1942, 1980, 1365, 7555, 330, 800, 470, 1158, 2360, 698, 3058, 180, 4245, 8542, 14508, 16102, 510, 15088, 1078, 1582, 2378, 110, , 715, 120578, 121448, 2630, 635, 124900, 1930, 127195, 210, 1862, 129272, 129342, 50, 80, 575, 328, 30, 3578, 70, 380, 380, 550, 442, 1955, 705, 478, 1170, 1045, 1732, 885, 5402, 6302, 8310, 8632, 50, 6125, 5352, 3188, 3130, 155, 5815, 2000, 192, 8420, 242, 305, 320, 192, 70, 422, 330, 2858, 888, 858, 22, 130, 0, 110, 345, 80, 2150, 272, 13702, 14365, 5945, 1812, 23680, 2612, 1485, 14945, 38628, 38628, 38698, 38698, 150, 171120, 60, 70, 50, 175, 300, 492, 172912, 4698, 175200, 975, 395, 725, 177358
2011-08-24, 9145, 13138, 1895, 1992, 1355, 7520, 335, 802, 470, 1148, 2350, 700, 3050, 180, 4212, 8452, 14388, 15972, 510, 15112, 1065, 1542, 2345, 110, , 698, 119852, 120558, 2552, 625, 123860, 2020, 126125, 208, 1858, 128070, 128100, 50, 80, 555, 332, 30, 3522, 70, 370, 370, 550, 428, 1935, 700, 478, 1168, 1032, 1720, 872, 5352, 6240, 8230, 8560, 50, 6065, 5308, 3162, 3100, 158, 5792, 2000, 190, 8450, 240, 300, 318, 190, 70, 410, 338, 2775, 865, 868, 30, 130, 0, 120, 385, 80, 2158, 272, 13775, 14432, 5920, 1775, 23645, 2575, 1475, 14908, 38555, 38555, 38630, 38630, 160, 169540, 60, 70, 50, 182, 300, 490, 171378, 4690, 173748, 972, 390, 722, 175972
2011-08-25, 9030, 13130, 1858, 1992, 1415, 7488, 340, 810, 458, 1138, 2340, 708, 3048, 175, 4192, 8408, 14270, 15845, 500, 14912, 1048, 1512, 2315, 102, , 682, 119302, 119998, 2485, 612, 123198, 1915, 125418, 200, 1815, 127330, 127362, 50, 78, 530, 318, 30, 3468, 70, 370, 365, 550, 412, 1922, 700, 465, 1162, 1020, 1720, 860, 5280, 6155, 8142, 8490, 45, 6005, 5255, 3122, 3065, 160, 5768, 2000, 190, 8488, 230, 290, 305, 185, 70, 412, 330, 2690, 842, 862, 30, 125, 0, 120, 358, 80, 2152, 270, 13862, 14520, 5900, 1738, 23665, 2540, 1455, 14875, 38540, 38540, 38620, 38620, 155, 168530, 60, 70, 50, 190, 300, 490, 170240, 4690, 172640, 960, 390, 708, 174780
2011-08-26, 8880, 13110, 1825, 1905, 1352, 7368, 340, 810, 450, 1128, 2328, 708, 3035, 170, 4162, 8338, 14158, 15715, 490, 14685, 1035, 1475, 2278, 100, , 668, 118690, 119402, 2420, 600, 122535, 1800, 124640, 200, 1740, 126495, 126530, 50, 70, 510, 275, 30, 3408, 70, 368, 358, 540, 395, 1905, 700, 458, 1132, 1005, 1698, 842, 5208, 6072, 8035, 8420, 48, 5945, 5210, 3082, 3025, 160, 5730, 1985, 180, 8520, 222, 290, 300, 175, 70, 400, 330, 2608, 818, 858, 30, 120, 0, 120, 330, 80, 2138, 270, 13920, 14575, 5870, 1705, 23678, 2505, 1382, 14842, 38520, 38520, 38592, 38592, 150, 167730, 60, 70, 50, 200, 298, 490, 169438, 4690, 171892, 958, 390, 700, 174005
2011-08-27, 8695, 13095, 1785, 1868, 1278, 7275, 338, 802, 440, 1120, 2310, 705, 3015, 170, 4130, 8208, 14035, 15580, 482, 14580, 1018, 1442, 2245, 98, , 655, 117962, 118675, 2360, 590, 121738, 1775, 123770, 190, 1715, 125590, 125628, 50, 78, 495, 280, 30, 3352, 70, 360, 355, 545, 388, 1892, 700, 445, 1115, 990, 1665, 832, 5148, 5998, 7935, 8348, 40, 5862, 5138, 3042, 2982, 160, 5695, 1778, 180, 8558, 220, 280, 298, 170, 70, 400, 320, 2505, 810, 852, 30, 120, 0, 118, 342, 80, 2128, 262, 13965, 14615, 5838, 1672, 23650, 2468, 1360, 14805, 38452, 38452, 38528, 38528, 150, 166780, 60, 70, 50, 200, 290, 482, 168498, 4690, 171015, 955, 390, 708, 173138
2011-08-28, 8562, 13085, 1750, 1868, 1235, 7238, 340, 800, 438, 1110, 2290, 708, 2998, 165, 4098, 8125, 13872, 15400, 480, 14415, 1005, 1412, 2215, 95, , 642, 117305, 118018, 2300, 578, 121002, 1748, 123020, 190, 1688, 124808, 124842, 50, 70, 475, 272, 30, 3278, 70, 355, 350, 550, 370, 1880, 690, 442, 1112, 980, 1638, 818, 5090, 5928, 7840, 8282, 40, 5778, 5062, 2980, 2922, 160, 5645, 1525, 180, 8565, 215, 280, 290, 160, 70, 392, 320, 2395, 810, 870, 30, 120, 0, 118, 312, 80, 2092, 262, 14015, 14665, 5808, 1638, 23620, 2435, 1348, 14765, 38388, 38388, 38458, 38458, 145, 165848, 60, 70, 50, 200, 290, 480, 167520, 4690, 170085, 952, 382, 705, 172218
2011-08-29, 8450, 13072, 1718, 1830, 1198, 7178, 340, 800, 430, 1100, 2275, 710, 2985, 168, 4075, 8075, 13742, 15258, 480, 14328, 995, 1382, 2185, 100, , 630, 116652, 117365, 2250, 568, 120282, 1728, 122255, 180, 1682, 124025, 124058, 50, 75, 460, 305, 30, 3208, 70, 350, 350, 550, 355, 1868, 695, 440, 1120, 972, 1630, 810, 5042, 5872, 7765, 8218, 40, 5710, 5008, 2925, 2862, 160, 5588, 1272, 170, 8455, 210, 270, 290, 160, 70, 385, 320, 2285, 810, 892, 30, 120, 0, 112, 280, 70, 2052, 260, 14062, 14715, 5780, 1608, 23598, 2405, 1360, 14735, 38332, 38332, 38402, 38402, 145, 164988, 60, 70, 50, 200, 290, 475, 166642, 4690, 169260, 948, 385, 692, 171362
2011-08-30, 8310, 13062, 1685, 1752, 1168, 7068, 340, 800, 430, 1092, 2270, 710, 2980, 160, 4048, 7982, 13652, 15152, 480, 14218, 980, 1352, 2155, 90, , 618, 116098, 116790, 2205, 558, 119632, 1692, 121570, 180, 1678, 123330, 123360, 50, 70, 440, 290, 30, 3132, 70, 342, 345, 550, 335, 1855, 700, 448, 1130, 968, 1645, 800, 5005, 5822, 7708, 8152, 40, 5660, 4968, 2890, 2820, 170, 5548, 1020, 170, 8278, 210, 270, 290, 160, 60, 380, 320, 2175, 810, 905, 30, 120, 0, 102, 295, 70, 2022, 252, 14000, 14685, 5752, 1580, 23518, 2378, 1325, 14702, 38220, 38220, 38290, 38290, 145, 164145, 60, 70, 50, 202, 290, 470, 165772, 4690, 168448, 942, 380, 680, 170530
2011-08-31, 8145, 13052, 1655, 1750, 1142, 7012, 340, 800, 430, 1088, 2260, 718, 2978, 160, 4030, 7880, 13525, 15015, 480, 14135, 968, 1322, 2125, 90, , 608, 115572, 114418, 2155, 548, 117735, 1662, 120080, 175, 1615, 122178, 122282, 50, 62, 422, 252, 30, 3060, 70, 340, 345, 550, 322, 1840, 692, 440, 1122, 955, 1650, 795, 4952, 5760, 7645, 8085, 40, 5622, 4948, 2872, 2800, 170, 5522, 768, 170, 8092, 200, 270, 280, 160, 68, 380, 320, 2068, 810, 925, 30, 112, 0, 92, 262, 70, 1992, 250, 13825, 14525, 5728, 1550, 23355, 2350, 1300, 14678, 38028, 37598, 37668, 37668, 150, 163265, 60, 70, 50, 210, 282, 470, 164910, 4685, 167645, 940, 380, 680, 169718
2011-09-01, 8085, 13045, 1628, 1738, 1120, 6732, 340, 800, 422, 1080, 2250, 720, 2970, 158, 4020, 7812, 13418, 14892, 480, 14038, 958, 1292, 2095, 90, , 600, 111212, 98545, 2115, 540, 102335, 1658, 105485, 170, 1548, 109072, 109752, 50, 60, 405, 248, 30, 2990, 70, 332, 358, 555, 300, 1820, 690, 440, 1122, 948, 1645, 782, 4895, 5698, 7560, 8018, 40, 5578, 4918, 2858, 2788, 180, 5510, 515, 170, 7910, 200, 268, 280, 158, 70, 385, 320, 1958, 810, 950, 30, 110, 0, 78, 310, 70, 1968, 245, 13635, 14335, 5705, 1522, 23118, 2322, 1298, 12242, 35360, 34060, 34130, 34130, 148, 156840, 60, 70, 50, 210, 282, 470, 160215, 4680, 163338, 935, 378, 675, 166035
2011-09-02, 7950, 13035, 1600, 1698, 1095, 6308, 340, 800, 428, 1072, 2250, 720, 2968, 158, 4000, 7382, 13285, 14745, 478, 13865, 945, 1265, 2070, 90, , 588, 88490, 76525, 2075, 535, 80702, 1705, 84450, 170, 1562, 88975, 89960, 50, 60, 390, 275, 30, 2922, 70, 330, 358, 560, 288, 1805, 690, 440, 1125, 942, 1645, 780, 4860, 5655, 7505, 7955, 40, 5522, 4880, 2835, 2765, 180, 5498, 278, 170, 7732, 200, 260, 280, 150, 68, 388, 320, 1848, 810, 972, 30, 110, 0, 62, 320, 70, 1950, 250, 13448, 14142, 5695, 1500, 22872, 2300, 1288, 10628, 33500, 32208, 32278, 32278, 150, 137900, 60, 70, 50, 218, 282, 470, 142348, 4680, 145942, 945, 382, 688, 149532
2011-09-03, 7788, 13022, 1572, 1695, 1075, 6275, 340, 800, 420, 1070, 2240, 728, 2968, 150, 3990, 7115, 12922, 14348, 472, 13595, 935, 1235, 2042, 90, , 578, 85458, 71360, 2042, 525, 74008, 1720, 75975, 160, 1562, 77770, 77905, 50, 60, 362, 275, 30, 2868, 70, 330, 355, 578, 275, 1790, 690, 440, 1130, 935, 1650, 770, 4802, 5598, 7458, 7880, 40, 5475, 4845, 2812, 2740, 188, 5482, 230, 170, 7560, 192, 260, 275, 150, 62, 378, 320, 1742, 798, 988, 30, 110, 0, 55, 310, 70, 1915, 248, 13262, 13955, 5680, 1478, 22648, 2278, 1245, 10570, 33218, 32028, 32098, 32098, 145, 117905, 60, 70, 40, 220, 280, 468, 121925, 4680, 125575, 948, 370, 685, 129182
2011-09-04, 7655, 13012, 1548, 1672, 1055, 6232, 340, 800, 410, 1060, 2228, 722, 2955, 150, 3972, 7068, 12598, 13985, 480, 13302, 920, 1208, 2012, 90, , 568, 84868, 70782, 2020, 518, 73388, 1698, 75312, 160, 1508, 76912, 76942, 50, 50, 332, 258, 30, 2840, 70, 335, 352, 608, 302, 1780, 690, 432, 1102, 922, 1642, 760, 4698, 5480, 7340, 7798, 40, 5418, 4810, 2790, 2718, 190, 5472, 230, 162, 7400, 190, 260, 270, 150, 60, 370, 310, 1638, 788, 990, 30, 110, 0, 48, 298, 70, 1882, 240, 13048, 13748, 5660, 1455, 22408, 2252, 1242, 10538, 32940, 32940, 33010, 33010, 150, 112042, 60, 70, 40, 220, 280, 460, 113620, 4680, 116635, 940, 362, 680, 118855
