, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-08-15, 11028, 17745, 2355, 2352, 1710, 8382, 340, 835, 520, 1422, 2898, 712, 3612, 200, 4640, 9562, 16190, 17972, 580, 16715, 1290, 2002, 2812, 120, , 1015, 122160, 123778, 3360, 790, 128378, 2480, 131632, 282, 2375, 134748, 135000, 50, 110, 632, 472, 40, 3815, 80, 425, 415, 675, 578, 2062, 735, 635, 1362, 1230, 2068, 1128, 6008, 7038, 9345, 9220, 50, 6845, 5978, 3688, 3622, 180, 6242, 2058, 220, 8268, 270, 320, 375, 220, 80, 538, 380, 3548, 980, 795, 60, 140, 0, 42, 320, 110, 1720, 300, 16972, 17690, 7375, 2570, 29625, 3300, 1700, 15918, 45542, 45542, 45630, 45630, 140, 186278, 60, 80, 60, 142, 408, 635, 188738, 4755, 190748, 1030, 420, 790, 193265
2011-08-16, 10720, 17730, 2295, 2315, 1670, 8262, 340, 822, 510, 1392, 2848, 702, 3552, 202, 4568, 9400, 15920, 17678, 572, 16510, 1248, 1945, 2752, 120, , 975, 124542, 125490, 3238, 770, 129412, 2435, 131900, 272, 2348, 133925, 133828, 50, 110, 640, 490, 40, 3800, 72, 415, 408, 650, 560, 2040, 732, 622, 1342, 1208, 2035, 1100, 5948, 6958, 9230, 9145, 50, 6822, 5975, 3708, 3648, 180, 6290, 2045, 210, 8265, 260, 312, 370, 215, 80, 525, 390, 3458, 975, 805, 60, 140, 0, 58, 400, 100, 1810, 305, 17082, 17788, 7015, 2490, 29235, 3210, 1702, 15830, 45068, 45068, 45150, 45150, 148, 181340, 60, 80, 60, 155, 400, 630, 183738, 4740, 185812, 1022, 420, 785, 188422
2011-08-17, 10465, 17715, 2235, 2315, 1680, 8210, 340, 820, 508, 1370, 2805, 700, 3505, 198, 4495, 9288, 15680, 17405, 562, 16238, 1220, 1888, 2690, 120, , 945, 124300, 125610, 3130, 750, 129635, 2412, 132378, 262, 2288, 134750, 134770, 50, 105, 640, 452, 40, 3792, 70, 408, 392, 625, 555, 2025, 738, 620, 1340, 1195, 2012, 1078, 5905, 6900, 9140, 9070, 50, 6755, 5922, 3700, 3648, 185, 6330, 2030, 210, 8272, 258, 310, 360, 215, 80, 520, 382, 3365, 972, 820, 60, 140, 0, 70, 410, 100, 1915, 302, 17252, 17945, 6688, 2422, 28918, 3140, 1652, 15750, 44668, 44668, 44748, 44748, 152, 181620, 60, 80, 60, 160, 392, 622, 183285, 4725, 185185, 1012, 405, 765, 187318
2011-08-18, 10170, 17695, 2180, 2280, 1665, 8130, 332, 818, 495, 1345, 2775, 700, 3472, 190, 4438, 9202, 15460, 17162, 550, 15882, 1200, 1838, 2640, 115, , 910, 123628, 124945, 3005, 730, 128848, 2275, 131528, 252, 2195, 133852, 133898, 50, 100, 645, 412, 40, 3782, 72, 400, 388, 598, 532, 2015, 730, 595, 1298, 1175, 1985, 1052, 5850, 6830, 9042, 9000, 50, 6682, 5860, 3648, 3598, 190, 6315, 2015, 202, 8285, 250, 300, 352, 210, 80, 510, 380, 3272, 972, 835, 58, 140, 0, 80, 345, 100, 2008, 300, 17428, 18112, 6430, 2352, 28700, 3068, 1605, 15672, 44375, 44375, 44455, 44455, 145, 181215, 60, 80, 60, 160, 382, 605, 183180, 4708, 185200, 1000, 400, 752, 187435
2011-08-19, 9878, 17675, 2128, 2130, 1585, 7930, 330, 802, 488, 1322, 2728, 700, 3425, 190, 4390, 9062, 15278, 16960, 542, 15735, 1180, 1792, 2590, 112, , 875, 122840, 124162, 2890, 708, 127930, 2152, 130422, 245, 2160, 132722, 132768, 50, 100, 650, 412, 40, 3778, 70, 390, 395, 572, 508, 2000, 728, 575, 1250, 1152, 1932, 1028, 5790, 6758, 8950, 8925, 50, 6590, 5785, 3595, 3545, 190, 6268, 2002, 200, 8305, 245, 300, 350, 210, 78, 508, 378, 3182, 975, 852, 60, 140, 0, 85, 362, 100, 2102, 290, 17590, 18268, 6295, 2288, 28568, 2992, 1542, 15600, 44165, 44165, 44245, 44245, 140, 179960, 60, 80, 60, 160, 380, 592, 181938, 4700, 184022, 1000, 402, 752, 186280
2011-08-20, 9635, 17662, 2078, 2072, 1505, 7798, 330, 800, 488, 1300, 2690, 700, 3390, 190, 4338, 8855, 15085, 16745, 535, 15602, 1160, 1748, 2545, 118, , 848, 122352, 123588, 2782, 690, 127178, 2178, 129640, 235, 2088, 131815, 131848, 50, 92, 635, 388, 40, 3758, 70, 385, 388, 560, 510, 1988, 730, 565, 1240, 1142, 1885, 1005, 5735, 6690, 8858, 8852, 50, 6480, 5685, 3515, 3470, 190, 6212, 2000, 192, 8325, 240, 300, 348, 210, 78, 500, 378, 3100, 960, 872, 60, 140, 0, 98, 398, 95, 2210, 290, 17788, 18452, 6235, 2225, 28550, 2928, 1550, 15528, 44078, 44078, 44158, 44158, 148, 178702, 60, 80, 60, 170, 372, 590, 180625, 4700, 182760, 998, 402, 750, 185002
2011-08-21, 9448, 17648, 2030, 2042, 1448, 7722, 330, 800, 485, 1282, 2675, 708, 3380, 180, 4298, 8728, 14835, 16472, 525, 15368, 1140, 1702, 2500, 112, , 820, 123050, 124225, 2690, 675, 127632, 2075, 129930, 228, 2002, 131880, 131860, 50, 90, 615, 365, 40, 3708, 70, 380, 378, 555, 502, 1985, 730, 550, 1238, 1130, 1870, 990, 5665, 6610, 8760, 8780, 50, 6382, 5592, 3430, 3380, 195, 6142, 2000, 190, 8348, 240, 290, 340, 210, 80, 512, 380, 3020, 935, 878, 60, 140, 0, 110, 388, 90, 2238, 292, 17978, 18655, 6200, 2168, 28638, 2870, 1548, 15470, 44105, 44105, 44185, 44185, 150, 178042, 60, 80, 60, 172, 370, 590, 179820, 4700, 181980, 990, 392, 742, 184162
2011-08-22, 9305, 17635, 1985, 2020, 1405, 7652, 330, 800, 472, 1265, 2648, 710, 3355, 180, 4280, 8635, 14650, 16265, 515, 15170, 1125, 1662, 2460, 110, , 798, 122468, 123792, 2600, 658, 127185, 1895, 129438, 220, 1965, 131528, 131568, 50, 88, 595, 358, 35, 3652, 70, 378, 370, 550, 480, 1982, 730, 542, 1245, 1118, 1870, 968, 5600, 6528, 8660, 8708, 50, 6315, 5532, 3368, 3312, 200, 6075, 2000, 190, 8380, 238, 292, 338, 210, 80, 515, 375, 2940, 912, 872, 60, 130, 2, 110, 348, 90, 2222, 288, 18060, 18752, 6165, 2112, 28688, 2820, 1510, 15412, 44098, 44098, 44178, 44178, 150, 178205, 60, 80, 60, 180, 365, 580, 179920, 4698, 182115, 980, 390, 725, 184215
2011-08-23, 9105, 17618, 1942, 1980, 1365, 7555, 330, 800, 470, 1248, 2620, 708, 3328, 180, 4245, 8542, 14508, 16102, 510, 15088, 1105, 1622, 2425, 118, , 770, 121785, 122640, 2520, 642, 125970, 1828, 128132, 212, 1890, 130212, 130272, 50, 85, 575, 335, 30, 3598, 70, 370, 378, 550, 455, 1968, 722, 530, 1228, 1108, 1860, 950, 5535, 6448, 8552, 8635, 50, 6260, 5490, 3332, 3270, 200, 6025, 2000, 185, 8410, 230, 288, 330, 202, 80, 488, 362, 2860, 888, 862, 60, 130, 2, 110, 350, 90, 2208, 280, 17325, 18428, 6125, 2060, 28610, 2768, 1505, 15362, 43972, 43972, 44048, 44048, 155, 177375, 60, 80, 60, 185, 360, 570, 179265, 4690, 181560, 980, 395, 725, 183738
2011-08-24, 8960, 17610, 1895, 1992, 1355, 7520, 335, 802, 470, 1232, 2602, 710, 3310, 180, 4212, 8452, 14388, 15972, 510, 15112, 1088, 1582, 2385, 115, , 750, 121208, 121898, 2445, 632, 125088, 1938, 127250, 210, 1880, 129202, 129228, 50, 85, 552, 340, 30, 3540, 70, 370, 368, 550, 445, 1950, 720, 520, 1220, 1092, 1842, 935, 5480, 6385, 8470, 8562, 50, 6195, 5435, 3292, 3235, 202, 5990, 2000, 180, 8445, 222, 280, 328, 200, 72, 480, 360, 2780, 865, 872, 60, 130, 8, 120, 388, 90, 2208, 280, 13615, 15022, 6090, 2015, 26658, 2725, 1492, 15315, 41972, 41972, 42045, 42045, 160, 175332, 60, 80, 60, 190, 360, 570, 177452, 4690, 179852, 972, 390, 722, 182132
2011-08-25, 8885, 17608, 1858, 1992, 1415, 7488, 340, 810, 458, 1218, 2585, 718, 3302, 175, 4192, 8408, 14270, 15845, 500, 14912, 1075, 1550, 2355, 110, , 732, 120795, 121470, 2378, 618, 124562, 1818, 126680, 200, 1845, 128610, 128640, 50, 80, 530, 328, 30, 3485, 70, 368, 365, 542, 425, 1935, 720, 510, 1215, 1078, 1838, 920, 5405, 6295, 8372, 8492, 50, 6125, 5380, 3248, 3190, 210, 5958, 2000, 180, 8480, 215, 275, 315, 192, 70, 475, 348, 2700, 842, 872, 60, 130, 10, 120, 360, 90, 2202, 280, 13072, 13790, 6065, 1965, 23732, 2685, 1470, 15275, 39010, 39010, 39082, 39082, 160, 171340, 60, 80, 60, 200, 352, 570, 173620, 4690, 176145, 960, 390, 705, 178550
2011-08-26, 8750, 17588, 1825, 1905, 1352, 7368, 340, 810, 450, 1205, 2565, 715, 3280, 170, 4162, 8338, 14158, 15715, 490, 14685, 1058, 1512, 2315, 108, , 718, 120295, 120998, 2318, 605, 124022, 1722, 126030, 200, 1762, 127890, 127920, 50, 80, 510, 285, 30, 3428, 70, 360, 355, 540, 408, 1920, 718, 498, 1182, 1060, 1810, 898, 5330, 6210, 8252, 8420, 50, 6062, 5325, 3205, 3145, 208, 5915, 1985, 178, 8512, 210, 270, 310, 182, 70, 462, 340, 2618, 818, 862, 60, 130, 10, 120, 335, 80, 2188, 280, 13095, 13782, 6028, 1925, 23370, 2645, 1395, 15235, 38602, 38602, 38675, 38675, 152, 169245, 60, 80, 50, 200, 350, 562, 171098, 4690, 173575, 960, 390, 700, 175752
2011-08-27, 8605, 17572, 1785, 1868, 1278, 7275, 338, 802, 440, 1192, 2540, 710, 3255, 170, 4130, 8208, 14035, 15580, 482, 14580, 1045, 1480, 2285, 100, , 700, 119682, 120382, 2265, 595, 123342, 1705, 125295, 192, 1745, 127122, 127152, 50, 80, 495, 288, 30, 3370, 70, 360, 355, 540, 400, 1905, 710, 485, 1160, 1042, 1765, 885, 5262, 6120, 8145, 8352, 42, 5975, 5255, 3158, 3100, 200, 5875, 1778, 170, 8548, 208, 268, 305, 178, 70, 460, 332, 2508, 810, 862, 60, 130, 10, 118, 348, 80, 2172, 270, 13125, 13808, 5995, 1878, 23298, 2605, 1378, 15190, 38485, 38485, 38558, 38558, 150, 168302, 60, 80, 50, 200, 348, 555, 170080, 4690, 172592, 960, 390, 708, 174712
2011-08-28, 8492, 17562, 1750, 1868, 1235, 7238, 340, 800, 438, 1178, 2518, 718, 3232, 165, 4098, 8125, 13872, 15400, 480, 14415, 1028, 1442, 2250, 100, , 685, 119122, 119822, 2215, 585, 122712, 1678, 124650, 190, 1715, 126452, 126482, 50, 80, 475, 278, 30, 3298, 70, 350, 348, 545, 385, 1892, 710, 480, 1160, 1030, 1738, 865, 5200, 6050, 8045, 8285, 40, 5882, 5170, 3088, 3032, 200, 5815, 1525, 170, 8558, 200, 260, 300, 170, 70, 452, 330, 2398, 810, 878, 60, 120, 10, 115, 312, 80, 2138, 270, 13168, 13845, 5955, 1835, 23238, 2565, 1360, 15145, 38382, 38382, 38452, 38452, 150, 167445, 60, 78, 50, 210, 340, 550, 169188, 4690, 171750, 952, 385, 705, 173878
2011-08-29, 8385, 17552, 1718, 1830, 1198, 7178, 340, 800, 430, 1165, 2495, 715, 3212, 168, 4075, 8075, 13742, 15258, 480, 14328, 1015, 1412, 2215, 100, , 668, 118565, 119262, 2165, 572, 122095, 1658, 123992, 185, 1705, 125775, 125802, 50, 80, 458, 308, 30, 3225, 70, 350, 348, 550, 370, 1882, 710, 480, 1160, 1022, 1730, 855, 5152, 5992, 7962, 8218, 48, 5808, 5110, 3028, 2968, 205, 5758, 1272, 170, 8448, 200, 258, 295, 168, 70, 448, 330, 2288, 810, 895, 60, 120, 10, 112, 285, 80, 2098, 265, 13208, 13882, 5925, 1795, 23188, 2525, 1372, 15105, 38292, 38292, 38362, 38362, 150, 166662, 60, 70, 50, 210, 340, 540, 168382, 4690, 171000, 950, 390, 690, 173098
2011-08-30, 8262, 17542, 1685, 1752, 1168, 7068, 340, 800, 430, 1155, 2482, 718, 3200, 160, 4048, 7982, 13652, 15152, 480, 14218, 1005, 1382, 2185, 100, , 655, 118092, 118770, 2125, 562, 121535, 1625, 123400, 180, 1702, 125175, 125200, 50, 72, 440, 295, 30, 3150, 70, 340, 345, 550, 352, 1868, 710, 478, 1172, 1012, 1738, 848, 5105, 5938, 7898, 8152, 45, 5758, 5065, 2988, 2920, 210, 5708, 1020, 170, 8270, 190, 250, 290, 160, 70, 440, 328, 2178, 810, 910, 60, 120, 10, 102, 298, 80, 2062, 258, 13142, 13850, 5898, 1765, 23092, 2490, 1338, 15075, 38162, 38162, 38232, 38232, 150, 165895, 60, 70, 50, 210, 335, 540, 167585, 4685, 170258, 945, 380, 680, 172330
2011-08-31, 8100, 17530, 1655, 1750, 1142, 7012, 340, 800, 430, 1145, 2472, 728, 3198, 160, 4030, 7880, 13525, 15015, 480, 14135, 990, 1352, 2155, 100, , 642, 117638, 116478, 2085, 555, 119718, 1598, 121988, 178, 1638, 124100, 124205, 50, 70, 422, 255, 30, 3078, 70, 338, 342, 550, 335, 1850, 710, 470, 1162, 998, 1740, 835, 5052, 5872, 7825, 8085, 40, 5715, 5038, 2965, 2895, 212, 5678, 768, 165, 8090, 190, 250, 290, 160, 70, 435, 330, 2068, 810, 930, 60, 120, 10, 92, 265, 80, 2032, 250, 12965, 13690, 5870, 1725, 22910, 2458, 1310, 15042, 37952, 37520, 37590, 37590, 150, 165080, 60, 70, 50, 220, 330, 538, 166788, 4680, 169520, 940, 380, 678, 171592
2011-09-01, 8035, 17525, 1628, 1738, 1120, 6732, 340, 800, 422, 1135, 2455, 728, 3185, 158, 4020, 7812, 13418, 14892, 480, 14038, 978, 1322, 2125, 100, , 632, 113682, 100898, 2045, 548, 104565, 1592, 107605, 170, 1572, 111162, 111828, 50, 70, 405, 252, 30, 3005, 70, 330, 355, 552, 315, 1835, 710, 470, 1160, 990, 1730, 822, 4992, 5802, 7735, 8020, 40, 5665, 5005, 2948, 2878, 220, 5660, 515, 160, 7908, 190, 250, 290, 160, 70, 438, 330, 1960, 810, 955, 60, 120, 10, 78, 310, 80, 2005, 250, 12770, 13495, 5845, 1690, 22655, 2428, 1308, 15008, 37662, 36368, 36438, 36438, 150, 159350, 60, 70, 50, 220, 330, 530, 162505, 4680, 165575, 938, 380, 675, 168195
2011-09-02, 7915, 17515, 1600, 1698, 1095, 6308, 340, 800, 428, 1128, 2450, 728, 3175, 158, 4000, 7382, 13285, 14745, 478, 13865, 968, 1292, 2098, 98, , 618, 92358, 80275, 2010, 540, 84295, 1638, 87872, 170, 1585, 92240, 93162, 50, 65, 388, 282, 30, 2938, 70, 330, 358, 560, 305, 1818, 710, 470, 1160, 982, 1722, 812, 4955, 5758, 7675, 7955, 40, 5605, 4962, 2922, 2852, 220, 5642, 278, 160, 7728, 185, 250, 280, 160, 70, 440, 330, 1850, 810, 975, 65, 120, 10, 62, 325, 80, 1982, 250, 12580, 13300, 5828, 1660, 22395, 2400, 1298, 14978, 37375, 36075, 36145, 36145, 150, 143912, 60, 70, 50, 225, 330, 530, 148010, 4680, 151465, 948, 382, 688, 154768
2011-09-03, 7750, 17505, 1572, 1695, 1075, 6275, 340, 800, 420, 1120, 2435, 732, 3168, 150, 3990, 7115, 12922, 14348, 472, 13595, 955, 1265, 2072, 95, , 605, 89518, 75415, 1982, 530, 77995, 1652, 79890, 165, 1582, 81692, 81818, 50, 60, 360, 280, 30, 2885, 70, 330, 352, 578, 292, 1802, 702, 468, 1162, 975, 1730, 808, 4895, 5698, 7622, 7880, 40, 5555, 4925, 2892, 2820, 228, 5628, 230, 160, 7552, 180, 248, 280, 155, 70, 435, 325, 1745, 798, 992, 62, 120, 10, 55, 310, 70, 1948, 250, 12385, 13105, 5810, 1630, 22150, 2372, 1252, 14952, 37105, 35915, 35982, 35982, 150, 125298, 60, 70, 50, 230, 330, 525, 129238, 4680, 132830, 950, 370, 685, 136340
2011-09-04, 7620, 17495, 1548, 1672, 1055, 6232, 340, 800, 410, 1110, 2420, 730, 3152, 150, 3972, 7068, 12598, 13985, 480, 13302, 945, 1240, 2045, 95, , 595, 89000, 74905, 1952, 522, 77452, 1628, 79305, 160, 1535, 80918, 80945, 50, 60, 332, 260, 30, 2858, 70, 332, 350, 608, 320, 1790, 700, 458, 1138, 960, 1715, 795, 4785, 5578, 7500, 7800, 40, 5495, 4885, 2870, 2795, 230, 5610, 230, 160, 7392, 180, 240, 280, 150, 70, 435, 320, 1640, 788, 992, 60, 118, 10, 45, 300, 70, 1912, 242, 12168, 12890, 5782, 1600, 21892, 2345, 1252, 14922, 36818, 36818, 36885, 36885, 150, 119885, 60, 70, 50, 230, 325, 520, 121508, 4680, 124512, 942, 362, 680, 126710
2011-09-05, 7528, 17485, 1520, 1612, 1035, 6145, 340, 795, 405, 1102, 2400, 730, 3135, 150, 3948, 7005, 12458, 13828, 470, 13092, 935, 1215, 2022, 90, , 585, 88458, 74360, 1930, 518, 76868, 1630, 78700, 160, 1495, 80270, 80298, 50, 55, 308, 265, 30, 2830, 70, 340, 355, 635, 345, 1802, 700, 450, 1085, 945, 1670, 780, 4678, 5458, 7348, 7710, 40, 5410, 4820, 2828, 2758, 228, 5575, 230, 160, 7302, 180, 240, 270, 150, 70, 430, 322, 1535, 775, 990, 60, 110, 10, 40, 282, 70, 1885, 240, 11952, 12662, 5750, 1572, 21602, 2315, 1198, 14892, 36492, 36492, 36562, 36562, 148, 119382, 60, 70, 50, 230, 320, 518, 120985, 4680, 123995, 940, 365, 675, 126035
2011-09-06, 7432, 17480, 1498, 1638, 1018, 6130, 340, 788, 400, 1095, 2382, 730, 3115, 150, 3922, 6930, 12382, 13742, 470, 13032, 925, 1235, 1998, 90, , 575, 88012, 73895, 1905, 510, 76365, 1602, 78175, 152, 1462, 79700, 79725, 50, 50, 280, 248, 30, 2808, 70, 342, 345, 662, 385, 1828, 700, 445, 1070, 940, 1622, 770, 4578, 5348, 7225, 7630, 42, 5290, 4720, 2758, 2692, 222, 5525, 230, 160, 7315, 180, 240, 272, 150, 70, 430, 330, 1430, 762, 990, 60, 110, 10, 40, 285, 70, 1862, 238, 11788, 12480, 5722, 1548, 21325, 2288, 1220, 14862, 36185, 36185, 36255, 36255, 150, 118458, 60, 70, 50, 230, 320, 510, 120038, 4678, 123108, 938, 375, 668, 125162
2011-09-07, 7305, 17468, 1475, 1598, 1000, 6088, 340, 780, 402, 1090, 2368, 738, 3110, 150, 3902, 6908, 13222, 14662, 470, 13532, 915, 2088, 2638, 90, , 562, 88358, 74110, 1885, 505, 76478, 1640, 78210, 150, 1445, 79600, 79582, 50, 50, 250, 225, 30, 2782, 70, 350, 345, 692, 432, 1865, 700, 450, 1065, 940, 1605, 770, 4498, 5262, 7130, 7545, 50, 5185, 4622, 2670, 2602, 230, 5452, 230, 160, 7352, 175, 240, 275, 155, 70, 430, 332, 1330, 748, 992, 60, 110, 10, 40, 345, 70, 1845, 232, 11742, 12405, 5708, 1520, 21128, 2262, 1205, 14838, 35965, 35965, 36032, 36032, 150, 117725, 60, 70, 50, 230, 320, 510, 119238, 4670, 122352, 932, 370, 665, 124382
2011-09-08, 7230, 17460, 1455, 1602, 982, 6042, 348, 782, 405, 1080, 2358, 745, 3100, 140, 3892, 6848, 14378, 15958, 470, 14720, 905, 2075, 2890, 90, , 552, 88782, 74560, 1862, 500, 76918, 1588, 78642, 150, 1408, 80020, 80012, 50, 50, 222, 195, 30, 2758, 68, 355, 338, 722, 482, 1910, 700, 455, 1075, 932, 1608, 768, 4420, 5182, 7042, 7460, 48, 5108, 4552, 2600, 2528, 238, 5388, 230, 160, 7398, 170, 235, 270, 160, 70, 440, 340, 1228, 735, 1008, 70, 110, 10, 50, 400, 70, 1845, 232, 11810, 12465, 5698, 1498, 21078, 2240, 1205, 14810, 35888, 35888, 35955, 35955, 158, 117785, 60, 70, 50, 240, 320, 515, 119145, 4670, 122278, 930, 360, 655, 124218
2011-09-09, 7152, 17452, 1435, 1612, 968, 6052, 350, 798, 408, 1075, 2360, 748, 3110, 140, 3885, 6828, 14422, 16008, 470, 14888, 895, 2048, 2860, 90, , 542, 89548, 75298, 1840, 492, 77602, 1545, 79250, 145, 1358, 80528, 80502, 50, 50, 198, 182, 30, 2732, 68, 360, 325, 752, 522, 1955, 700, 460, 1098, 928, 1635, 758, 4332, 5090, 6960, 7380, 50, 5050, 4508, 2552, 2475, 250, 5338, 230, 160, 7438, 170, 235, 270, 165, 70, 440, 340, 1130, 725, 1018, 70, 110, 10, 60, 380, 70, 1822, 240, 11922, 12580, 5700, 1475, 21142, 2220, 1165, 14790, 35935, 35935, 36000, 36000, 158, 118202, 58, 70, 50, 240, 320, 520, 119545, 4670, 122730, 920, 360, 645, 124628
2011-09-10, 7035, 17448, 1415, 1598, 952, 6005, 350, 800, 400, 1070, 2360, 758, 3118, 140, 3892, 6808, 14370, 15950, 470, 14860, 888, 2015, 2828, 90, , 532, 89792, 75625, 1820, 482, 77948, 1548, 79615, 140, 1342, 80938, 80928, 50, 50, 190, 170, 30, 2700, 70, 360, 335, 760, 540, 1995, 700, 460, 1085, 920, 1650, 750, 4238, 4988, 6855, 7292, 50, 5010, 4482, 2528, 2448, 250, 5308, 230, 160, 7478, 170, 240, 270, 170, 70, 448, 340, 1095, 702, 1018, 70, 110, 10, 50, 328, 70, 1800, 235, 11992, 12660, 5690, 1455, 21222, 2200, 1165, 14772, 35992, 35992, 36060, 36060, 150, 118852, 60, 70, 50, 242, 320, 520, 120155, 4670, 123382, 915, 362, 645, 125248
2011-09-11, 6930, 17440, 1395, 1568, 938, 5952, 355, 800, 400, 1065, 2350, 750, 3105, 140, 3888, 6765, 14342, 15922, 470, 14860, 880, 1980, 2792, 90, , 525, 89645, 75508, 1800, 468, 77810, 1658, 79562, 140, 1372, 80942, 80950, 50, 50, 185, 160, 30, 2665, 70, 360, 335, 752, 530, 2022, 700, 460, 1075, 915, 1640, 748, 4150, 4890, 6738, 7210, 50, 4950, 4442, 2512, 2430, 255, 5292, 230, 160, 7520, 162, 230, 262, 170, 70, 448, 330, 1082, 682, 1010, 75, 110, 10, 42, 328, 70, 1758, 230, 12018, 12700, 5675, 1435, 21240, 2182, 1178, 14750, 35990, 35990, 36058, 36058, 155, 119185, 60, 70, 50, 250, 320, 520, 120540, 4670, 123848, 920, 368, 638, 125750
2011-09-12, 6842, 17435, 1375, 1575, 925, 5945, 360, 808, 400, 1060, 2350, 752, 3105, 140, 3875, 6722, 14295, 15872, 465, 14758, 870, 1952, 2768, 90, , 520, 89470, 75300, 1782, 450, 77578, 1700, 79462, 140, 1338, 80835, 80842, 50, 40, 180, 150, 30, 2628, 70, 352, 328, 742, 520, 2025, 700, 472, 1108, 912, 1650, 740, 4075, 4810, 6660, 7130, 50, 4878, 4390, 2475, 2395, 262, 5280, 230, 160, 7560, 160, 230, 260, 170, 70, 432, 340, 1072, 662, 1010, 80, 110, 10, 45, 372, 70, 1722, 230, 12045, 12728, 5670, 1415, 21235, 2165, 1182, 14732, 35965, 35965, 36032, 36032, 160, 119152, 52, 70, 45, 250, 315, 520, 120535, 4670, 123905, 912, 382, 628, 125832
