, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-05-30,25263.0,14230.0,5869.0,9008.0,9549.0,16114.0,292.0,2092.0,3776.0,7208.0,7868.0,15077.0,699.0,17521.0,18280.0,31808.0,34879.0,4866.0,41341.0,4152.0,4551.0,182.0,98549.0,9695.0,112725.0,102000.0,9013.0,6236.0,117232.0,4626.0,119871.0,1296.0,9145.0,128988.0,128979.0,304.0,344.0,284.0,1327.0,1982.0,269.0,2403.0,777.0,1878.0,1157.0,2295.0,987.0,2231.0,537.0,1209.0,1659.0,1701.0,2100.0,3225.0,5829.0,6772.0,9843.0,13216.0,43.0,9165.0,7986.0,5618.0,5378.0,116.0,7669.0,1017.0,470.0,7487.0,704.0,529.0,1157.0,932.0,185.0,398.0,2183.0,6114.0,1040.0,926.0,85.0,91.0,3.0,1.0,1678.0,703.0,2905.0,1183.0,12771.0,14440.0,23952.0,3743.0,41950.0,19879.0,7417.0,21281.0,63231.0,63231.0,63375.0,63375.0,265.0,195173.0,104.0,167.0,27.0,2.0,948.0,1596.0,203333.0,4998.0,203692.0,1799.0,520.0,1077.0,207198.0
2010-05-31,26666.0,14746.0,6074.0,8619.0,9793.0,16037.0,299.0,2094.0,3723.0,7192.0,8132.0,15324.0,677.0,17771.0,18517.0,32062.0,35126.0,4879.0,41463.0,4079.0,4437.0,174.0,104149.0,9440.0,115323.0,101500.0,9024.0,6188.0,116828.0,4579.0,119598.0,1299.0,9230.0,128933.0,128957.0,300.0,341.0,283.0,1277.0,2019.0,251.0,2429.0,744.0,1806.0,1130.0,2262.0,959.0,2140.0,516.0,1166.0,1595.0,1604.0,2011.0,3022.0,5842.0,6752.0,9798.0,13199.0,42.0,9087.0,7903.0,5553.0,5318.0,114.0,7650.0,1004.0,460.0,7454.0,734.0,558.0,1139.0,923.0,180.0,383.0,2091.0,6033.0,1041.0,930.0,81.0,89.0,2.0,1.0,1656.0,678.0,3006.0,1133.0,12787.0,14392.0,24062.0,3757.0,42044.0,19558.0,7302.0,20944.0,62989.0,62989.0,63130.0,63130.0,258.0,194721.0,101.0,163.0,26.0,0.0,900.0,1540.0,202687.0,4976.0,203048.0,1764.0,509.0,1067.0,206458.0
2010-06-01,27353.0,21721.0,6047.0,8324.0,9882.0,15728.0,296.0,2223.0,3661.0,7237.0,8205.0,15442.0,650.0,17880.0,18355.0,32198.0,35244.0,4897.0,41481.0,3908.0,4026.0,168.0,127227.0,9342.0,132744.0,100069.0,9019.0,6290.0,115479.0,4582.0,118301.0,1298.0,9283.0,127840.0,127922.0,297.0,339.0,281.0,1257.0,2052.0,250.0,2424.0,736.0,1766.0,1174.0,2226.0,915.0,2089.0,494.0,1111.0,1498.0,1540.0,1837.0,2904.0,5820.0,6714.0,9695.0,13179.0,40.0,8918.0,7739.0,5428.0,5208.0,112.0,7605.0,976.0,438.0,7407.0,710.0,546.0,1133.0,913.0,193.0,376.0,2036.0,5955.0,1043.0,934.0,77.0,87.0,1.0,1.0,1566.0,656.0,3004.0,1062.0,12757.0,14340.0,23615.0,4269.0,42364.0,18665.0,6889.0,20259.0,62624.0,62624.0,62762.0,62762.0,250.0,194163.0,99.0,157.0,25.0,0.0,865.0,1490.0,202210.0,4956.0,202628.0,1724.0,511.0,1055.0,206031.0
2010-06-02,27630.0,27580.0,6174.0,8269.0,9693.0,15688.0,326.0,2318.0,3594.0,7351.0,7723.0,15075.0,621.0,17722.0,18099.0,32179.0,35194.0,4914.0,41458.0,3746.0,3500.0,167.0,135700.0,9110.0,148020.0,100000.0,8971.0,6169.0,115220.0,4535.0,117878.0,1271.0,9129.0,127065.0,127085.0,296.0,340.0,282.0,1226.0,2090.0,241.0,2452.0,710.0,1748.0,1163.0,2147.0,838.0,2039.0,472.0,1052.0,1403.0,1471.0,1642.0,2827.0,5820.0,6707.0,9617.0,13158.0,39.0,8679.0,7485.0,5191.0,4980.0,108.0,7464.0,940.0,421.0,7360.0,728.0,566.0,1119.0,900.0,201.0,373.0,1958.0,5874.0,1044.0,935.0,72.0,86.0,0.0,1.0,1550.0,630.0,2985.0,970.0,12581.0,14150.0,22967.0,3898.0,41630.0,17250.0,6510.0,18837.0,60467.0,60467.0,60603.0,60603.0,242.0,191662.0,97.0,150.0,23.0,2.0,819.0,1425.0,199970.0,4935.0,200505.0,1713.0,492.0,1049.0,204032.0
2010-06-03,27952.0,28735.0,6162.0,8524.0,9588.0,15927.0,316.0,2195.0,3527.0,7180.0,7427.0,14607.0,585.0,17156.0,18168.0,31724.0,34669.0,4913.0,40907.0,3613.0,3367.0,159.0,136456.0,8844.0,148648.0,100000.0,8941.0,6181.0,115117.0,4451.0,117714.0,1228.0,8830.0,126592.0,126609.0,292.0,338.0,286.0,1200.0,2132.0,206.0,2473.0,687.0,1722.0,1156.0,2094.0,795.0,1967.0,462.0,1005.0,1327.0,1416.0,1449.0,2756.0,5861.0,6730.0,9606.0,13135.0,39.0,8423.0,7216.0,4917.0,4708.0,106.0,7230.0,905.0,408.0,7306.0,769.0,604.0,1119.0,881.0,186.0,384.0,1913.0,5821.0,1069.0,938.0,67.0,84.0,0.0,1.0,1581.0,621.0,3096.0,899.0,12470.0,13963.0,22375.0,3483.0,40265.0,15983.0,6155.0,17533.0,57798.0,57798.0,57932.0,57932.0,236.0,188329.0,94.0,146.0,21.0,2.0,768.0,1345.0,196559.0,4916.0,197144.0,1687.0,474.0,1042.0,200652.0
2010-06-04,28247.0,28625.0,6166.0,8611.0,10164.0,16064.0,342.0,2043.0,3471.0,6870.0,7037.0,13907.0,554.0,16500.0,18404.0,31128.0,33987.0,4885.0,40167.0,3403.0,3184.0,156.0,136993.0,8632.0,148871.0,100000.0,9003.0,6385.0,115303.0,4364.0,117843.0,1197.0,8534.0,126384.0,126388.0,293.0,341.0,294.0,1205.0,2183.0,188.0,2504.0,667.0,1701.0,1175.0,2043.0,770.0,1915.0,462.0,952.0,1245.0,1366.0,1291.0,2714.0,6021.0,6917.0,9739.0,13115.0,36.0,8178.0,6951.0,4637.0,4425.0,103.0,6975.0,869.0,387.0,7238.0,804.0,639.0,1189.0,940.0,178.0,379.0,1837.0,5741.0,1121.0,973.0,61.0,82.0,0.0,2.0,1538.0,591.0,3202.0,853.0,12488.0,13929.0,21923.0,3249.0,39312.0,14961.0,5664.0,16438.0,55750.0,55750.0,55881.0,55881.0,229.0,185469.0,92.0,143.0,22.0,1.0,734.0,1272.0,193484.0,4901.0,194087.0,1666.0,466.0,1032.0,197500.0
2010-06-05,28427.0,28523.0,6309.0,8666.0,10055.0,16237.0,334.0,1916.0,3422.0,6654.0,6583.0,13236.0,525.0,15702.0,18585.0,30329.0,33088.0,4853.0,39174.0,3239.0,2989.0,156.0,137310.0,8563.0,148965.0,100000.0,8957.0,6537.0,115529.0,4394.0,118067.0,1185.0,8299.0,126375.0,126377.0,292.0,342.0,299.0,1214.0,2231.0,176.0,2536.0,634.0,1680.0,1160.0,2019.0,769.0,1891.0,462.0,889.0,1146.0,1329.0,1126.0,2639.0,6184.0,7071.0,9893.0,13094.0,35.0,7964.0,6716.0,4377.0,4159.0,98.0,6723.0,833.0,368.0,7167.0,778.0,625.0,1160.0,921.0,174.0,357.0,1787.0,5683.0,1174.0,1033.0,58.0,80.0,0.0,2.0,1576.0,571.0,3214.0,797.0,12486.0,13914.0,21441.0,3094.0,38648.0,14521.0,5474.0,15876.0,54524.0,54524.0,54652.0,54652.0,222.0,183699.0,91.0,139.0,22.0,1.0,713.0,1232.0,191469.0,4890.0,192075.0,1655.0,460.0,1026.0,195359.0
2010-06-06,28686.0,28391.0,6321.0,8801.0,9956.0,16385.0,336.0,1809.0,3381.0,6439.0,6174.0,12613.0,506.0,14969.0,18743.0,29518.0,32175.0,4823.0,38224.0,3114.0,2845.0,156.0,137347.0,8364.0,148713.0,100000.0,8869.0,6122.0,115171.0,4269.0,117744.0,1149.0,8025.0,125881.0,125915.0,287.0,338.0,302.0,1157.0,2273.0,160.0,2567.0,609.0,1649.0,1112.0,1963.0,774.0,1889.0,461.0,856.0,1117.0,1256.0,977.0,2589.0,6383.0,7276.0,10032.0,13074.0,34.0,7741.0,6472.0,4127.0,3908.0,98.0,6514.0,798.0,354.0,7103.0,757.0,614.0,1240.0,981.0,176.0,363.0,1747.0,5647.0,1227.0,1099.0,60.0,78.0,0.0,2.0,1561.0,556.0,3188.0,758.0,12408.0,13827.0,20988.0,3000.0,38022.0,14210.0,5526.0,15575.0,53597.0,53597.0,53723.0,53723.0,216.0,182547.0,89.0,138.0,23.0,1.0,694.0,1201.0,190251.0,4887.0,190897.0,1626.0,491.0,1039.0,194135.0
2010-06-07,29008.0,28323.0,6472.0,8733.0,10194.0,16493.0,346.0,1734.0,3346.0,6276.0,5828.0,12104.0,499.0,14366.0,18885.0,28860.0,31428.0,4794.0,37478.0,3010.0,2730.0,155.0,137305.0,8242.0,148441.0,100000.0,8789.0,5446.0,114418.0,4134.0,116940.0,1086.0,7712.0,124795.0,124843.0,283.0,336.0,312.0,1123.0,2324.0,147.0,2602.0,583.0,1613.0,1057.0,1909.0,752.0,1886.0,461.0,848.0,1137.0,1223.0,893.0,2564.0,6547.0,7447.0,10211.0,13052.0,35.0,7548.0,6251.0,3879.0,3656.0,98.0,6308.0,762.0,339.0,7037.0,753.0,618.0,1322.0,1060.0,201.0,367.0,1703.0,5571.0,1280.0,1160.0,61.0,77.0,0.0,2.0,1583.0,537.0,3161.0,725.0,12355.0,13753.0,20536.0,3160.0,37640.0,13983.0,5667.0,15303.0,52943.0,52943.0,53066.0,53066.0,211.0,180966.0,87.0,139.0,26.0,0.0,676.0,1179.0,188704.0,4869.0,189408.0,1599.0,537.0,1065.0,192731.0
2010-06-08,28937.0,28275.0,6453.0,8470.0,9780.0,16221.0,350.0,1677.0,3299.0,6176.0,5484.0,11660.0,466.0,13812.0,18891.0,28271.0,30759.0,4763.0,36668.0,2919.0,2630.0,148.0,137183.0,8195.0,148191.0,100000.0,8658.0,4925.0,113770.0,4010.0,116217.0,1025.0,7324.0,123677.0,123723.0,267.0,316.0,308.0,1041.0,2361.0,136.0,2626.0,542.0,1570.0,988.0,1872.0,747.0,1869.0,462.0,827.0,1130.0,1184.0,837.0,2556.0,6683.0,7599.0,10338.0,13030.0,33.0,7415.0,6089.0,3678.0,3442.0,97.0,6105.0,726.0,328.0,6976.0,752.0,624.0,1420.0,1180.0,202.0,371.0,1659.0,5490.0,1333.0,1211.0,58.0,75.0,0.0,2.0,1545.0,518.0,3154.0,702.0,12290.0,13675.0,20117.0,3046.0,37112.0,13774.0,5612.0,15150.0,52263.0,52263.0,52384.0,52384.0,205.0,179273.0,86.0,136.0,23.0,0.0,648.0,1151.0,186985.0,4847.0,187726.0,1550.0,516.0,1046.0,191058.0
2010-06-09,29431.0,28252.0,6598.0,8400.0,9605.0,16241.0,345.0,1601.0,3235.0,6040.0,5139.0,11179.0,435.0,13263.0,18702.0,27691.0,30101.0,4734.0,35950.0,2842.0,2544.0,145.0,136977.0,7975.0,147691.0,100000.0,8449.0,4977.0,113548.0,3874.0,115883.0,959.0,6887.0,122839.0,122865.0,259.0,303.0,308.0,986.0,2394.0,127.0,2649.0,505.0,1510.0,961.0,1778.0,695.0,1847.0,461.0,788.0,1075.0,1144.0,797.0,2495.0,6804.0,7717.0,10419.0,13008.0,32.0,7307.0,5956.0,3518.0,3275.0,97.0,5946.0,690.0,311.0,6913.0,729.0,611.0,1395.0,1167.0,181.0,367.0,1585.0,5363.0,1385.0,1259.0,55.0,73.0,0.0,2.0,1387.0,493.0,3150.0,662.0,12238.0,13609.0,19711.0,2837.0,36390.0,12946.0,5323.0,14447.0,50837.0,50837.0,50955.0,50955.0,198.0,177119.0,85.0,132.0,21.0,1.0,620.0,1113.0,184880.0,4833.0,185686.0,1484.0,485.0,1006.0,188949.0
2010-06-10,28830.0,28167.0,6670.0,8051.0,9547.0,16078.0,339.0,1523.0,3166.0,5853.0,4841.0,10694.0,397.0,12673.0,18749.0,27106.0,29440.0,4690.0,35161.0,2777.0,2471.0,138.0,136642.0,7762.0,147113.0,100000.0,8266.0,5353.0,113703.0,3785.0,115971.0,916.0,6509.0,122504.0,122513.0,258.0,302.0,314.0,963.0,2421.0,120.0,2666.0,479.0,1461.0,963.0,1708.0,626.0,1810.0,461.0,736.0,1011.0,1104.0,695.0,2394.0,6851.0,7771.0,10434.0,12982.0,32.0,7192.0,5826.0,3381.0,3134.0,95.0,5829.0,655.0,297.0,6848.0,725.0,614.0,1428.0,1178.0,197.0,362.0,1525.0,5269.0,1412.0,1299.0,53.0,71.0,0.0,1.0,1318.0,463.0,3136.0,614.0,12152.0,13521.0,19029.0,2697.0,35563.0,11873.0,5027.0,13412.0,48975.0,48975.0,49090.0,49090.0,191.0,174777.0,83.0,127.0,18.0,2.0,594.0,1073.0,182477.0,4819.0,183328.0,1425.0,466.0,976.0,186471.0
2010-06-11,27726.0,27680.0,6428.0,7625.0,8899.0,15410.0,329.0,1446.0,3103.0,5686.0,4543.0,10229.0,368.0,12108.0,18290.0,26463.0,28716.0,4627.0,34378.0,2743.0,2424.0,133.0,136031.0,7461.0,146208.0,100000.0,8016.0,5698.0,113866.0,3747.0,116108.0,882.0,6237.0,122362.0,122367.0,261.0,304.0,320.0,973.0,2441.0,113.0,2683.0,457.0,1435.0,945.0,1668.0,590.0,1755.0,463.0,692.0,953.0,1062.0,563.0,2315.0,6825.0,7742.0,10388.0,12955.0,29.0,7011.0,5633.0,3209.0,2970.0,90.0,5706.0,619.0,284.0,6787.0,727.0,622.0,1452.0,1212.0,201.0,369.0,1470.0,5178.0,1410.0,1304.0,52.0,70.0,0.0,1.0,1296.0,444.0,3163.0,571.0,12059.0,13417.0,18256.0,2589.0,34499.0,10750.0,4527.0,12279.0,46778.0,46778.0,46889.0,46889.0,184.0,172402.0,82.0,121.0,15.0,2.0,562.0,1025.0,180068.0,4804.0,180964.0,1368.0,458.0,955.0,184015.0
2010-06-12,27202.0,23204.0,6268.0,7527.0,8512.0,15070.0,320.0,1366.0,3031.0,5481.0,4210.0,9691.0,350.0,11501.0,17628.0,25859.0,28035.0,4563.0,33581.0,2656.0,2367.0,132.0,135294.0,7242.0,145219.0,100000.0,7849.0,5945.0,113914.0,3642.0,116120.0,833.0,6159.0,122284.0,122285.0,253.0,293.0,322.0,949.0,2453.0,107.0,2698.0,425.0,1411.0,868.0,1642.0,590.0,1717.0,461.0,664.0,925.0,1023.0,530.0,2263.0,6752.0,7613.0,10235.0,12929.0,28.0,6840.0,5432.0,2991.0,2754.0,87.0,5551.0,583.0,269.0,6724.0,713.0,616.0,1450.0,1210.0,178.0,357.0,1408.0,5123.0,1408.0,1311.0,49.0,68.0,0.0,2.0,1240.0,416.0,3166.0,528.0,11974.0,13323.0,17483.0,2497.0,33481.0,9826.0,4294.0,11293.0,44774.0,44774.0,44882.0,44882.0,179.0,170078.0,80.0,118.0,15.0,1.0,539.0,973.0,177644.0,4787.0,178576.0,1314.0,445.0,937.0,181534.0
2010-06-13,27143.0,22853.0,6340.0,7443.0,8455.0,15048.0,329.0,1320.0,2955.0,5308.0,3975.0,9283.0,331.0,10919.0,17423.0,25254.0,27355.0,4502.0,32887.0,2569.0,2271.0,133.0,134279.0,6985.0,143927.0,100000.0,7696.0,5499.0,113453.0,3513.0,115678.0,793.0,6097.0,121882.0,121913.0,244.0,280.0,324.0,887.0,2461.0,101.0,2699.0,396.0,1373.0,825.0,1601.0,564.0,1699.0,461.0,640.0,914.0,987.0,528.0,2199.0,6622.0,7446.0,10028.0,12904.0,27.0,6754.0,5319.0,2824.0,2571.0,82.0,5387.0,548.0,255.0,6660.0,691.0,603.0,1446.0,1212.0,165.0,341.0,1325.0,5094.0,1405.0,1319.0,43.0,67.0,0.0,2.0,1162.0,390.0,3135.0,490.0,11859.0,13208.0,16719.0,2417.0,32526.0,9268.0,4324.0,10660.0,43186.0,43186.0,43290.0,43290.0,174.0,168135.0,79.0,118.0,16.0,1.0,528.0,945.0,175598.0,4771.0,176556.0,1263.0,427.0,918.0,179392.0
2010-06-14,26775.0,22408.0,6377.0,7221.0,8038.0,14922.0,325.0,1293.0,2894.0,5239.0,3803.0,9042.0,311.0,10543.0,17416.0,24738.0,26771.0,4439.0,32151.0,2495.0,2188.0,131.0,133088.0,6684.0,142372.0,100000.0,7515.0,4711.0,112523.0,3401.0,114719.0,745.0,5791.0,120683.0,120739.0,237.0,269.0,325.0,821.0,2469.0,95.0,2699.0,371.0,1323.0,785.0,1551.0,518.0,1678.0,462.0,596.0,870.0,952.0,529.0,2098.0,6500.0,7281.0,9793.0,12880.0,27.0,6693.0,5237.0,2717.0,2454.0,78.0,5267.0,512.0,245.0,6598.0,670.0,590.0,1404.0,1184.0,157.0,330.0,1225.0,5068.0,1403.0,1315.0,37.0,65.0,0.0,2.0,1131.0,367.0,3117.0,456.0,11726.0,13069.0,16007.0,2341.0,31574.0,8888.0,4466.0,10247.0,41821.0,41821.0,41923.0,41923.0,166.0,165958.0,78.0,116.0,13.0,1.0,498.0,907.0,173464.0,4756.0,174480.0,1222.0,423.0,900.0,177268.0
2010-06-15,25484.0,17903.0,6241.0,6849.0,7404.0,14447.0,309.0,1257.0,2830.0,5144.0,3647.0,8790.0,290.0,10239.0,17161.0,24386.0,26366.0,4375.0,31547.0,2428.0,2117.0,125.0,131828.0,6347.0,140700.0,100000.0,7354.0,4081.0,111681.0,3304.0,113819.0,708.0,5513.0,119456.0,119500.0,232.0,263.0,329.0,789.0,2481.0,90.0,2703.0,349.0,1281.0,753.0,1505.0,472.0,1639.0,461.0,536.0,792.0,906.0,531.0,1985.0,6402.0,7146.0,9566.0,12858.0,25.0,6632.0,5158.0,2624.0,2358.0,71.0,5181.0,489.0,234.0,6537.0,654.0,582.0,1257.0,1044.0,151.0,317.0,1140.0,5042.0,1400.0,1311.0,34.0,63.0,0.0,3.0,1018.0,345.0,3122.0,426.0,11603.0,12933.0,15334.0,2267.0,30616.0,8469.0,4313.0,9872.0,40488.0,40488.0,40586.0,40586.0,160.0,163324.0,77.0,114.0,13.0,1.0,475.0,867.0,170813.0,4742.0,171886.0,1195.0,422.0,889.0,174646.0
2010-06-16,24999.0,17490.0,5976.0,6694.0,6912.0,13967.0,295.0,1196.0,2751.0,4967.0,3440.0,8406.0,279.0,9888.0,16562.0,24031.0,25959.0,4311.0,31054.0,2365.0,2051.0,125.0,133367.0,5989.0,140729.0,100000.0,7127.0,3670.0,111061.0,3207.0,113159.0,684.0,5348.0,118609.0,118643.0,229.0,256.0,334.0,759.0,2496.0,86.0,2708.0,329.0,1246.0,727.0,1469.0,437.0,1597.0,460.0,497.0,759.0,862.0,528.0,1884.0,6312.0,7022.0,9357.0,12836.0,24.0,6572.0,5080.0,2534.0,2266.0,70.0,5116.0,472.0,223.0,6476.0,632.0,568.0,1163.0,931.0,145.0,310.0,1056.0,5017.0,1397.0,1310.0,33.0,62.0,0.0,2.0,1010.0,329.0,3140.0,400.0,11514.0,12827.0,14636.0,2197.0,29654.0,7889.0,4115.0,9290.0,38944.0,38944.0,39039.0,39039.0,154.0,160747.0,76.0,112.0,12.0,1.0,464.0,840.0,168168.0,4724.0,169275.0,1168.0,418.0,881.0,171984.0
2010-06-17,24663.0,17355.0,5827.0,6537.0,6635.0,13672.0,301.0,1146.0,2667.0,4776.0,3261.0,8037.0,263.0,9428.0,16103.0,23604.0,25516.0,4212.0,30447.0,2296.0,1987.0,124.0,136010.0,5709.0,143591.0,100000.0,6830.0,3392.0,110527.0,3175.0,112601.0,666.0,5047.0,117756.0,117792.0,233.0,259.0,333.0,787.0,2516.0,82.0,2720.0,310.0,1220.0,719.0,1447.0,408.0,1564.0,461.0,452.0,714.0,832.0,530.0,1805.0,6241.0,6934.0,9210.0,12814.0,21.0,6533.0,5040.0,2462.0,2189.0,65.0,5002.0,456.0,211.0,6409.0,607.0,551.0,1106.0,865.0,139.0,315.0,973.0,4977.0,1389.0,1294.0,31.0,60.0,0.0,2.0,1014.0,315.0,3158.0,380.0,11445.0,12736.0,14003.0,2130.0,28758.0,7504.0,4007.0,8867.0,37625.0,37625.0,37717.0,37717.0,147.0,158403.0,75.0,108.0,11.0,1.0,440.0,809.0,165585.0,4708.0,166671.0,1146.0,414.0,874.0,169339.0
2010-06-18,24490.0,17234.0,5644.0,6396.0,6345.0,13325.0,296.0,1125.0,2593.0,4684.0,3203.0,7887.0,251.0,9119.0,15697.0,23178.0,25078.0,4046.0,29611.0,2228.0,1918.0,121.0,134728.0,5417.0,142573.0,100000.0,6533.0,3184.0,110008.0,3124.0,112055.0,637.0,4757.0,116915.0,116949.0,227.0,254.0,326.0,760.0,2538.0,78.0,2735.0,288.0,1190.0,679.0,1427.0,399.0,1533.0,461.0,392.0,620.0,807.0,530.0,1712.0,6168.0,6831.0,9049.0,12791.0,21.0,6504.0,5014.0,2418.0,2144.0,56.0,4889.0,439.0,198.0,6355.0,584.0,537.0,1058.0,810.0,131.0,312.0,901.0,4929.0,1371.0,1267.0,27.0,58.0,0.0,2.0,886.0,298.0,3083.0,359.0,11341.0,12627.0,13389.0,2067.0,27924.0,7150.0,3830.0,8505.0,36429.0,36429.0,36519.0,36519.0,140.0,156272.0,74.0,105.0,9.0,1.0,418.0,769.0,163210.0,4690.0,164259.0,1121.0,413.0,864.0,166881.0
2010-06-19,24510.0,17108.0,5412.0,6155.0,5958.0,12867.0,278.0,1072.0,2519.0,4562.0,3076.0,7638.0,235.0,8926.0,15227.0,22906.0,24806.0,3879.0,28988.0,2163.0,1853.0,114.0,132939.0,5105.0,140417.0,100000.0,6292.0,3014.0,109549.0,3084.0,111568.0,620.0,4499.0,116158.0,116188.0,220.0,246.0,315.0,702.0,2549.0,74.0,2732.0,268.0,1177.0,654.0,1422.0,377.0,1510.0,462.0,338.0,539.0,778.0,529.0,1639.0,6096.0,6743.0,8886.0,12768.0,20.0,6469.0,4985.0,2381.0,2110.0,45.0,4797.0,423.0,188.0,6309.0,565.0,525.0,1013.0,760.0,126.0,302.0,840.0,4881.0,1353.0,1239.0,24.0,56.0,0.0,2.0,787.0,285.0,2943.0,340.0,11114.0,12404.0,12746.0,2005.0,27036.0,6795.0,3609.0,8162.0,35197.0,35197.0,35284.0,35284.0,133.0,154230.0,73.0,100.0,7.0,2.0,406.0,727.0,160924.0,4670.0,161939.0,1097.0,413.0,856.0,164519.0
2010-06-20,23905.0,16963.0,5160.0,5954.0,5611.0,12383.0,265.0,1009.0,2444.0,4369.0,2837.0,7206.0,226.0,8532.0,14601.0,22617.0,24516.0,3713.0,28443.0,2100.0,1804.0,111.0,131385.0,4797.0,138442.0,97500.0,5997.0,2867.0,107182.0,3038.0,109687.0,601.0,4218.0,114527.0,114683.0,213.0,236.0,304.0,786.0,2559.0,70.0,2740.0,251.0,1131.0,634.0,1393.0,362.0,1495.0,461.0,290.0,490.0,749.0,530.0,1558.0,6029.0,6650.0,8731.0,12746.0,18.0,6437.0,4956.0,2341.0,2072.0,33.0,4713.0,406.0,179.0,6266.0,547.0,513.0,972.0,714.0,119.0,295.0,788.0,4831.0,1335.0,1208.0,20.0,54.0,0.0,2.0,780.0,272.0,2813.0,326.0,10881.0,12147.0,12146.0,1946.0,26043.0,6390.0,3313.0,7753.0,33796.0,33796.0,33881.0,33881.0,127.0,152097.0,72.0,95.0,5.0,2.0,383.0,696.0,158603.0,4658.0,159600.0,1081.0,415.0,851.0,162163.0
