, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-10-15, 9198, 14328, 1838, 1790, 1675, 5505, 430, 930, 335, 1002, 2360, 1015, 3372, 125, 4318, 7260, 12542, 13680, 480, 12940, 1028, 1175, 2012, 90, , 490, 84658, 77140, 1460, 420, 78982, 1502, 80545, 80, 1482, 81972, 81952, 90, 158, 100, 680, 38, 1708, 80, 585, 298, 1082, 490, 1870, 670, 475, 1230, 758, 1890, 688, 2732, 3290, 4945, 5792, 60, 5785, 5682, 4742, 4955, 410, 8130, 230, 210, 8998, 140, 230, 230, 112, 80, 450, 360, 810, 290, 920, 135, 100, 30, 170, 435, 70, 2045, 182, 14138, 15045, 5760, 1165, 22195, 2430, 1975, 4395, 26590, 26590, 26672, 26672, 220, 110512, 50, 80, 0, 300, 340, 758, 113615, 4640, 116678, 930, 405, 655, 118618
2011-10-16, 9248, 14378, 1828, 1832, 1710, 5535, 430, 935, 338, 1000, 2360, 1020, 3382, 120, 4328, 7265, 12675, 13820, 470, 12960, 1030, 1185, 2022, 85, , 490, 85205, 77838, 1455, 412, 79660, 1450, 81145, 80, 1520, 82578, 82548, 92, 152, 100, 655, 32, 1698, 80, 582, 285, 1090, 505, 1870, 670, 482, 1258, 755, 1920, 715, 2760, 3320, 4972, 5790, 60, 5872, 5780, 4880, 5098, 415, 8290, 230, 210, 9048, 140, 225, 225, 112, 70, 442, 352, 808, 292, 930, 130, 100, 32, 180, 405, 72, 2078, 175, 14225, 15130, 5768, 1160, 22270, 2398, 1960, 4342, 26615, 26615, 26700, 26700, 215, 110905, 50, 80, 0, 300, 332, 760, 114030, 4640, 117070, 930, 378, 650, 119025
2011-10-17, 8870, 14385, 1825, 1908, 1682, 5602, 430, 938, 330, 1000, 2358, 1018, 3372, 118, 4328, 7318, 12705, 13850, 470, 12965, 1030, 1182, 2025, 80, , 482, 85305, 78165, 1450, 415, 80025, 1432, 81545, 80, 1548, 83062, 83050, 98, 155, 100, 642, 30, 1688, 80, 590, 282, 1100, 498, 1862, 668, 482, 1258, 745, 1945, 715, 2740, 3292, 4962, 5790, 60, 5958, 5875, 5000, 5225, 410, 8430, 230, 210, 9078, 130, 220, 220, 108, 72, 425, 350, 800, 252, 912, 135, 100, 40, 182, 315, 70, 2070, 165, 14295, 15210, 5768, 1155, 22368, 2395, 1788, 4342, 26712, 26712, 26795, 26795, 210, 111590, 50, 80, 0, 300, 332, 760, 114722, 4640, 117735, 930, 352, 632, 119618
2011-10-18, 8612, 14400, 1795, 1890, 1625, 5540, 430, 930, 330, 998, 2350, 995, 3348, 120, 4310, 7325, 12730, 13882, 470, 13032, 1022, 1175, 2018, 80, , 480, 85208, 78095, 1448, 418, 79965, 1385, 81455, 80, 1498, 82980, 82990, 98, 150, 100, 602, 30, 1680, 80, 592, 282, 1102, 490, 1845, 660, 482, 1242, 740, 1940, 685, 2702, 3252, 4900, 5790, 60, 6022, 5948, 5105, 5325, 410, 8535, 230, 205, 9072, 130, 220, 220, 100, 70, 415, 340, 800, 250, 890, 138, 100, 40, 190, 355, 70, 2068, 160, 14275, 15205, 5755, 1150, 22400, 2295, 1662, 4265, 26668, 26668, 26755, 26755, 210, 111925, 50, 80, 0, 300, 340, 762, 115172, 4640, 118200, 930, 345, 635, 120090
2011-10-19, 8645, 14408, 1762, 1832, 1588, 5375, 425, 928, 328, 990, 2340, 988, 3330, 120, 4285, 7192, 12708, 13865, 475, 13125, 1020, 1168, 2010, 90, , 480, 85435, 78232, 1440, 412, 80078, 1415, 81518, 80, 1510, 82988, 82978, 100, 152, 100, 595, 32, 1670, 85, 600, 290, 1115, 482, 1820, 660, 488, 1242, 740, 1922, 670, 2688, 3235, 4862, 5790, 60, 6058, 5995, 5190, 5408, 410, 8622, 230, 200, 9042, 130, 220, 220, 100, 75, 415, 358, 808, 250, 890, 130, 100, 40, 200, 425, 70, 2090, 165, 14282, 15198, 5742, 1140, 22362, 2212, 1802, 4170, 26530, 26530, 26615, 26615, 220, 111680, 50, 80, 0, 302, 340, 770, 115002, 4640, 118038, 922, 380, 640, 119980
2011-10-20, 8655, 14445, 1792, 1942, 1642, 5542, 420, 920, 330, 990, 2330, 980, 3312, 122, 4268, 7078, 12590, 13742, 472, 13138, 1010, 1160, 2000, 90, , 482, 85662, 78428, 1440, 415, 80275, 1525, 81820, 80, 1610, 83382, 83368, 115, 175, 108, 735, 40, 1670, 90, 605, 295, 1122, 482, 1795, 660, 495, 1258, 732, 1922, 675, 2680, 3222, 4845, 5790, 60, 6092, 6032, 5250, 5470, 412, 8688, 230, 202, 9015, 132, 222, 225, 110, 80, 430, 358, 810, 250, 890, 132, 100, 40, 200, 422, 72, 2128, 170, 14300, 15210, 5738, 1140, 22355, 2255, 2088, 4162, 26518, 26518, 26605, 26605, 220, 111732, 50, 80, 0, 310, 340, 780, 115008, 4640, 118008, 920, 428, 670, 119962
2011-10-21, 8850, 14485, 1818, 2012, 1678, 5690, 420, 920, 330, 990, 2322, 978, 3300, 120, 4250, 7208, 12465, 13605, 475, 13110, 1010, 1150, 1995, 90, , 488, 86088, 78818, 1440, 420, 80640, 1478, 82212, 80, 1618, 83778, 83758, 122, 182, 110, 778, 40, 1672, 92, 625, 298, 1138, 492, 1775, 660, 502, 1265, 732, 1938, 680, 2665, 3200, 4818, 5790, 60, 6150, 6090, 5318, 5528, 420, 8740, 230, 210, 8992, 130, 220, 220, 110, 80, 435, 352, 810, 250, 890, 135, 100, 40, 208, 452, 70, 2138, 168, 14282, 15202, 5728, 1130, 22355, 2380, 2208, 4280, 26638, 26638, 26725, 26725, 220, 112165, 50, 80, 0, 310, 340, 780, 115438, 4640, 118412, 920, 470, 680, 120415
2011-10-22, 9082, 14525, 1830, 2098, 1738, 5838, 420, 910, 330, 982, 2320, 975, 3295, 128, 4245, 7308, 12535, 13688, 478, 13218, 1015, 1152, 1992, 90, , 490, 86522, 79290, 1440, 412, 81112, 1368, 82540, 80, 1690, 84172, 84155, 132, 198, 112, 832, 40, 1672, 100, 642, 310, 1160, 510, 1770, 660, 508, 1282, 732, 1958, 685, 2655, 3185, 4790, 5790, 60, 6212, 6160, 5405, 5605, 428, 8810, 230, 210, 8970, 130, 220, 220, 110, 80, 422, 360, 810, 250, 890, 132, 100, 40, 210, 500, 78, 2158, 170, 14265, 15178, 5720, 1130, 22320, 2445, 2445, 4358, 26678, 26678, 26765, 26765, 230, 112652, 50, 80, 0, 312, 340, 780, 115952, 4640, 118920, 920, 532, 710, 120988
2011-10-23, 9095, 14572, 1812, 2138, 1700, 5882, 420, 910, 330, 990, 2322, 998, 3322, 125, 4248, 7470, 12638, 13802, 475, 13398, 1025, 1165, 2005, 90, , 490, 86900, 79712, 1440, 410, 81540, 1388, 82950, 80, 1698, 84595, 84575, 130, 212, 128, 965, 40, 1678, 110, 670, 345, 1185, 528, 1762, 660, 522, 1312, 730, 1980, 695, 2650, 3175, 4770, 5790, 60, 6282, 6232, 5498, 5695, 430, 8892, 230, 210, 8940, 130, 220, 220, 115, 80, 420, 365, 810, 250, 890, 138, 100, 40, 220, 548, 78, 2185, 180, 14272, 15180, 5718, 1120, 22300, 2550, 2765, 4448, 26750, 26750, 26840, 26840, 230, 113100, 50, 80, 0, 320, 340, 788, 116428, 4640, 119380, 920, 545, 725, 121518
2011-10-24, 8678, 14630, 1785, 2152, 1658, 5825, 420, 910, 330, 1005, 2335, 1000, 3335, 125, 4268, 7468, 12785, 13965, 470, 13460, 1038, 1178, 2020, 90, , 490, 87160, 80030, 1432, 410, 81860, 1388, 83330, 80, 1600, 84912, 84902, 132, 205, 120, 958, 40, 1690, 110, 705, 378, 1228, 572, 1762, 665, 545, 1348, 740, 2028, 710, 2655, 3182, 4778, 5790, 60, 6355, 6315, 5595, 5785, 432, 8982, 230, 210, 8912, 138, 230, 230, 125, 80, 430, 390, 810, 250, 890, 132, 100, 40, 230, 625, 80, 2215, 188, 14285, 15190, 5710, 1120, 22305, 2695, 2890, 4580, 26882, 26882, 26972, 26972, 230, 113605, 50, 80, 0, 320, 340, 795, 116965, 4640, 119902, 920, 525, 730, 122060
2011-10-25, 8485 , 14668 , 1780 , 2190 , 1605 , 5805 , 420 , 905 , 328 , 1025 , 2350 , 990 , 3342 , 120 , 4275 , 7482 , 12828 , 14020 , 470 , 13562 , 1040 , 1180 , 2027 , 90 ,  , 490 , 87305 , 80180 , 1430 , 410 , 82017 , 1280 , 83393 , 73 , 1587 , 84967 , 84967 , 137 , 223 , 137 , 987 , 40 , 1690 , 120 , 707 , 413 , 1233 , 590 , 1773 , 660 , 557 , 1363 , 750 , 2063 , 713 , 2647 , 3170 , 4777 , 5790 , 60 , 6443 , 6400 , 5687 , 5870 , 440 , 9063 , 230 , 220 , 8893 , 140 , 230 , 230 , 137 , 80 , 440 , 367 , 810 , 250 , 890 , 130 , 100 , 40 , 230 , 473 , 73 , 2213 , 180 , 14273 , 15180 , 5710 , 1120 , 22300 , 2857 , 2810 , 4740 , 27047 , 27047 , 27137 , 27137 , 230 , 113963 , 50 , 80 , 0 , 320 , 340 , 790 , 117373 , 4640 , 120303 , 920 , 497 , 713 , 122417 
