, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-09-22, 8212, 14145, 1615, 1718, 1818, 7558, 430, 870, 360, 1102, 2420, 768, 3195, 132, 4190, 9375, 14855, 16435, 460, 15260, 875, 1875, 2602, 82, , 490, 88850, 81882, 1572, 470, 83952, 1445, 85548, 120, 1235, 86812, 86822, 52, 60, 100, 278, 30, 2078, 75, 332, 320, 678, 265, 1845, 690, 472, 1115, 890, 1775, 720, 3155, 3840, 5750, 6028, 50, 4405, 4070, 2398, 2370, 370, 5412, 230, 195, 7998, 180, 260, 260, 175, 80, 430, 340, 835, 300, 785, 80, 110, 20, 20, 368, 70, 1468, 210, 12390, 13168, 5810, 1235, 21488, 2135, 1178, 4092, 25582, 25582, 25645, 25645, 68, 114558, 50, 58, 0, 240, 330, 678, 116372, 4650, 119882, 940, 348, 682, 121918
2011-09-23, 8105, 14132, 1580, 1685, 2088, 7568, 430, 870, 360, 1098, 2420, 782, 3202, 130, 4195, 9465, 14830, 16398, 462, 15185, 878, 1875, 2612, 80, , 490, 88668, 81702, 1558, 470, 83762, 1512, 85382, 120, 1232, 86630, 86632, 58, 68, 88, 268, 30, 2000, 70, 330, 325, 670, 222, 1805, 690, 462, 1088, 872, 1762, 708, 3028, 3702, 5590, 5892, 50, 4355, 4028, 2398, 2380, 370, 5425, 230, 190, 8030, 170, 260, 260, 170, 80, 408, 330, 802, 252, 745, 80, 110, 20, 12, 305, 70, 1425, 202, 12325, 13112, 5805, 1225, 21445, 2120, 1128, 4080, 25522, 25522, 25590, 25590, 70, 114262, 50, 60, 0, 240, 330, 672, 116115, 4650, 119598, 940, 342, 685, 121590
2011-09-24, 7898, 14130, 1560, 1790, 2168, 7585, 428, 870, 355, 1090, 2410, 780, 3190, 130, 4192, 9420, 14888, 16448, 460, 15208, 888, 1885, 2620, 80, , 490, 88508, 81538, 1545, 468, 83572, 1510, 85230, 120, 1268, 86512, 86518, 60, 70, 80, 282, 30, 1945, 70, 330, 325, 670, 168, 1765, 688, 460, 1065, 862, 1732, 700, 2930, 3592, 5448, 5815, 50, 4275, 3962, 2378, 2380, 370, 5438, 230, 190, 8065, 170, 252, 255, 160, 72, 402, 330, 800, 238, 715, 80, 110, 20, 5, 298, 70, 1395, 200, 12255, 13045, 5798, 1215, 21370, 2105, 1118, 4065, 25432, 25432, 25495, 25495, 70, 113990, 50, 60, 0, 240, 330, 675, 115892, 4650, 119355, 940, 352, 685, 121345
2011-09-25, 7520, 14120, 1542, 1675, 2155, 7530, 420, 862, 350, 1082, 2395, 788, 3178, 132, 4175, 9512, 14860, 16405, 468, 15195, 890, 1890, 2625, 80, , 490, 88430, 81448, 1538, 460, 83460, 1430, 85032, 120, 1258, 86312, 86325, 60, 70, 80, 250, 30, 1918, 70, 330, 322, 678, 145, 1718, 680, 452, 1050, 852, 1698, 695, 2908, 3562, 5382, 5810, 50, 4260, 3935, 2358, 2365, 370, 5435, 230, 190, 8100, 170, 250, 250, 150, 72, 410, 340, 800, 240, 715, 80, 100, 20, 5, 362, 70, 1420, 200, 12235, 13012, 5790, 1205, 21290, 2088, 1122, 4045, 25338, 25338, 25402, 25402, 70, 113720, 50, 60, 0, 240, 330, 678, 115682, 4650, 119125, 940, 375, 682, 121130
2011-09-26, 7538, 14120, 1535, 1615, 2012, 7410, 420, 862, 350, 1080, 2380, 788, 3170, 132, 4170, 9392, 14898, 16438, 470, 15228, 898, 1900, 2632, 82, , 482, 88372, 81388, 1530, 460, 83392, 1458, 84965, 115, 1250, 86218, 86218, 60, 70, 80, 270, 30, 1908, 70, 330, 335, 688, 150, 1688, 680, 450, 1050, 842, 1675, 690, 2888, 3535, 5362, 5810, 50, 4298, 3978, 2400, 2408, 370, 5445, 230, 190, 8140, 170, 250, 250, 148, 75, 415, 342, 800, 240, 730, 88, 102, 20, 12, 410, 70, 1460, 200, 12315, 13088, 5780, 1198, 21300, 2075, 1145, 4032, 25328, 25328, 25398, 25398, 72, 113435, 50, 60, 0, 240, 330, 680, 115440, 4650, 118868, 940, 382, 682, 120888
2011-09-27, 8182, 14118, 1565, 1612, 1858, 7440, 420, 870, 350, 1070, 2380, 798, 3170, 125, 4155, 9330, 14800, 16325, 470, 15148, 905, 1905, 2648, 80, , 480, 88328, 81348, 1525, 455, 83338, 1438, 84902, 110, 1242, 86152, 86155, 60, 78, 80, 295, 30, 1898, 70, 330, 325, 698, 165, 1680, 680, 452, 1060, 840, 1675, 688, 2870, 3512, 5325, 5810, 50, 4350, 4038, 2485, 2498, 370, 5520, 230, 200, 8182, 168, 250, 250, 142, 80, 430, 342, 800, 245, 742, 90, 102, 20, 20, 358, 70, 1492, 200, 12412, 13192, 5788, 1190, 21390, 2062, 1125, 4018, 25410, 25410, 25478, 25478, 78, 113390, 50, 60, 0, 240, 330, 690, 115420, 4650, 118820, 940, 355, 678, 120820
2011-09-28, 8430, 14110, 1552, 1568, 1932, 7392, 420, 870, 350, 1068, 2370, 808, 3178, 130, 4158, 9308, 14708, 16210, 470, 15052, 908, 1910, 2650, 80, , 480, 88208, 81242, 1515, 450, 83228, 1390, 84758, 110, 1215, 86002, 86010, 60, 75, 80, 262, 30, 1885, 70, 330, 308, 702, 170, 1685, 680, 450, 1060, 832, 1680, 680, 2855, 3492, 5295, 5810, 50, 4420, 4118, 2590, 2610, 375, 5628, 230, 192, 8225, 160, 250, 250, 140, 78, 425, 340, 800, 248, 752, 90, 100, 20, 28, 342, 70, 1518, 192, 12498, 13288, 5785, 1182, 21488, 2052, 1118, 4008, 25500, 25500, 25565, 25565, 80, 113398, 50, 60, 0, 240, 330, 690, 115492, 4650, 118872, 940, 348, 672, 120830
2011-09-29, 8308, 14110, 1560, 1552, 2152, 7378, 420, 878, 350, 1060, 2370, 818, 3188, 130, 4165, 9222, 14692, 16182, 470, 15035, 915, 1915, 2660, 80, , 480, 88058, 81085, 1500, 450, 83058, 1475, 84608, 110, 1235, 85850, 85852, 60, 80, 80, 290, 30, 1868, 70, 335, 305, 710, 178, 1688, 680, 452, 1080, 825, 1690, 680, 2842, 3475, 5268, 5810, 50, 4492, 4202, 2708, 2738, 382, 5765, 230, 190, 8265, 160, 250, 250, 142, 80, 415, 340, 800, 250, 765, 90, 100, 20, 42, 412, 70, 1542, 198, 12590, 13390, 5785, 1180, 21580, 2040, 1132, 3995, 25575, 25575, 25645, 25645, 80, 113318, 50, 60, 0, 240, 330, 698, 115482, 4650, 118850, 940, 360, 670, 120820
2011-09-30, 8132, 14100, 1565, 1515, 1940, 7352, 420, 875, 340, 1058, 2370, 822, 3192, 122, 4168, 9165, 14598, 16072, 470, 14895, 918, 1925, 2665, 80, , 480, 87955, 80982, 1488, 450, 82945, 1462, 84550, 110, 1190, 85768, 85772, 60, 72, 80, 262, 30, 1855, 70, 330, 300, 718, 165, 1688, 680, 448, 1060, 822, 1695, 680, 2842, 3475, 5258, 5810, 50, 4578, 4295, 2830, 2870, 380, 5902, 230, 195, 8308, 160, 250, 250, 135, 80, 430, 342, 800, 250, 768, 92, 100, 22, 38, 355, 70, 1572, 192, 12682, 13488, 5788, 1170, 21685, 2030, 1085, 3985, 25670, 25670, 25740, 25740, 78, 113292, 50, 60, 0, 238, 330, 698, 115500, 4650, 118842, 940, 335, 670, 120798
2011-10-01, 7985, 14092, 1550, 1462, 1685, 6275, 420, 875, 340, 1050, 2360, 822, 3180, 128, 4165, 8995, 14520, 15972, 470, 14788, 928, 1728, 2628, 80, , 480, 87855, 82358, 1475, 442, 84010, 1450, 85265, 110, 1208, 86162, 86090, 65, 85, 80, 300, 30, 1850, 70, 330, 310, 728, 168, 1678, 680, 438, 1020, 822, 1660, 680, 2845, 3472, 5250, 5810, 50, 4635, 4375, 2958, 3010, 380, 6048, 230, 200, 8358, 160, 248, 250, 130, 80, 438, 345, 800, 255, 775, 95, 102, 25, 45, 348, 70, 1602, 190, 12745, 13555, 5768, 1165, 21502, 2018, 1080, 3972, 25470, 25470, 25540, 25540, 75, 113228, 50, 60, 0, 232, 330, 692, 115498, 4650, 118828, 938, 348, 668, 120778
2011-10-02, 7818, 14090, 1508, 1448, 1602, 4722, 420, 880, 340, 1050, 2360, 835, 3195, 120, 4155, 7388, 14265, 15688, 470, 14615, 930, 1072, 1932, 80, , 480, 86765, 84060, 1465, 440, 86112, 1630, 87875, 102, 1225, 89055, 89005, 62, 80, 80, 278, 30, 1838, 70, 330, 318, 730, 190, 1678, 680, 452, 1108, 812, 1682, 678, 2818, 3442, 5232, 5810, 50, 4675, 4422, 3050, 3122, 390, 6192, 230, 195, 8400, 160, 242, 245, 132, 80, 418, 342, 800, 258, 792, 100, 110, 30, 72, 358, 70, 1622, 190, 12850, 13670, 5780, 1160, 20760, 2008, 1100, 3960, 24722, 24722, 24792, 24792, 90, 114098, 50, 60, 0, 240, 330, 705, 116125, 4650, 119365, 930, 352, 660, 121205
2011-10-03, 8180, 14090, 1520, 1442, 1572, 4708, 420, 890, 342, 1045, 2360, 840, 3208, 122, 4165, 6460, 13015, 14315, 470, 13635, 938, 1075, 1822, 80, , 480, 84498, 81682, 1458, 440, 83715, 1522, 85565, 100, 1192, 87055, 87158, 70, 85, 80, 305, 30, 1828, 72, 332, 315, 740, 198, 1685, 680, 458, 1128, 810, 1745, 670, 2795, 3412, 5188, 5808, 52, 4785, 4532, 3160, 3235, 390, 6315, 230, 190, 8442, 160, 250, 250, 138, 80, 418, 350, 800, 260, 802, 100, 110, 30, 85, 438, 70, 1665, 190, 12970, 13795, 5790, 1152, 20890, 1998, 1122, 3950, 24838, 24838, 24910, 24910, 90, 115162, 50, 60, 0, 240, 330, 715, 117652, 4650, 120932, 930, 345, 675, 122842
2011-10-04, 8642, 14085, 1520, 1412, 1520, 4635, 420, 890, 348, 1040, 2370, 848, 3218, 128, 4178, 6390, 11962, 13142, 470, 12540, 945, 1085, 1832, 80, , 480, 83630, 80732, 1450, 438, 82680, 1460, 84322, 100, 1278, 85695, 85732, 70, 90, 80, 368, 30, 1818, 70, 340, 312, 750, 205, 1690, 680, 458, 1135, 805, 1775, 670, 2782, 3392, 5162, 5800, 55, 4908, 4665, 3328, 3400, 400, 6465, 230, 200, 8488, 158, 245, 248, 140, 80, 418, 348, 800, 265, 812, 110, 110, 30, 90, 378, 70, 1700, 190, 13090, 13922, 5800, 1150, 21028, 1990, 1100, 3940, 24970, 24970, 25040, 25040, 95, 113285, 50, 60, 0, 250, 330, 720, 115988, 4650, 119335, 930, 365, 670, 121458
2011-10-05, 8602, 14080, 1540, 1382, 1465, 4562, 420, 900, 340, 1040, 2368, 858, 3222, 122, 4190, 6308, 11760, 12905, 470, 12315, 948, 1088, 1840, 80, , 480, 82945, 80008, 1442, 435, 81932, 1620, 83612, 100, 1358, 85018, 85042, 70, 100, 80, 392, 30, 1805, 70, 340, 320, 762, 215, 1688, 675, 458, 1140, 798, 1790, 670, 2772, 3375, 5132, 5800, 58, 5002, 4778, 3485, 3578, 400, 6650, 230, 200, 8535, 150, 240, 240, 132, 80, 402, 355, 800, 265, 822, 110, 100, 30, 100, 375, 70, 1722, 190, 13175, 14022, 5808, 1148, 21152, 1980, 1070, 3930, 25085, 25085, 25160, 25160, 90, 112350, 50, 60, 0, 250, 330, 720, 114960, 4650, 118245, 930, 372, 660, 120260
2011-10-06, 8512, 14080, 1578, 1425, 1465, 4602, 420, 900, 340, 1030, 2360, 858, 3222, 125, 4190, 6228, 11675, 12808, 470, 12202, 958, 1095, 1850, 80, , 480, 82850, 79845, 1432, 430, 81720, 1585, 83468, 100, 1290, 84785, 84790, 70, 95, 80, 388, 30, 1792, 70, 350, 310, 778, 222, 1690, 678, 458, 1148, 795, 1792, 660, 2765, 3368, 5120, 5800, 52, 5082, 4872, 3622, 3728, 400, 6820, 230, 195, 8578, 150, 240, 240, 130, 80, 392, 345, 800, 268, 832, 110, 100, 30, 110, 350, 70, 1762, 188, 13275, 14128, 5815, 1140, 21255, 1972, 1168, 3920, 25175, 25175, 25250, 25250, 95, 111922, 50, 60, 0, 250, 330, 720, 114530, 4650, 117778, 930, 378, 660, 119772
2011-10-07, 8590, 14072, 1560, 1420, 1435, 4615, 420, 900, 340, 1030, 2360, 872, 3235, 120, 4182, 6272, 11595, 12710, 470, 12095, 958, 1105, 1852, 75, , 480, 82930, 79920, 1425, 430, 81785, 1452, 83368, 100, 1310, 84678, 84678, 70, 100, 80, 405, 30, 1785, 70, 350, 310, 790, 232, 1692, 670, 460, 1152, 788, 1800, 660, 2752, 3348, 5098, 5800, 50, 5152, 4958, 3745, 3868, 400, 6975, 230, 190, 8620, 150, 230, 240, 125, 80, 398, 345, 805, 270, 842, 110, 100, 30, 115, 448, 70, 1788, 185, 13365, 14225, 5810, 1135, 21355, 1962, 1210, 3912, 25268, 25268, 25345, 25345, 100, 111822, 50, 60, 0, 255, 330, 725, 114458, 4642, 117678, 930, 385, 660, 119650
2011-10-08, 8518, 14070, 1528, 1398, 1408, 4500, 420, 908, 345, 1028, 2365, 880, 3248, 120, 4198, 6222, 11610, 12722, 470, 12085, 968, 1110, 1862, 80, , 480, 82935, 79938, 1420, 430, 81798, 1408, 83328, 100, 1298, 84638, 84642, 72, 108, 82, 470, 30, 1775, 75, 360, 320, 805, 242, 1695, 670, 460, 1165, 780, 1810, 660, 2750, 3345, 5082, 5800, 55, 5230, 5045, 3865, 3998, 400, 7120, 230, 200, 8670, 150, 240, 240, 122, 80, 418, 355, 805, 275, 852, 115, 100, 30, 120, 402, 70, 1832, 182, 13462, 14328, 5818, 1130, 21448, 1968, 1320, 3902, 25355, 25355, 25430, 25430, 100, 111852, 50, 60, 0, 260, 330, 732, 114538, 4640, 117732, 930, 378, 650, 119692
2011-10-09, 8622, 14062, 1540, 1398, 1335, 4458, 420, 910, 340, 1020, 2365, 885, 3252, 128, 4212, 6135, 11575, 12672, 472, 12102, 972, 1115, 1870, 80, , 480, 82975, 79958, 1420, 430, 81808, 1505, 83315, 95, 1350, 84635, 84628, 80, 120, 90, 555, 30, 1768, 80, 410, 328, 848, 262, 1698, 670, 458, 1165, 772, 1820, 660, 2745, 3340, 5075, 5800, 58, 5308, 5135, 3988, 4132, 400, 7262, 230, 200, 8718, 150, 240, 240, 122, 80, 420, 358, 802, 275, 862, 120, 100, 30, 128, 372, 70, 1852, 180, 13552, 14422, 5820, 1130, 21562, 2020, 1422, 3942, 25505, 25505, 25582, 25582, 102, 111915, 50, 60, 0, 262, 332, 735, 114660, 4640, 117838, 930, 378, 652, 119792
2011-10-10, 8852, 14060, 1585, 1400, 1430, 4540, 420, 910, 340, 1020, 2360, 890, 3250, 125, 4215, 6062, 11508, 12592, 475, 12098, 978, 1125, 1880, 80, , 480, 83225, 80185, 1410, 430, 82012, 1540, 83650, 90, 1415, 85018, 85002, 85, 135, 90, 585, 40, 1760, 72, 480, 318, 930, 328, 1712, 670, 458, 1165, 770, 1820, 668, 2738, 3325, 5055, 5800, 60, 5382, 5225, 4115, 4270, 400, 7405, 230, 200, 8762, 150, 240, 240, 125, 80, 422, 365, 810, 278, 872, 120, 100, 30, 132, 458, 70, 1892, 185, 13642, 14520, 5820, 1120, 21655, 2118, 1572, 4028, 25680, 25680, 25760, 25760, 110, 112225, 50, 60, 0, 270, 340, 738, 114970, 4640, 118115, 930, 368, 690, 120050
2011-10-11, 9070, 14060, 1698, 1472, 1578, 4875, 420, 910, 340, 1020, 2360, 905, 3260, 130, 4210, 6228, 11452, 12525, 475, 12032, 988, 1135, 1890, 80, , 480, 83470, 80452, 1410, 430, 82280, 1520, 83872, 90, 1478, 85310, 85298, 88, 145, 90, 630, 35, 1750, 78, 532, 322, 992, 402, 1750, 670, 455, 1158, 765, 1810, 685, 2732, 3318, 5040, 5800, 60, 5452, 5302, 4235, 4405, 402, 7550, 230, 210, 8815, 150, 240, 240, 128, 85, 440, 368, 810, 280, 882, 120, 100, 30, 140, 520, 72, 1932, 192, 13762, 14638, 5820, 1120, 21760, 2240, 1868, 4145, 25910, 25910, 25988, 25988, 115, 112820, 50, 60, 0, 275, 340, 748, 115615, 4640, 118732, 930, 368, 700, 120670
2011-10-12, 9240, 14112, 1788, 1605, 1680, 5208, 420, 918, 342, 1010, 2360, 930, 3292, 135, 4232, 6562, 11588, 12660, 480, 12162, 990, 1138, 1895, 85, , 485, 83598, 80575, 1410, 430, 82405, 1680, 84082, 90, 1515, 85560, 85548, 88, 140, 90, 675, 32, 1742, 70, 560, 310, 1032, 448, 1805, 670, 462, 1180, 760, 1820, 690, 2722, 3305, 5025, 5800, 60, 5512, 5380, 4345, 4525, 410, 7690, 230, 210, 8865, 150, 240, 242, 132, 88, 462, 372, 810, 285, 892, 122, 100, 30, 148, 568, 80, 1982, 200, 13882, 14765, 5828, 1120, 21890, 2370, 2360, 4262, 26152, 26152, 26232, 26232, 118, 113385, 50, 60, 0, 280, 340, 760, 116260, 4640, 119362, 930, 422, 720, 121335
2011-10-13, 9438, 14215, 1860, 1682, 1665, 5368, 420, 920, 342, 1010, 2360, 972, 3338, 122, 4262, 6928, 11920, 13018, 470, 12328, 998, 1145, 1902, 80, , 482, 83992, 80940, 1410, 428, 82745, 1670, 84530, 90, 1502, 85982, 85970, 90, 150, 100, 642, 30, 1728, 80, 575, 300, 1058, 475, 1845, 670, 465, 1205, 752, 1848, 695, 2720, 3295, 5010, 5800, 60, 5598, 5468, 4465, 4655, 412, 7830, 230, 210, 8910, 145, 235, 240, 132, 80, 468, 360, 810, 288, 900, 130, 100, 30, 158, 515, 72, 2015, 200, 14010, 14895, 5838, 1115, 22032, 2568, 2490, 4462, 26495, 26495, 26578, 26578, 110, 114020, 50, 60, 0, 280, 340, 760, 116925, 4640, 120008, 930, 405, 705, 122025
2011-10-14, 9300, 14275, 1860, 1772, 1655, 5465, 422, 930, 340, 1010, 2360, 1002, 3362, 122, 4300, 7132, 12280, 13400, 470, 12595, 1008, 1155, 1912, 80, , 482, 84338, 81305, 1400, 420, 83112, 1548, 84755, 90, 1488, 86218, 86210, 90, 150, 100, 658, 30, 1715, 80, 580, 298, 1072, 485, 1868, 670, 465, 1208, 748, 1868, 695, 2708, 3280, 4992, 5800, 60, 5692, 5578, 4598, 4795, 420, 7972, 230, 208, 8952, 140, 230, 230, 122, 80, 452, 355, 810, 290, 910, 130, 100, 30, 165, 435, 70, 2018, 190, 14090, 14992, 5840, 1110, 22162, 2562, 2185, 4530, 26692, 26692, 26775, 26775, 110, 114742, 50, 60, 0, 280, 340, 760, 117730, 4640, 120792, 930, 392, 692, 122768
2011-10-15, 9198, 14328, 1838, 1790, 1675, 5505, 430, 930, 335, 1002, 2360, 1015, 3372, 125, 4318, 7260, 12542, 13680, 480, 12940, 1008, 1160, 1920, 80, , 490, 84658, 81608, 1400, 420, 83408, 1515, 84998, 90, 1482, 86440, 86425, 90, 158, 100, 682, 38, 1708, 80, 588, 298, 1088, 498, 1875, 670, 472, 1230, 748, 1885, 698, 2718, 3288, 4985, 5800, 60, 5778, 5675, 4740, 4945, 420, 8132, 230, 210, 9000, 140, 230, 232, 120, 80, 450, 360, 810, 290, 920, 135, 100, 30, 170, 435, 70, 2042, 182, 14158, 15058, 5845, 1110, 22240, 2452, 2180, 4422, 26660, 26660, 26745, 26745, 120, 115035, 50, 60, 0, 288, 340, 760, 118135, 4640, 121202, 930, 405, 695, 123190
2011-10-16, 9248, 14378, 1828, 1832, 1710, 5535, 430, 935, 338, 1000, 2360, 1020, 3382, 120, 4328, 7265, 12675, 13820, 470, 12960, 1018, 1165, 1930, 78, , 490, 85205, 82152, 1398, 420, 83928, 1460, 85445, 90, 1520, 86895, 86878, 90, 152, 100, 655, 32, 1698, 80, 590, 285, 1100, 508, 1872, 670, 475, 1252, 750, 1910, 725, 2742, 3310, 5002, 5790, 60, 5868, 5778, 4870, 5095, 422, 8295, 230, 210, 9048, 140, 228, 230, 120, 80, 442, 352, 805, 292, 930, 130, 100, 32, 180, 405, 72, 2078, 178, 14240, 15148, 5850, 1102, 22318, 2415, 2158, 4365, 26682, 26682, 26765, 26765, 115, 115305, 50, 60, 0, 290, 340, 760, 118440, 4640, 121482, 930, 378, 695, 123492
2011-10-17, 8870, 14385, 1825, 1908, 1682, 5602, 430, 938, 330, 1000, 2358, 1018, 3372, 118, 4328, 7318, 12705, 13850, 470, 12965, 1012, 1165, 1932, 70, , 482, 85305, 82315, 1390, 418, 84128, 1442, 85672, 90, 1545, 87215, 87205, 95, 155, 100, 642, 30, 1685, 80, 590, 282, 1100, 502, 1862, 665, 480, 1258, 738, 1935, 725, 2725, 3290, 4995, 5790, 60, 5948, 5865, 4995, 5215, 420, 8435, 230, 210, 9080, 132, 220, 230, 110, 80, 425, 350, 800, 252, 912, 135, 100, 40, 182, 315, 70, 2068, 170, 14308, 15228, 5850, 1100, 22410, 2410, 1972, 4362, 26772, 26772, 26862, 26862, 110, 115825, 50, 60, 0, 290, 340, 765, 118975, 4640, 121992, 930, 352, 675, 123930
2011-10-18, 8612, 14400, 1795, 1890, 1625, 5540, 430, 930, 330, 998, 2350, 995, 3348, 120, 4310, 7325, 12730, 13882, 470, 13032, 1010, 1160, 1925, 70, , 480, 85208, 82210, 1390, 418, 84022, 1395, 85525, 90, 1498, 87052, 87060, 98, 150, 100, 602, 30, 1678, 80, 595, 282, 1110, 490, 1845, 660, 478, 1238, 730, 1930, 695, 2698, 3255, 4940, 5790, 60, 6012, 5938, 5095, 5315, 420, 8535, 230, 205, 9072, 130, 220, 230, 110, 80, 415, 340, 800, 250, 890, 138, 100, 40, 190, 355, 70, 2068, 162, 14295, 15222, 5835, 1092, 22445, 2308, 1832, 4285, 26728, 26728, 26815, 26815, 110, 116005, 50, 60, 0, 290, 340, 765, 119260, 4640, 122288, 930, 345, 675, 124230
2011-10-19, 8645, 14408, 1762, 1832, 1588, 5375, 425, 928, 328, 990, 2340, 988, 3330, 120, 4285, 7192, 12708, 13865, 475, 13125, 1000, 1150, 1918, 80, , 480, 85435, 82398, 1380, 412, 84180, 1425, 85628, 80, 1510, 87092, 87082, 100, 155, 100, 595, 32, 1670, 85, 600, 290, 1120, 490, 1825, 660, 480, 1238, 730, 1912, 680, 2685, 3235, 4905, 5790, 60, 6048, 5985, 5180, 5398, 420, 8622, 230, 200, 9045, 130, 220, 225, 110, 80, 415, 355, 808, 250, 890, 130, 100, 40, 200, 425, 70, 2090, 168, 14295, 15212, 5820, 1090, 22408, 2228, 1965, 4182, 26590, 26590, 26678, 26678, 120, 115722, 50, 60, 0, 290, 342, 772, 119030, 4640, 122062, 920, 380, 685, 124048
2011-10-20, 8655, 14445, 1792, 1942, 1642, 5542, 420, 920, 330, 990, 2330, 980, 3312, 122, 4268, 7078, 12590, 13742, 472, 13138, 998, 1142, 1910, 80, , 482, 85662, 82632, 1380, 420, 84415, 1542, 85975, 80, 1608, 87528, 87512, 115, 175, 108, 735, 40, 1670, 90, 608, 295, 1122, 485, 1795, 660, 490, 1255, 725, 1912, 685, 2675, 3228, 4888, 5790, 60, 6080, 6020, 5240, 5460, 420, 8688, 230, 208, 9018, 135, 225, 230, 115, 80, 430, 358, 810, 250, 890, 132, 100, 40, 200, 420, 72, 2125, 170, 14312, 15228, 5818, 1090, 22402, 2265, 2242, 4175, 26578, 26578, 26665, 26665, 120, 115815, 50, 60, 0, 290, 342, 780, 119072, 4640, 122068, 920, 428, 718, 124062
